filename,C_0,tau_0,R_th_0,h_0,T_amp_0,C_1,tau_1,R_th_1,h_1,T_amp_1
34834120729660-r1457839-n976057_cleaned.parquet,128.64380687717954,29.159069209429866,0.2266651610929781,4.411794010063151,14.009676536412206,118.983141722422,25.765058892235018,0.21654377686834667,4.618003871835927,12.828556044766474
34834120729660-r1457839-n911952_cleaned.parquet,152.28846113360459,31.466433316214186,0.20662388392386663,4.8397115619434565,13.60691702425004,113.8139764179201,23.859660397060768,0.20963734989320737,4.7701423458625865,11.951748953429915
34834120729660-r1485405-n43543_cleaned.parquet,156.09832269129407,31.335918086004607,0.2007447456560805,4.981450432148386,15.598585114750158,135.61827997287853,28.49931717504646,0.21014362651366664,4.7586501508051455,15.64224415337284
34757415481374-r1682297-n830961_cleaned.parquet,142.30792606400502,24.102754168783594,0.16937042675994757,5.904218458499382,15.43461012810262,,,,,
34834120729660-r1485405-n830961_cleaned.parquet,174.1235883085727,35.46312662474433,0.2036664128578515,4.9099897522030185,15.759265633274026,119.11132606486667,28.323188903610927,0.23778753741845204,4.205434863645638,15.549835911167824
34834120729660-r1485405-n911952_cleaned.parquet,130.49130026914614,28.525826666467403,0.21860328318923308,4.574496711169493,13.580794762847004,120.58724690882775,25.617760905474526,0.21244170973439103,4.707173564222711,11.835738568258622
34834120729660-r1485405-n976057_cleaned.parquet,126.10454419754461,29.862722467563255,0.23680924948099305,4.222808028789697,14.423632824704923,129.75699971324514,27.77622905810685,0.21406343487819987,4.671512444752607,15.247452789062732
34834120729660-r1682297-n43543_cleaned.parquet,156.77148835503078,32.53935945988144,0.20755916653793288,4.817903331757901,15.550025096862372,105.6097945733114,22.646153159849213,0.21443231900360224,4.663476124525805,13.640982494954903
34834120729660-r1682297-n830961_cleaned.parquet,163.0837764672933,32.96847589179879,0.20215668661812397,4.946658043960772,14.538049214615812,157.38684769342424,30.950475025329926,0.19665223288300895,5.085118970375045,14.300362815069077
34834120729660-r1682297-n976057_cleaned.parquet,140.58711261777597,31.39186662369899,0.22329121097355673,4.478456611166953,15.526122313715137,139.71887415529153,26.618458957694948,0.19051441058786142,5.248946769508652,14.849778278829843
34834120729660-r1682297-n911952_cleaned.parquet,145.265754579618,31.667322992538278,0.21799579043374528,4.587244542705638,16.362531013427457,127.32165533870642,28.344184358934374,0.22261872329205887,4.491985153863612,13.388294039903128
34834120729660-r2100214-n851693_cleaned.parquet,157.86460512646107,36.43418113384449,0.23079385720857473,4.332870952870607,16.8955383896789,135.59267662632158,32.63811197813447,0.24070704104530288,4.154427704554735,15.82511700244687
34834120729660-r2100214-n976057_cleaned.parquet,120.2506252590499,28.921565683408172,0.2405107301613101,4.157818652537048,16.228002640843226,132.20928227957876,28.445408989926115,0.21515440141164607,4.647824973316447,13.194631376974728
34834120729660-r2582019-n976057_cleaned.parquet,149.19189796301765,33.52000952713184,0.22467714389853077,4.450831013107512,14.22892577142895,134.97217967084887,28.828327650830865,0.21358718308567978,4.681928875848572,14.648427835152456
34834120729660-r2582019-n911952_cleaned.parquet,151.59720996470207,34.67877448481023,0.2287560205948701,4.371469644381571,13.32583325428851,151.55405885417545,29.940220950454655,0.19755472850293626,5.061888457836315,14.670276915925257
34834120729660-r2100214-n911952_cleaned.parquet,138.00345039205683,30.38231768636466,0.2201562178340535,4.542229194515719,16.379641512419923,125.8293297294846,23.78818656619879,0.18905120624372754,5.2895721739579145,13.613308420057491
34834120729660-r2652301-n43543_cleaned.parquet,127.39474798023255,30.51674786501714,0.23954478774707674,4.174584675396275,13.839864453030485,114.69832896017736,25.692248813735244,0.22399845792570747,4.46431644780191,14.236349332387867
34834120729660-r2652301-n976057_cleaned.parquet,140.42190174244544,32.521329954611566,0.23159727614471778,4.317840074142891,14.860701536189387,132.02411856695772,28.119392309040965,0.21298678312917388,4.695127018250293,13.298990325867978
34834120729660-r2652301-n830961_cleaned.parquet,141.5526170140595,30.18679383677004,0.21325493285490993,4.6892233000788766,15.043535842498937,126.38420291668086,26.16492439726251,0.20702685773562862,4.83029115612135,13.983003615631265
34834120729660-r2652301-n911952_cleaned.parquet,145.69131946341508,33.8958315342905,0.23265512083444456,4.298207563252355,14.78623953977547,118.9778895799907,27.095487467649036,0.22773548567132984,4.391059202092071,11.906899783854042
34834120729660-r2825489-n136082_cleaned.parquet,148.89365025561173,33.06078848664939,0.22204297114008964,4.5036327647097085,13.56331437524115,113.19445128661353,22.877679035804462,0.20210954490938016,4.947811843564192,14.439620326632008
34834120729660-r2825489-n139058_cleaned.parquet,148.03688622205883,35.31617979667518,0.23856337901960514,4.1917581990562764,15.002240340387367,143.36981128666181,29.320172223300844,0.20450729452852814,4.88980113059245,15.845855045253773
34834120729660-r3041626-n43543_cleaned.parquet,126.33092251717696,29.92785788738359,0.23690049349013784,4.2211815824758085,13.98204913177131,106.31233810862477,22.465564008455367,0.21131662051775352,4.732235436805058,13.45350995265272
34834120729660-r3041626-n976057_cleaned.parquet,120.80524778072196,28.576626184972664,0.2365511988092036,4.227414635960376,15.563613832634232,121.41964720428572,26.506514826807045,0.21830498965468456,4.5807473369335385,13.61024405700318
34834120729660-r2998125-n136082_cleaned.parquet,149.89986187065628,32.407609395319035,0.2161950584269551,4.625452622627199,13.431058335726643,116.44530795341649,23.467695826229516,0.20153406125747617,4.961940397372425,12.463830944716769
34834120729660-r3041626-n830961_cleaned.parquet,146.04562604592294,29.41956866338122,0.20144094321681677,4.964234102715012,15.022775398324125,109.14725512169342,22.164885392713405,0.2030732277050919,4.9243320318531865,12.340996125103121
34834120729660-r3041626-n911952_cleaned.parquet,149.02311134689708,30.854863351768863,0.2070475047319653,4.829809474374282,16.296543099187573,125.2365608148573,27.160831060669828,0.21687621317566264,4.610925215620732,13.274351247885802
34834120729660-r3117156-n136082_cleaned.parquet,130.6221629308316,30.09976868979266,0.23043385605038103,4.339640090826603,13.35769487714748,103.30847980835607,22.839718346736888,0.22108270675462505,4.523194123500028,14.025946713222408
34834120729660-r3226521-n43543_cleaned.parquet,131.41135567022278,30.87487989819997,0.23494834020037494,4.25625479689345,13.113559299367383,117.35771828280274,25.410637775481977,0.21652293643140452,4.61844835693333,12.60679211310508
34834120729660-r3226521-n830961_cleaned.parquet,140.66455086636228,30.943718070063216,0.21998234721881818,4.545819301606469,12.930940025023267,131.4724284770916,27.043295461342186,0.20569556502909156,4.861553528675107,12.370954218814104
34834120729660-r3117156-n139058_cleaned.parquet,158.65629365353917,32.42768805848095,0.20438954744079632,4.892618103622256,14.950784664787847,125.70346839718611,26.038220901699002,0.2071400354636664,4.82765196868669,12.03465508107959
34834120729660-r3226521-n976057_cleaned.parquet,165.200154311893,32.33924522082273,0.19575796012736887,5.10834910288887,14.726790506893677,133.30947902089247,28.332704678294444,0.21253330885686006,4.7051448329611905,11.860543706841248
34834120729660-r3405251-n139058_cleaned.parquet,151.27520749200045,33.31462367349879,0.22022527171387613,4.540804932229725,13.16578803601811,125.04410456568452,28.719850700542683,0.22967776689908967,4.35392599597747,12.377188788937469
34834120729660-r3405251-n136082_cleaned.parquet,132.96239637594448,30.584204319254976,0.23002145834360324,4.347420485032367,13.603922247224352,131.4673692082784,26.224667212460506,0.19947662579992634,5.0131186849079405,13.728818657590377
34834120729660-r3475376-n136082_cleaned.parquet,151.51974168722953,31.633574333277117,0.20877526572461994,4.7898394310704715,14.97388687856234,121.93973479888805,26.440266677217885,0.2168306066994906,4.611895042040434,14.087534736484841
34834120729660-r3741709-n830961_cleaned.parquet,136.81909630176926,31.725531881432115,0.23187941405093068,4.31258636775905,13.881983009346268,134.07670760877716,27.919367644683025,0.20823428724211393,4.802283107379432,12.323841931763093
34834120729660-r3741709-n911952_cleaned.parquet,144.1637862488091,32.11140620732232,0.22274252808470188,4.48948841785495,16.217354155283417,114.73085042987556,24.64358730947672,0.21479477592244542,4.65560670973238,13.905293876048091
34834120729660-r3879907-n139058_cleaned.parquet,123.63779967369787,30.316311168976714,0.24520260995413093,4.078260016021305,13.90289552937847,106.58407297424954,25.36689133624257,0.23799889259599932,4.201700222603513,13.264772346947955
34834120729660-r3741709-n976057_cleaned.parquet,119.24136527487414,30.655880354787982,0.257090987545474,3.8896734947704887,14.887582961368052,122.27837077653268,27.329736083079307,0.22350425434621798,4.474187764009877,13.229965890414615
34834120729660-r4179716-n911952_cleaned.parquet,134.35503766413976,31.50118190776013,0.23446223123026227,4.26507926139248,13.524255395088648,130.06773385099183,25.62871678850579,0.19704131093624308,5.075077887213059,13.363705760252316
34834120729660-r3879907-n136082_cleaned.parquet,144.96705743808968,30.25916569053818,0.2087313230004741,4.790847801974257,16.25485327891317,107.18322915466041,21.991327631127213,0.20517508013678848,4.8738862406356,11.931867498308737
34834120729660-r4179716-n976057_cleaned.parquet,138.27245651908882,32.42606282410439,0.2345084743585784,4.264238223096945,12.205651395851154,129.31680542702338,27.92995312551825,0.21598084667564574,4.63004018824768,11.272273876020915
34834120729660-r4229531-n911952_cleaned.parquet,117.15114080103476,29.234723692234947,0.24954706793582268,4.007260066294088,15.727346929526597,137.74451772406357,27.993759800388332,0.20322957503446182,4.920543674956901,15.729063897477543
34834120729660-r4229531-n976057_cleaned.parquet,131.89134520346494,31.28758643272118,0.2372224377911586,4.215452843800388,14.054318499462946,120.1189285775266,26.761726032168454,0.22279357923922893,4.488459691768004,13.62772872252376
34834120729660-r4822976-n136082_cleaned.parquet,127.40191956367062,29.245831583801976,0.2295556588469299,4.356241989515973,14.173387912137112,105.45677161827237,21.708172117492637,0.2058490107782826,4.857929587415349,13.086415906335176
34834120729660-r4327055-n136082_cleaned.parquet,133.43374225508188,31.07516105614271,0.2328883274272344,4.293903481755429,14.265849566826805,117.57504739346348,23.52427555362231,0.20007880987620277,4.998030529163695,11.425186856320574
34834120729660-r4822976-n139058_cleaned.parquet,141.50473341583557,30.786513049631367,0.21756525245809266,4.596322200819359,14.092513492145198,122.38258268176209,25.981728902887415,0.21229923681582272,4.710332524028507,13.184557949672213
34834120729660-r4858666-n830961_cleaned.parquet,146.64510262393378,30.802903890135667,0.21005068249110667,4.760755776370015,15.61591423082592,138.8668762973045,26.752713053489693,0.19265006722131464,5.190758635195331,14.366436611252093
34834120729660-r4858666-n911952_cleaned.parquet,128.87463578888372,29.739215708075886,0.23076081283203975,4.3334914092535035,15.464915195896811,138.89448821321864,26.77567515134694,0.19277708925528617,5.187338411753609,14.915339779769944
34834120729660-r4858666-n976057_cleaned.parquet,142.72153237365322,33.33808468126377,0.2335883319552844,4.281035750498998,13.86410404862125,117.14989525819468,27.403404278614556,0.23391744583482824,4.275012479001294,14.397171161639083
34834120729660-r5130449-n136082_cleaned.parquet,118.15607243357202,27.94214339375581,0.23648503896797207,4.228597311542542,14.20157684499057,123.91878910632384,26.72498137464575,0.21566528826968595,4.6368147977040985,15.825489668658125
34834120729660-r4858666-n386398_cleaned.parquet,134.8355575559227,31.216491251254695,0.23151527547403614,4.319369415052475,14.187307807036195,123.89704280305291,25.84966827737085,0.20863829912761966,4.7929838585787214,12.316170774622298
34834120729660-r5130449-n139058_cleaned.parquet,153.0681935007993,31.91164931652882,0.20847994992743007,4.796624329332824,15.6790337302106,158.23046568483107,28.949966302789033,0.182960760290326,5.465652844977135,13.206965023783248
34834120729660-r5189505-n43543_cleaned.parquet,142.34496800386714,32.29829762477898,0.22690157634445865,4.407197235518112,14.40194614165082,125.75478834957049,23.800232853214805,0.18925905856606767,5.2837629415287095,14.468314695821544
34834120729660-r5189505-n830961_cleaned.parquet,145.152068722984,31.472662556562472,0.21682544956783625,4.612004734652419,13.431963963788885,123.17446237173651,24.839875019674523,0.20166416431929363,4.958739215643223,13.503224427167666
34834120729660-r5189505-n976057_cleaned.parquet,145.75420736434677,31.92530396943394,0.21903521378034166,4.565475946725374,14.468690800489348,130.9822573756036,27.99775702232137,0.21375228663249587,4.678312525934748,14.493511598151063
34834120729660-r5189505-n911952_cleaned.parquet,128.90635740203209,29.74906202713299,0.23078041011082068,4.333123420310243,16.402936575941432,123.21134655040626,24.78355628786567,0.2011467042747286,4.971495822443045,14.62086354488989
34834120729660-r5573787-n911952_cleaned.parquet,146.12323238211508,32.39705456445864,0.22171049761436784,4.510386340566291,13.69679329944534,143.24103823154684,27.69755722260781,0.19336328167235953,5.171612683396787,14.113456299444328
34834120729660-r5573787-n851693_cleaned.parquet,152.0823289719665,33.88808268534783,0.2228272207193412,4.4877820437366385,14.384388171730516,121.93294610949518,26.014719301879484,0.21335266744492826,4.687075216709561,13.48505899045767
34834120729660-r5573787-n976057_cleaned.parquet,146.43068275082834,32.131930522372684,0.2194344103212953,4.557170402471529,14.540419726509038,134.61828631541914,26.998877251143547,0.20055876500970657,4.986069793317696,12.067643831339582
34834120729660-r5715171-n136082_cleaned.parquet,143.7196250870435,30.525926865478283,0.2123991545830315,4.70811666818136,15.193716453398897,127.06626590211152,26.76119506074619,0.21060818046988414,4.748153646116299,15.185580842433662
34834120729660-r6272977-n911952_cleaned.parquet,141.9913267372554,33.820072303056506,0.23818407138090966,4.198433565277235,14.271216105239764,150.18574175650264,28.950270068772785,0.19276310607241326,5.187714705242095,14.202548446110681
34834120729660-r629115-n976057_cleaned.parquet,108.61564574176123,27.535639423664644,0.25351448436012536,3.9445477938825313,15.625973886252508,127.37043978475164,25.96934632195419,0.20388833049364374,4.904645585055566,11.890907659353035
34834120729660-r629115-n830961_cleaned.parquet,153.99383350974418,31.856402794574,0.20686804184635252,4.833999447545077,13.663037837125136,126.4656124710751,25.09154663756832,0.19840608167937507,5.0401680812184155,13.98106873538968
34834120729660-r6272977-n976057_cleaned.parquet,136.48156039895488,31.98005920140454,0.23431780167168595,4.2677081846352785,13.2521681125622,120.68688875554116,25.282430253072317,0.20948779535019302,4.773547777942562,11.492344975294333
34834120729660-r629115-n911952_cleaned.parquet,117.3216816337527,28.63686424171231,0.24408842289790078,4.0968759932472825,14.471510564020345,140.34786740871914,25.476592482173448,0.18152461417871685,5.508894782805971,13.168376292021748
34834120729660-r629115-n386398_cleaned.parquet,138.20411632453747,32.256754754949576,0.23339937776674272,4.2845015679493,13.85564425569829,125.12675828039214,27.066385693956086,0.21631173112711813,4.622957778523524,13.466579653087019
34834120729660-r6760045-n830961_cleaned.parquet,140.49855161337484,32.249733137564256,0.22953783343126094,4.356580285922527,13.204137061142132,154.02574423450335,31.70272627178459,0.2058274506599193,4.858438448291628,15.583046433980767
34834120729660-r6760045-n43543_cleaned.parquet,130.98035713072125,30.0082251090396,0.22910477392492326,4.36481520165833,13.95369528725965,105.26585339030707,21.159825958279754,0.20101319921687122,4.974797694359909,13.779458037940753
34834120729660-r6760045-n976057_cleaned.parquet,141.38944592351896,30.981306585852675,0.21912036208566252,4.563701841680335,13.761355584129571,136.28363488576036,26.72925622966492,0.1961296105146498,5.098669177876665,12.328239976661692
34834120729660-r6760045-n911952_cleaned.parquet,144.62334346590268,32.23891592247089,0.22291640581571634,4.485986557789264,13.520018280368731,134.66354510961025,26.426903536814894,0.19624393160973555,5.095698969121094,11.625150898754153
34834120729660-r7217787-n386398_cleaned.parquet,117.04978418790422,30.772724255207343,0.2629028705068502,3.803686122072768,13.898017740425978,111.26784412227997,25.17018845476644,0.2262126012534688,4.42062022389067,15.479550882126828
34834120729660-r7217787-n976057_cleaned.parquet,159.8966195757484,35.54521384489342,0.22230122149677128,4.4984008331889624,13.660085091182006,135.79470923068055,30.47507884930489,0.2244202224221822,4.455926427694146,13.759434467578025
34834120729660-r7217787-n830961_cleaned.parquet,162.19267505435772,33.07676898019725,0.2039350357166981,4.903522322614429,15.572862819481852,126.94697328597667,28.065957876470847,0.2210841042523003,4.523165531877425,13.954281150264713
34834120729660-r7217787-n911952_cleaned.parquet,137.1298580416684,30.021676850630044,0.21892881156128396,4.5676948267728275,15.293865890304467,123.0403232595213,26.40552674002961,0.21460872371355913,4.659642826704063,12.469706741146574
34834120729660-r7343737-n43543_cleaned.parquet,143.76853355778897,32.25067630889498,0.22432360900399356,4.457845540378219,13.48263477724194,108.7922364885122,23.292150002218484,0.21409753815179627,4.670768326588579,13.593692053991433
34834120729660-r7343737-n830961_cleaned.parquet,126.42628975191543,30.93827605356783,0.24471394449902456,4.086403829774343,14.1738376468744,141.64857403229743,27.535906642829744,0.19439593254607176,5.144140553264922,14.226038224737874
34834120729660-r7343737-n976057_cleaned.parquet,123.89657698340368,28.02814193102362,0.2262220846890554,4.420434907469402,15.489818800986153,138.84828620932984,26.593446398734308,0.19152880546643272,5.221146748995204,12.595392466928349
34834120729660-r7343737-n911952_cleaned.parquet,116.82787356622077,31.84448098126479,0.2725760557750338,3.668700822442503,16.504650466635628,154.85317135853398,32.81233829699351,0.21189322768871544,4.719358003593505,16.252265762357986
34834120729660-r8015356-n851693_cleaned.parquet,138.22524053545877,32.25844506987049,0.23337593731005493,4.284931906546285,14.333194493474332,156.3962926982826,28.795186003430356,0.18411680677739337,5.431334691835336,13.409112064134474
34834120729660-r8015356-n976057_cleaned.parquet,137.82466030930087,31.824756254446104,0.23090756170213803,4.330737341941023,14.162153211956989,121.93861370505601,24.611421152691932,0.20183451660539464,4.954553942599885,11.818454091292232
34834120729660-r8015356-n911952_cleaned.parquet,159.28466909427607,31.911646669037896,0.20034349099944013,4.9914274479862915,14.933835496450698,124.1204861360756,27.329397827239408,0.22018442465071947,4.54164731036861,14.067372010847915
34834120729660-r8062914-n139058_cleaned.parquet,127.5706048142557,31.01324615856938,0.2431065228837398,4.1134231535129455,14.516660137423077,122.4791167350141,25.025828315707262,0.20432730887381492,4.894108406319605,14.837488494966639
34834120729660-r8062914-n136082_cleaned.parquet,116.6658629768024,27.335059645356672,0.23430212529942815,4.267993722728902,14.753670936472295,105.69094566489842,23.820679192744233,0.22538050958754402,4.436940895333153,12.176786300390178
34834120729660-r8333645-n43543_cleaned.parquet,122.78480798951686,28.648452111571046,0.23332244909335198,4.285914209651988,14.384329933891589,125.30475621629205,25.663495009294618,0.2048086264578508,4.882606837880425,11.8033323617378
34834120729660-r8333645-n830961_cleaned.parquet,138.63899971340584,31.159785736087574,0.2247548366657362,4.449292459442096,13.937466341547337,100.59038296458769,23.44192113651498,0.23304336304960271,4.291046897513028,14.13463708673966
34834120729660-r8333645-n911952_cleaned.parquet,132.8629635981025,31.449819074914895,0.23670869761755073,4.224601842116067,13.996713366820517,121.73159899380528,25.26331721404242,0.20753294479708617,4.818512072759064,11.945642372080929
34834120729660-r8333645-n976057_cleaned.parquet,155.55536933021187,32.4107361855916,0.20835498205651978,4.799501265243244,14.009486783590543,115.29978805464548,24.14286778317967,0.20939212630414672,4.775728761393243,14.00310872296514
34834120729660-r8579942-n139058_cleaned.parquet,147.3759892806166,32.45778010702676,0.22023791165346712,4.540544325417724,13.546623087484345,160.94969463009565,31.214021837463633,0.19393650860414238,5.156326713301677,14.576962716142996
34834120729660-r8607415-n911952_cleaned.parquet,153.22426893645468,31.969422648387734,0.2086446414154283,4.792838163568837,15.000782791178382,120.27441146289539,26.35392827199056,0.2191150050243292,4.563813417930763,13.241530741765567
34834120729660-r8579942-n136082_cleaned.parquet,135.05567208141102,29.861765608637725,0.22110708234924908,4.5226954712398255,14.718837303372593,93.76189723471158,21.241158894821236,0.22654361229112957,4.414161096340722,15.369098061489028
34834120729660-r8607415-n976057_cleaned.parquet,134.1321358860334,30.919334523961954,0.23051399517139465,4.3381313974297635,14.847568869209908,109.24744306603183,23.896325129728847,0.21873578418934092,4.571725672167044,15.374357064541849
34834120729660-r8642123-n851693_cleaned.parquet,144.36475623167337,33.494006895786214,0.23200958301786465,4.310166791356202,15.94061463470403,127.58890630068116,28.253347961645904,0.22144047457435623,4.515886275633029,16.013273296652674
34834120729660-r8642123-n911952_cleaned.parquet,157.43183294840443,33.36154758000403,0.2119110662386666,4.718960730789499,16.274861098962127,142.91344016436668,27.88938849577293,0.19514881500086323,5.1242945031235605,14.373353172975035
34834120729660-r8642123-n976057_cleaned.parquet,162.08919250240265,34.037190486048594,0.20999049943162656,4.762120204040957,13.103274549135843,123.51963880832731,27.406983517415586,0.2218836112364659,4.506867336561777,12.366294603952095
34834120729660-r8937440-n830961_cleaned.parquet,126.05741669675182,29.84057417840917,0.23672208236818554,4.224362974488584,14.55279321752076,137.13099694169134,28.029966672172662,0.204402850539263,4.892299678609001,15.628131773285286
34834120729660-r8937440-n43543_cleaned.parquet,140.6048419938897,29.982037193949637,0.2132361643367344,4.689636033880436,15.706710691323833,110.154650121298,24.048032690556564,0.21831155256791981,4.58060962984946,13.329309951533237
34834120729660-r8937440-n911952_cleaned.parquet,146.6494824064575,32.18428410087424,0.2194640142791056,4.556555676267909,15.38307838668253,121.9895454290962,25.976808284741992,0.21294290583155304,4.69609445825372,12.866974206500222
34834120729660-r8937440-n976057_cleaned.parquet,137.876045474931,31.614242426333707,0.22929467056757075,4.361200360761592,14.039105092622172,130.8903414986408,27.926442989235824,0.21335755312034096,4.6869678873565155,13.047527359484477
34834120729660-r8939293-n136082_cleaned.parquet,131.52564276206687,30.84257423089472,0.23449856304211109,4.264418455393352,14.788871704866853,117.95167955621682,22.565118528190943,0.19130815782437594,5.227168623504371,13.394213937451322
34834120729660-r8939293-n139058_cleaned.parquet,140.47536434309248,31.80612513152038,0.22641781553837534,4.416613585031744,13.985443654948513,113.15394945464962,23.82399828109982,0.21054499993964518,4.749578476271866,12.476197749477056
34834120729660-r9040233-n911952_cleaned.parquet,122.84497397871965,28.283810057757858,0.23023986364031013,4.343296526453124,13.84117801076393,125.68082119038056,25.601734027014654,0.2037043821366611,4.909074559471777,12.385846897641843
34834120729660-r9040233-n976057_cleaned.parquet,135.92570653348673,28.93935321683616,0.2129056670358866,4.696915840344652,15.174780737191137,141.66913500429266,28.118060000977398,0.19847696536105344,5.038368045283642,13.442186326657504
34834120729660-r9102715-n43543_cleaned.parquet,157.93999689168206,31.68870461061628,0.20063761703344174,4.984110232097318,15.094477348485093,126.63958145392233,26.40593298925279,0.20851247837439008,4.795876044427766,15.604718959404273
34834120729660-r9102715-n830961_cleaned.parquet,138.4850865645961,30.96520187853056,0.22359954163069323,4.472281082094719,15.951196520019598,139.2623308907843,29.839460898520777,0.21426799844332783,4.667052510244511,12.792938639117226
34834120729660-r9102715-n911952_cleaned.parquet,149.74677216391038,32.5846719211511,0.21759849277742327,4.595620067198158,15.383930214479976,115.27114465024218,26.04452674907204,0.22594142556748978,4.425925867681556,13.87893236651996
34834120729660-r9175025-n851693_cleaned.parquet,138.52031739013665,31.26012932750556,0.22567179975095436,4.431213829568313,15.842318412758624,130.25834976639106,29.025192427165795,0.22282788381105992,4.487768688984721,13.667463395580423
34834120729660-r9102715-n976057_cleaned.parquet,156.00192207866525,32.7295395179052,0.20980215552344966,4.766395261788574,14.078895854983289,141.45222816489286,28.54536414143266,0.20180215265437124,4.955348527489253,12.413938833048954
34834120729660-r9175025-n911952_cleaned.parquet,160.1520217310832,32.99087409464959,0.20599723773731501,4.854434025349344,16.154139957860874,126.24563255720024,31.093913822469325,0.2462969466162014,4.060139655560878,15.47212159379934
34834120729660-r9175025-n976057_cleaned.parquet,137.11163117358947,31.97623416700641,0.23321314095171886,4.287923038637972,14.721686351548145,133.75415752132668,29.09217045624933,0.21750479383499294,4.597599815471821,12.878918479312155
34834120729660-r9189566-n830961_cleaned.parquet,170.2117608383752,32.89126455457666,0.19323732033891947,5.174983788049313,14.761021302573567,138.20995446197912,26.92420113229714,0.19480652632516318,5.133298246542523,14.378586972183866
34834120729660-r9189566-n43543_cleaned.parquet,134.62753169721654,29.56210257851495,0.21958437628494493,4.5540580660545,15.255581722624441,122.7685270731066,24.405513896506978,0.1987929193120799,5.030360253576867,13.58342684880377
34834120729660-r9189566-n911952_cleaned.parquet,139.45977664009368,33.0825241297908,0.23721911024687395,4.215511975233783,15.32142121300987,137.221426696263,27.720966442777534,0.20201631122913014,4.950095335944353,15.140585925504286
34834120729660-r9189566-n976057_cleaned.parquet,137.0124918079023,32.02734769276968,0.23375494650278653,4.277984337705039,12.708302191994457,122.71028090421048,27.050904273187587,0.22044529662762272,4.536272786482739,11.987012823227577
34834120729660-r9192091-n43543_cleaned.parquet,132.78031100815943,30.83877626885981,0.23225413492942298,4.30562840271446,13.323887079748152,134.90490219493614,26.431071807868143,0.19592373129388232,5.104026926171678,13.854230596288321
34834120729660-r9192091-n976057_cleaned.parquet,141.28474189537874,31.487067091966345,0.22286247382100535,4.487072151963824,14.623656463143965,136.2112686937016,29.12258885567264,0.21380454888178618,4.677168962166965,14.667299006358059
34834120729660-r9352821-n386398_cleaned.parquet,138.64426820754636,31.6772276102121,0.22847845078450868,4.376780377170704,14.454756535976866,125.24983654380075,28.08760212641914,0.22425260504509087,4.459257005281737,13.343071537733541
34834120729660-r9192091-n830961_cleaned.parquet,180.24293177980528,35.44931792781358,0.19667521815013767,5.08452467680306,14.75604193662046,121.22815946602593,25.49015636637822,0.21026596855594273,4.755881357633691,15.461962103485993
34834120729660-r9192091-n911952_cleaned.parquet,131.84485139433647,32.28651092597624,0.24488260697727282,4.083589326100275,14.304676298716938,126.37891054261763,30.217907698406595,0.23910561951091103,4.1822521864835025,13.903876937420423
34834120729660-r9352821-n830961_cleaned.parquet,137.04010795205215,29.14999082893979,0.21271138256209518,4.701205868510952,16.260617443786007,114.87986622232205,23.942923964191657,0.2084170599385618,4.798071713969984,12.292787957305132
34834120729660-r9535192-n851693_cleaned.parquet,141.3850530223348,32.20360139708133,0.22777231898759537,4.390349119000982,16.150673457426677,146.89131932686843,28.79239210720732,0.19601152906209074,5.101740723032823,13.656950039200202
34834120729660-r9352821-n976057_cleaned.parquet,158.97064209057203,33.12840479707421,0.20839322507233515,4.798620490915149,13.899937000115873,129.04009792137646,27.11731183122754,0.21014639842996705,4.758587382277969,13.975505895266918
34834120729660-r9352821-n911952_cleaned.parquet,154.7249101721576,33.4068159716594,0.21591103807711812,4.631537178024333,13.703688731219254,126.1169460757852,25.929089549782628,0.20559560278443093,4.8639172553146,14.718347118731302
34834120729660-r9535192-n976057_cleaned.parquet,144.37465124616492,32.35362737497393,0.2240949300705816,4.462394573964869,12.918050996829901,124.76281582173986,25.55991890242717,0.20486808296269124,4.881189815116839,12.108746681769466
34834120729660-r9555635-n136082_cleaned.parquet,124.29274768767671,29.65813099468067,0.23861513681559066,4.190848968533089,14.016481500466744,122.14308008785078,25.77563070494348,0.21102817029343368,4.738703835651442,12.613781306387331
34834120729660-r9555635-n139058_cleaned.parquet,149.1693902979919,30.682072555878506,0.20568611626410557,4.861776857685317,15.417660415658837,103.21764086144178,22.023746013095565,0.21337191810709952,4.686652343341929,12.991711003723212
34834120729660-r9720335-n851693_cleaned.parquet,139.0561272802765,32.63556478034145,0.23469346816025144,4.260876997723637,14.354625013747302,129.69075472739988,27.94198586690146,0.2154508694596881,4.6414294010872155,12.66948622283908
34834120729660-r9720335-n911952_cleaned.parquet,148.15999360903677,31.918310076029446,0.21543136779726912,4.641849560835756,15.430889206067402,138.98613803853942,28.33477958274623,0.2038676661041498,4.9051427286616915,14.113335092311978
34834120729660-r9720335-n976057_cleaned.parquet,150.36166099721376,34.16367773535473,0.22721003152517577,4.401214124602575,14.775675118486534,117.10355180608295,26.351139740523827,0.2250242570281717,4.44396534492193,13.880958570140923
34865696896217-r1682297-n976057_cleaned.parquet,,,,,,92.67312154056833,17.12947793546326,0.18483760610097402,5.41015446528622,13.253479930328895
35022039536938-r2825489-n136082_cleaned.parquet,210.53265696360756,53.16232767718666,0.2525134506157695,3.9601850814736355,31.825980480992513,189.1419760715547,48.19414472385989,0.2548040668964327,3.9245841409841336,33.23279155630071
35022039536938-r2825489-n139058_cleaned.parquet,205.66702689041796,54.24779742473187,0.2637651656900539,3.7912511964338895,33.429269348513984,198.25303746313347,55.23118390878187,0.27858934529087603,3.58951272510403,37.76327742536087
