timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu, power.draw [W]
2026/04/04 04:02:20.637, 1 %, 0 %, 12984 MiB, 84, 123.44 W
2026/04/04 04:02:25.637, 0 %, 0 %, 12984 MiB, 84, 132.70 W
2026/04/04 04:02:30.638, 100 %, 100 %, 12984 MiB, 85, 196.93 W
2026/04/04 04:02:35.639, 100 %, 100 %, 12984 MiB, 86, 190.59 W
2026/04/04 04:02:40.639, 100 %, 100 %, 12984 MiB, 86, 186.52 W
2026/04/04 04:02:45.640, 14 %, 1 %, 12984 MiB, 84, 129.82 W
2026/04/04 04:02:50.640, 100 %, 100 %, 12984 MiB, 85, 198.14 W
2026/04/04 04:02:55.641, 100 %, 100 %, 12984 MiB, 86, 191.77 W
2026/04/04 04:03:00.641, 93 %, 100 %, 12984 MiB, 86, 182.76 W
2026/04/04 04:03:05.642, 22 %, 3 %, 12984 MiB, 84, 136.26 W
2026/04/04 04:03:10.643, 32 %, 18 %, 12984 MiB, 82, 101.75 W
2026/04/04 04:03:15.643, 18 %, 2 %, 12984 MiB, 80, 100.51 W
2026/04/04 04:03:20.644, 100 %, 100 %, 12984 MiB, 84, 199.58 W
2026/04/04 04:03:25.644, 100 %, 100 %, 12984 MiB, 84, 196.20 W
2026/04/04 04:03:30.645, 100 %, 100 %, 12984 MiB, 85, 197.44 W
2026/04/04 04:03:35.646, 100 %, 100 %, 12984 MiB, 85, 182.29 W
2026/04/04 04:03:40.646, 0 %, 0 %, 12984 MiB, 81, 102.00 W
2026/04/04 04:03:45.696, 100 %, 100 %, 12984 MiB, 85, 197.22 W
2026/04/04 04:03:50.835, 100 %, 100 %, 12984 MiB, 85, 190.71 W
2026/04/04 04:03:56.039, 100 %, 100 %, 12984 MiB, 85, 186.39 W
2026/04/04 04:04:01.232, 15 %, 0 %, 12984 MiB, 84, 126.30 W
2026/04/04 04:04:06.233, 100 %, 100 %, 12984 MiB, 85, 185.85 W
2026/04/04 04:04:11.234, 100 %, 100 %, 12984 MiB, 86, 197.04 W
2026/04/04 04:04:16.234, 100 %, 100 %, 12984 MiB, 86, 190.40 W
2026/04/04 04:04:21.235, 100 %, 100 %, 12984 MiB, 86, 185.87 W
2026/04/04 04:04:26.235, 16 %, 2 %, 12984 MiB, 84, 128.34 W
2026/04/04 04:04:31.236, 100 %, 100 %, 12984 MiB, 86, 198.86 W
2026/04/04 04:04:36.237, 100 %, 100 %, 12984 MiB, 86, 193.63 W
2026/04/04 04:04:41.237, 100 %, 100 %, 12984 MiB, 86, 186.51 W
2026/04/04 04:04:46.238, 100 %, 100 %, 12984 MiB, 86, 179.95 W
2026/04/04 04:04:51.238, 16 %, 2 %, 12984 MiB, 84, 125.32 W
2026/04/04 04:04:56.239, 100 %, 100 %, 12984 MiB, 86, 198.50 W
2026/04/04 04:05:01.565, 100 %, 100 %, 12984 MiB, 86, 190.18 W
2026/04/04 04:05:06.807, 100 %, 100 %, 12984 MiB, 86, 184.73 W
2026/04/04 04:05:11.990, 0 %, 0 %, 12984 MiB, 85, 171.43 W
2026/04/04 04:05:16.991, 12 %, 15 %, 12984 MiB, 85, 132.29 W
2026/04/04 04:05:21.991, 100 %, 100 %, 12984 MiB, 86, 194.06 W
2026/04/04 04:05:26.992, 100 %, 100 %, 12984 MiB, 86, 188.41 W
2026/04/04 04:05:31.993, 100 %, 100 %, 12984 MiB, 86, 183.61 W
2026/04/04 04:05:36.993, 9 %, 0 %, 12984 MiB, 84, 116.19 W
2026/04/04 04:05:41.994, 100 %, 100 %, 12984 MiB, 85, 173.34 W
2026/04/04 04:05:46.995, 100 %, 100 %, 12984 MiB, 86, 195.04 W
2026/04/04 04:05:51.995, 100 %, 100 %, 12984 MiB, 86, 187.84 W
2026/04/04 04:05:56.996, 100 %, 100 %, 12984 MiB, 86, 183.65 W
2026/04/04 04:06:01.996, 17 %, 2 %, 12984 MiB, 84, 128.32 W
2026/04/04 04:06:06.997, 100 %, 100 %, 12984 MiB, 86, 198.71 W
2026/04/04 04:06:11.998, 100 %, 100 %, 12984 MiB, 86, 192.73 W
2026/04/04 04:06:16.999, 100 %, 100 %, 12984 MiB, 86, 187.85 W
2026/04/04 04:06:21.999, 100 %, 100 %, 12984 MiB, 86, 183.44 W
2026/04/04 04:06:27.000, 0 %, 0 %, 12984 MiB, 84, 125.34 W
2026/04/04 04:06:32.000, 100 %, 100 %, 12984 MiB, 86, 198.66 W
2026/04/04 04:06:37.001, 100 %, 100 %, 12984 MiB, 86, 194.47 W
2026/04/04 04:06:42.002, 100 %, 100 %, 12984 MiB, 86, 189.01 W
2026/04/04 04:06:47.002, 100 %, 100 %, 12984 MiB, 86, 181.88 W
2026/04/04 04:06:52.003, 16 %, 2 %, 12984 MiB, 83, 127.25 W
2026/04/04 04:06:57.003, 100 %, 100 %, 12984 MiB, 86, 197.25 W
2026/04/04 04:07:02.004, 100 %, 100 %, 12984 MiB, 86, 194.11 W
2026/04/04 04:07:07.005, 100 %, 100 %, 12984 MiB, 86, 188.34 W
2026/04/04 04:07:12.005, 100 %, 100 %, 12984 MiB, 86, 182.88 W
2026/04/04 04:07:17.006, 17 %, 2 %, 12984 MiB, 83, 112.45 W
2026/04/04 04:07:22.026, 100 %, 100 %, 12984 MiB, 85, 196.40 W
2026/04/04 04:07:27.162, 100 %, 100 %, 12984 MiB, 86, 192.39 W
2026/04/04 04:07:32.340, 100 %, 100 %, 12984 MiB, 86, 187.10 W
2026/04/04 04:07:37.411, 33 %, 1 %, 12984 MiB, 84, 139.78 W
2026/04/04 04:07:42.412, 100 %, 100 %, 12984 MiB, 85, 160.03 W
2026/04/04 04:07:47.413, 100 %, 100 %, 12984 MiB, 86, 197.04 W
2026/04/04 04:07:52.413, 100 %, 100 %, 12984 MiB, 86, 190.73 W
2026/04/04 04:07:57.555, 100 %, 100 %, 12984 MiB, 86, 186.25 W
2026/04/04 04:08:02.720, 16 %, 2 %, 12984 MiB, 84, 129.14 W
2026/04/04 04:08:07.720, 100 %, 100 %, 12984 MiB, 85, 198.81 W
2026/04/04 04:08:12.721, 100 %, 100 %, 12984 MiB, 86, 197.07 W
2026/04/04 04:08:17.721, 100 %, 100 %, 12984 MiB, 86, 190.08 W
2026/04/04 04:08:22.722, 100 %, 100 %, 12984 MiB, 86, 184.41 W
2026/04/04 04:08:27.722, 16 %, 1 %, 12984 MiB, 82, 102.10 W
2026/04/04 04:08:32.723, 100 %, 100 %, 12984 MiB, 85, 196.92 W
2026/04/04 04:08:37.724, 100 %, 100 %, 12984 MiB, 86, 189.66 W
2026/04/04 04:08:42.724, 100 %, 100 %, 12984 MiB, 85, 183.76 W
2026/04/04 04:08:47.725, 18 %, 18 %, 12984 MiB, 83, 138.49 W
2026/04/04 04:08:52.725, 0 %, 0 %, 12984 MiB, 83, 127.58 W
2026/04/04 04:08:57.726, 14 %, 2 %, 12984 MiB, 81, 126.85 W
2026/04/04 04:09:02.726, 100 %, 100 %, 12984 MiB, 84, 196.96 W
2026/04/04 04:09:07.727, 100 %, 100 %, 12984 MiB, 84, 190.22 W
2026/04/04 04:09:12.728, 100 %, 100 %, 12984 MiB, 85, 186.17 W
2026/04/04 04:09:17.728, 100 %, 100 %, 12984 MiB, 84, 162.54 W
2026/04/04 04:09:22.729, 100 %, 100 %, 12984 MiB, 84, 164.71 W
2026/04/04 04:09:27.729, 100 %, 100 %, 12984 MiB, 85, 196.40 W
2026/04/04 04:09:32.730, 100 %, 100 %, 12984 MiB, 85, 190.29 W
2026/04/04 04:09:37.731, 100 %, 100 %, 12984 MiB, 86, 185.51 W
2026/04/04 04:09:42.731, 16 %, 2 %, 12984 MiB, 84, 128.71 W
2026/04/04 04:09:47.732, 100 %, 100 %, 12984 MiB, 85, 191.55 W
2026/04/04 04:09:52.732, 100 %, 100 %, 12984 MiB, 86, 196.11 W
2026/04/04 04:09:57.733, 100 %, 100 %, 12984 MiB, 86, 189.24 W
2026/04/04 04:10:02.734, 100 %, 100 %, 12984 MiB, 86, 185.25 W
2026/04/04 04:10:07.734, 16 %, 2 %, 12984 MiB, 84, 127.75 W
2026/04/04 04:10:12.735, 100 %, 100 %, 12984 MiB, 86, 198.87 W
2026/04/04 04:10:18.152, 100 %, 100 %, 12984 MiB, 86, 193.83 W
2026/04/04 04:10:23.376, 100 %, 100 %, 12984 MiB, 86, 186.55 W
2026/04/04 04:10:28.642, 100 %, 100 %, 12984 MiB, 86, 182.14 W
2026/04/04 04:10:33.714, 11 %, 1 %, 12984 MiB, 84, 132.68 W
2026/04/04 04:10:38.714, 100 %, 100 %, 12984 MiB, 86, 198.12 W
2026/04/04 04:10:44.146, 100 %, 100 %, 12984 MiB, 86, 194.42 W
2026/04/04 04:10:49.353, 100 %, 100 %, 12984 MiB, 86, 187.63 W
2026/04/04 04:10:54.496, 100 %, 100 %, 12984 MiB, 86, 182.22 W
2026/04/04 04:10:59.664, 20 %, 5 %, 12984 MiB, 83, 102.18 W
2026/04/04 04:11:04.665, 100 %, 100 %, 12984 MiB, 86, 197.34 W
2026/04/04 04:11:09.666, 100 %, 100 %, 12984 MiB, 86, 191.58 W
2026/04/04 04:11:14.666, 100 %, 100 %, 12984 MiB, 86, 186.86 W
2026/04/04 04:11:19.764, 0 %, 0 %, 12984 MiB, 84, 143.79 W
2026/04/04 04:11:24.764, 0 %, 0 %, 12984 MiB, 85, 151.06 W
2026/04/04 04:11:29.765, 100 %, 100 %, 12984 MiB, 86, 197.29 W
2026/04/04 04:11:34.765, 100 %, 100 %, 12984 MiB, 86, 189.71 W
2026/04/04 04:11:39.766, 100 %, 100 %, 12984 MiB, 86, 184.75 W
2026/04/04 04:11:44.766, 16 %, 2 %, 12984 MiB, 84, 124.40 W
2026/04/04 04:11:49.767, 100 %, 100 %, 12984 MiB, 86, 198.54 W
2026/04/04 04:11:54.768, 100 %, 100 %, 12984 MiB, 86, 195.10 W
2026/04/04 04:11:59.769, 100 %, 100 %, 12984 MiB, 86, 189.06 W
2026/04/04 04:12:04.770, 100 %, 100 %, 12984 MiB, 86, 185.28 W
2026/04/04 04:12:09.770, 11 %, 1 %, 12984 MiB, 83, 124.18 W
2026/04/04 04:12:14.771, 94 %, 100 %, 12984 MiB, 84, 153.05 W
2026/04/04 04:12:20.139, 100 %, 100 %, 12984 MiB, 85, 196.30 W
2026/04/04 04:12:25.504, 100 %, 100 %, 12984 MiB, 85, 190.51 W
2026/04/04 04:12:30.720, 100 %, 100 %, 12984 MiB, 86, 184.64 W
2026/04/04 04:12:35.852, 0 %, 0 %, 12984 MiB, 84, 133.00 W
2026/04/04 04:12:40.852, 100 %, 100 %, 12984 MiB, 86, 198.87 W
2026/04/04 04:12:45.853, 100 %, 100 %, 12984 MiB, 86, 194.01 W
2026/04/04 04:12:50.854, 100 %, 100 %, 12984 MiB, 86, 188.97 W
2026/04/04 04:12:55.854, 100 %, 100 %, 12984 MiB, 86, 183.98 W
2026/04/04 04:13:00.855, 16 %, 2 %, 12984 MiB, 83, 125.34 W
2026/04/04 04:13:05.855, 100 %, 100 %, 12984 MiB, 85, 196.88 W
2026/04/04 04:13:10.856, 100 %, 100 %, 12984 MiB, 86, 192.86 W
2026/04/04 04:13:15.857, 100 %, 100 %, 12984 MiB, 86, 188.04 W
2026/04/04 04:13:20.857, 93 %, 100 %, 12984 MiB, 86, 182.74 W
2026/04/04 04:13:25.858, 0 %, 0 %, 12984 MiB, 82, 102.44 W
2026/04/04 04:13:30.858, 100 %, 100 %, 12984 MiB, 86, 196.31 W
2026/04/04 04:13:35.859, 100 %, 100 %, 12984 MiB, 86, 190.97 W
2026/04/04 04:13:40.860, 100 %, 100 %, 12984 MiB, 86, 186.46 W
2026/04/04 04:13:45.860, 0 %, 0 %, 12984 MiB, 84, 128.89 W
2026/04/04 04:13:50.861, 0 %, 0 %, 12984 MiB, 84, 140.04 W
2026/04/04 04:13:56.181, 100 %, 100 %, 12984 MiB, 85, 196.59 W
2026/04/04 04:14:01.388, 100 %, 100 %, 12984 MiB, 86, 191.64 W
2026/04/04 04:14:06.642, 100 %, 100 %, 12984 MiB, 86, 185.41 W
2026/04/04 04:14:11.817, 10 %, 1 %, 12984 MiB, 83, 110.99 W
2026/04/04 04:14:16.818, 100 %, 100 %, 12984 MiB, 85, 177.54 W
2026/04/04 04:14:22.128, 100 %, 100 %, 12984 MiB, 85, 191.96 W
2026/04/04 04:14:27.254, 100 %, 100 %, 12984 MiB, 85, 185.96 W
2026/04/04 04:14:32.459, 14 %, 2 %, 12984 MiB, 84, 132.94 W
2026/04/04 04:14:37.459, 11 %, 1 %, 12984 MiB, 83, 132.43 W
2026/04/04 04:14:42.460, 0 %, 0 %, 12984 MiB, 82, 112.72 W
2026/04/04 04:14:47.460, 44 %, 50 %, 12984 MiB, 82, 139.68 W
2026/04/04 04:14:52.461, 100 %, 100 %, 12984 MiB, 84, 197.99 W
2026/04/04 04:14:57.462, 100 %, 100 %, 12984 MiB, 84, 189.12 W
2026/04/04 04:15:02.462, 100 %, 100 %, 12984 MiB, 85, 184.54 W
2026/04/04 04:15:07.463, 39 %, 1 %, 12984 MiB, 84, 132.14 W
2026/04/04 04:15:12.463, 100 %, 100 %, 12984 MiB, 84, 196.64 W
2026/04/04 04:15:17.464, 100 %, 100 %, 12984 MiB, 85, 193.68 W
2026/04/04 04:15:22.465, 100 %, 100 %, 12984 MiB, 86, 188.79 W
2026/04/04 04:15:27.465, 100 %, 100 %, 12984 MiB, 86, 184.04 W
2026/04/04 04:15:32.466, 18 %, 2 %, 12984 MiB, 82, 103.25 W
2026/04/04 04:15:37.466, 100 %, 100 %, 12984 MiB, 85, 197.33 W
2026/04/04 04:15:42.467, 100 %, 100 %, 12984 MiB, 86, 194.36 W
2026/04/04 04:15:47.467, 100 %, 100 %, 12984 MiB, 86, 187.91 W
2026/04/04 04:15:52.468, 100 %, 100 %, 12984 MiB, 86, 182.14 W
2026/04/04 04:15:57.489, 17 %, 2 %, 12984 MiB, 84, 129.25 W
2026/04/04 04:16:02.490, 100 %, 100 %, 12984 MiB, 86, 194.05 W
2026/04/04 04:16:07.490, 100 %, 100 %, 12984 MiB, 86, 188.05 W
2026/04/04 04:16:12.491, 100 %, 100 %, 12984 MiB, 86, 182.98 W
2026/04/04 04:16:17.492, 100 %, 100 %, 12984 MiB, 84, 150.75 W
2026/04/04 04:16:22.492, 0 %, 0 %, 12984 MiB, 84, 129.44 W
2026/04/04 04:16:27.733, 100 %, 100 %, 12984 MiB, 86, 191.79 W
2026/04/04 04:16:33.011, 100 %, 100 %, 12984 MiB, 86, 185.89 W
2026/04/04 04:16:38.225, 100 %, 100 %, 12984 MiB, 86, 181.56 W
2026/04/04 04:16:43.343, 16 %, 2 %, 12984 MiB, 85, 126.03 W
2026/04/04 04:16:48.344, 100 %, 100 %, 12984 MiB, 86, 198.81 W
2026/04/04 04:16:53.344, 100 %, 100 %, 12984 MiB, 86, 189.49 W
2026/04/04 04:16:58.345, 100 %, 100 %, 12984 MiB, 86, 184.25 W
2026/04/04 04:17:03.345, 100 %, 100 %, 12984 MiB, 86, 180.75 W
2026/04/04 04:17:08.346, 11 %, 1 %, 12984 MiB, 83, 101.74 W
2026/04/04 04:17:13.347, 100 %, 100 %, 12984 MiB, 85, 199.49 W
2026/04/04 04:17:18.347, 100 %, 100 %, 12984 MiB, 86, 195.32 W
2026/04/04 04:17:23.463, 100 %, 100 %, 12984 MiB, 86, 190.41 W
2026/04/04 04:17:28.603, 100 %, 100 %, 12984 MiB, 86, 185.85 W
2026/04/04 04:17:33.819, 16 %, 2 %, 12984 MiB, 84, 127.60 W
2026/04/04 04:17:38.820, 100 %, 100 %, 12984 MiB, 86, 197.36 W
2026/04/04 04:17:43.820, 100 %, 100 %, 12984 MiB, 86, 192.93 W
2026/04/04 04:17:48.821, 100 %, 100 %, 12984 MiB, 86, 186.95 W
2026/04/04 04:17:53.822, 100 %, 100 %, 12984 MiB, 86, 183.21 W
2026/04/04 04:17:58.951, 11 %, 1 %, 12984 MiB, 84, 120.84 W
2026/04/04 04:18:03.952, 100 %, 100 %, 12984 MiB, 85, 197.99 W
2026/04/04 04:18:08.953, 100 %, 100 %, 12984 MiB, 86, 195.85 W
2026/04/04 04:18:13.953, 100 %, 100 %, 12984 MiB, 86, 190.14 W
2026/04/04 04:18:18.954, 100 %, 100 %, 12984 MiB, 86, 184.68 W
2026/04/04 04:18:23.954, 18 %, 2 %, 12984 MiB, 83, 104.29 W
2026/04/04 04:18:28.955, 100 %, 100 %, 12984 MiB, 85, 196.91 W
2026/04/04 04:18:33.956, 100 %, 100 %, 12984 MiB, 86, 194.10 W
2026/04/04 04:18:38.956, 100 %, 100 %, 12984 MiB, 86, 188.63 W
2026/04/04 04:18:43.957, 100 %, 100 %, 12984 MiB, 86, 183.54 W
2026/04/04 04:18:48.957, 16 %, 2 %, 12984 MiB, 84, 131.79 W
2026/04/04 04:18:53.992, 100 %, 100 %, 12984 MiB, 86, 197.84 W
2026/04/04 04:18:59.108, 100 %, 100 %, 12984 MiB, 86, 192.16 W
2026/04/04 04:19:04.364, 100 %, 100 %, 12984 MiB, 86, 186.26 W
2026/04/04 04:19:09.572, 0 %, 0 %, 12984 MiB, 85, 145.00 W
2026/04/04 04:19:14.572, 100 %, 100 %, 12984 MiB, 85, 156.92 W
2026/04/04 04:19:19.573, 100 %, 100 %, 12984 MiB, 86, 195.71 W
2026/04/04 04:19:24.574, 100 %, 100 %, 12984 MiB, 86, 188.95 W
2026/04/04 04:19:29.574, 100 %, 100 %, 12984 MiB, 86, 184.78 W
2026/04/04 04:19:34.575, 38 %, 1 %, 12984 MiB, 85, 122.35 W
2026/04/04 04:19:39.576, 100 %, 100 %, 12984 MiB, 85, 187.04 W
2026/04/04 04:19:44.576, 100 %, 100 %, 12984 MiB, 86, 196.98 W
2026/04/04 04:19:49.577, 100 %, 100 %, 12984 MiB, 86, 189.18 W
2026/04/04 04:19:54.578, 100 %, 100 %, 12984 MiB, 86, 185.61 W
2026/04/04 04:19:59.578, 14 %, 1 %, 12984 MiB, 84, 128.92 W
2026/04/04 04:20:04.579, 100 %, 100 %, 12984 MiB, 86, 198.11 W
2026/04/04 04:20:09.949, 100 %, 100 %, 12984 MiB, 86, 190.57 W
2026/04/04 04:20:15.128, 100 %, 100 %, 12984 MiB, 86, 182.32 W
2026/04/04 04:20:20.234, 15 %, 0 %, 12984 MiB, 84, 136.44 W
2026/04/04 04:20:25.235, 0 %, 0 %, 12984 MiB, 81, 111.03 W
2026/04/04 04:20:30.235, 18 %, 2 %, 12984 MiB, 80, 100.58 W
2026/04/04 04:20:35.236, 100 %, 100 %, 12984 MiB, 84, 198.12 W
2026/04/04 04:20:40.237, 100 %, 100 %, 12984 MiB, 84, 190.07 W
2026/04/04 04:20:45.348, 100 %, 100 %, 12984 MiB, 85, 186.28 W
2026/04/04 04:20:50.487, 31 %, 1 %, 12984 MiB, 84, 136.75 W
2026/04/04 04:20:55.488, 100 %, 100 %, 12984 MiB, 85, 187.16 W
2026/04/04 04:21:00.489, 100 %, 100 %, 12984 MiB, 85, 196.05 W
2026/04/04 04:21:05.489, 100 %, 100 %, 12984 MiB, 86, 190.57 W
2026/04/04 04:21:10.497, 100 %, 100 %, 12984 MiB, 86, 185.66 W
2026/04/04 04:21:15.550, 16 %, 2 %, 12984 MiB, 83, 114.93 W
2026/04/04 04:21:20.551, 100 %, 100 %, 12984 MiB, 85, 198.52 W
2026/04/04 04:21:25.551, 100 %, 100 %, 12984 MiB, 86, 196.19 W
2026/04/04 04:21:30.552, 100 %, 100 %, 12984 MiB, 86, 188.42 W
2026/04/04 04:21:35.553, 100 %, 100 %, 12984 MiB, 86, 183.79 W
2026/04/04 04:21:40.553, 16 %, 2 %, 12984 MiB, 84, 131.29 W
2026/04/04 04:21:45.554, 100 %, 100 %, 12984 MiB, 86, 197.42 W
2026/04/04 04:21:50.554, 100 %, 100 %, 12984 MiB, 86, 190.38 W
2026/04/04 04:21:55.555, 100 %, 100 %, 12984 MiB, 86, 185.42 W
2026/04/04 04:22:00.556, 100 %, 100 %, 12984 MiB, 86, 180.44 W
2026/04/04 04:22:05.556, 16 %, 2 %, 12984 MiB, 83, 124.50 W
2026/04/04 04:22:10.557, 100 %, 100 %, 12984 MiB, 86, 196.50 W
2026/04/04 04:22:15.557, 100 %, 100 %, 12984 MiB, 86, 190.34 W
2026/04/04 04:22:20.558, 100 %, 100 %, 12984 MiB, 86, 185.74 W
2026/04/04 04:22:25.559, 24 %, 1 %, 12984 MiB, 84, 154.22 W
2026/04/04 04:22:30.559, 100 %, 100 %, 12984 MiB, 85, 136.28 W
2026/04/04 04:22:35.872, 100 %, 100 %, 12984 MiB, 86, 197.50 W
2026/04/04 04:22:41.075, 100 %, 100 %, 12984 MiB, 86, 189.44 W
2026/04/04 04:22:46.285, 100 %, 100 %, 12984 MiB, 86, 185.43 W
2026/04/04 04:22:51.493, 16 %, 2 %, 12984 MiB, 83, 111.72 W
2026/04/04 04:22:56.494, 100 %, 100 %, 12984 MiB, 85, 197.08 W
2026/04/04 04:23:01.494, 100 %, 100 %, 12984 MiB, 86, 194.72 W
2026/04/04 04:23:06.495, 100 %, 100 %, 12984 MiB, 86, 189.52 W
2026/04/04 04:23:11.496, 100 %, 100 %, 12984 MiB, 86, 184.65 W
2026/04/04 04:23:16.496, 0 %, 0 %, 12984 MiB, 84, 131.24 W
2026/04/04 04:23:21.497, 100 %, 100 %, 12984 MiB, 86, 196.56 W
2026/04/04 04:23:26.497, 100 %, 100 %, 12984 MiB, 86, 193.80 W
2026/04/04 04:23:31.498, 100 %, 100 %, 12984 MiB, 86, 187.78 W
2026/04/04 04:23:36.499, 100 %, 100 %, 12984 MiB, 86, 183.62 W
2026/04/04 04:23:41.499, 16 %, 2 %, 12984 MiB, 84, 134.95 W
2026/04/04 04:23:46.500, 100 %, 100 %, 12984 MiB, 86, 196.79 W
2026/04/04 04:23:51.501, 100 %, 100 %, 12984 MiB, 86, 192.25 W
2026/04/04 04:23:56.501, 100 %, 100 %, 12984 MiB, 86, 186.91 W
2026/04/04 04:24:01.502, 29 %, 1 %, 12984 MiB, 84, 151.55 W
2026/04/04 04:24:06.503, 7 %, 9 %, 12984 MiB, 84, 134.13 W
2026/04/04 04:24:11.742, 100 %, 100 %, 12984 MiB, 86, 197.56 W
2026/04/04 04:24:16.879, 100 %, 100 %, 12984 MiB, 86, 190.58 W
2026/04/04 04:24:22.011, 100 %, 100 %, 12984 MiB, 86, 186.52 W
2026/04/04 04:24:27.205, 16 %, 2 %, 12984 MiB, 84, 128.71 W
2026/04/04 04:24:32.206, 100 %, 100 %, 12984 MiB, 86, 198.74 W
2026/04/04 04:24:37.206, 100 %, 100 %, 12984 MiB, 86, 196.49 W
2026/04/04 04:24:42.207, 100 %, 100 %, 12984 MiB, 86, 190.04 W
2026/04/04 04:24:47.207, 100 %, 100 %, 12984 MiB, 86, 185.27 W
2026/04/04 04:24:52.249, 16 %, 2 %, 12984 MiB, 84, 131.42 W
2026/04/04 04:24:57.249, 100 %, 100 %, 12984 MiB, 86, 197.79 W
2026/04/04 04:25:02.250, 100 %, 100 %, 12984 MiB, 86, 193.95 W
2026/04/04 04:25:07.251, 100 %, 100 %, 12984 MiB, 86, 188.62 W
2026/04/04 04:25:12.251, 100 %, 100 %, 12984 MiB, 86, 181.55 W
2026/04/04 04:25:17.252, 16 %, 2 %, 12984 MiB, 82, 125.16 W
2026/04/04 04:25:22.253, 100 %, 100 %, 12984 MiB, 85, 197.08 W
2026/04/04 04:25:27.253, 100 %, 100 %, 12984 MiB, 85, 192.30 W
2026/04/04 04:25:32.254, 100 %, 100 %, 12984 MiB, 85, 187.11 W
2026/04/04 04:25:37.254, 100 %, 100 %, 12984 MiB, 85, 182.34 W
2026/04/04 04:25:42.255, 0 %, 0 %, 12984 MiB, 81, 100.75 W
2026/04/04 04:25:47.256, 100 %, 100 %, 12984 MiB, 85, 194.58 W
2026/04/04 04:25:52.256, 100 %, 100 %, 12984 MiB, 85, 186.61 W
2026/04/04 04:25:57.257, 0 %, 0 %, 12984 MiB, 84, 127.34 W
2026/04/04 04:26:02.257, 18 %, 1 %, 12984 MiB, 83, 134.34 W
2026/04/04 04:26:07.260, 34 %, 1 %, 12984 MiB, 82, 129.49 W
2026/04/04 04:26:12.260, 100 %, 100 %, 12984 MiB, 84, 199.00 W
2026/04/04 04:26:17.633, 100 %, 100 %, 12984 MiB, 84, 197.23 W
2026/04/04 04:26:22.915, 100 %, 100 %, 12984 MiB, 84, 186.99 W
2026/04/04 04:26:28.088, 100 %, 100 %, 12984 MiB, 85, 182.32 W
2026/04/04 04:26:33.234, 0 %, 0 %, 12984 MiB, 81, 101.54 W
2026/04/04 04:26:38.235, 100 %, 100 %, 12984 MiB, 85, 198.63 W
2026/04/04 04:26:43.235, 100 %, 100 %, 12984 MiB, 85, 191.57 W
2026/04/04 04:26:48.236, 100 %, 100 %, 12984 MiB, 85, 186.49 W
2026/04/04 04:26:53.236, 0 %, 0 %, 12984 MiB, 84, 137.09 W
2026/04/04 04:26:58.237, 11 %, 1 %, 12984 MiB, 82, 116.69 W
2026/04/04 04:27:03.237, 100 %, 100 %, 12984 MiB, 85, 197.19 W
2026/04/04 04:27:08.238, 100 %, 100 %, 12984 MiB, 85, 191.25 W
2026/04/04 04:27:13.238, 100 %, 100 %, 12984 MiB, 85, 186.87 W
2026/04/04 04:27:18.239, 100 %, 100 %, 12984 MiB, 85, 181.52 W
2026/04/04 04:27:23.240, 11 %, 1 %, 12984 MiB, 84, 132.45 W
2026/04/04 04:27:28.240, 100 %, 100 %, 12984 MiB, 85, 198.60 W
2026/04/04 04:27:33.627, 100 %, 100 %, 12984 MiB, 86, 192.88 W
2026/04/04 04:27:38.814, 100 %, 100 %, 12984 MiB, 86, 187.70 W
2026/04/04 04:27:44.087, 0 %, 0 %, 12984 MiB, 85, 144.55 W
2026/04/04 04:27:49.087, 0 %, 0 %, 12984 MiB, 85, 140.66 W
2026/04/04 04:27:54.088, 100 %, 100 %, 12984 MiB, 86, 196.79 W
2026/04/04 04:27:59.088, 100 %, 100 %, 12984 MiB, 86, 190.40 W
2026/04/04 04:28:04.089, 100 %, 100 %, 12984 MiB, 86, 186.44 W
2026/04/04 04:28:09.152, 16 %, 2 %, 12984 MiB, 84, 125.76 W
2026/04/04 04:28:14.153, 100 %, 100 %, 12984 MiB, 86, 198.25 W
2026/04/04 04:28:19.154, 100 %, 100 %, 12984 MiB, 86, 195.76 W
2026/04/04 04:28:24.154, 100 %, 100 %, 12984 MiB, 86, 190.08 W
2026/04/04 04:28:29.186, 100 %, 100 %, 12984 MiB, 86, 182.97 W
2026/04/04 04:28:34.407, 16 %, 2 %, 12984 MiB, 84, 131.59 W
2026/04/04 04:28:39.407, 100 %, 100 %, 12984 MiB, 85, 197.42 W
2026/04/04 04:28:44.408, 100 %, 100 %, 12984 MiB, 86, 195.71 W
2026/04/04 04:28:49.408, 100 %, 100 %, 12984 MiB, 86, 189.55 W
2026/04/04 04:28:54.409, 100 %, 100 %, 12984 MiB, 86, 184.70 W
2026/04/04 04:28:59.410, 16 %, 2 %, 12984 MiB, 84, 118.96 W
2026/04/04 04:29:04.410, 100 %, 100 %, 12984 MiB, 86, 198.15 W
2026/04/04 04:29:09.411, 100 %, 100 %, 12984 MiB, 86, 192.92 W
2026/04/04 04:29:14.411, 100 %, 100 %, 12984 MiB, 86, 188.03 W
2026/04/04 04:29:19.412, 100 %, 100 %, 12984 MiB, 86, 183.90 W
2026/04/04 04:29:24.455, 18 %, 2 %, 12984 MiB, 82, 106.79 W
2026/04/04 04:29:29.456, 100 %, 100 %, 12984 MiB, 85, 197.13 W
