timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu
2026/03/27 19:11:35.129, 80 %, 54 %, 9391 MiB, 85
2026/03/27 19:11:40.130, 89 %, 65 %, 9391 MiB, 85
2026/03/27 19:11:45.130, 68 %, 42 %, 9391 MiB, 85
2026/03/27 19:11:50.131, 97 %, 73 %, 9391 MiB, 84
2026/03/27 19:11:55.132, 71 %, 49 %, 9391 MiB, 85
2026/03/27 19:12:00.133, 97 %, 75 %, 9391 MiB, 85
2026/03/27 19:12:05.133, 87 %, 60 %, 9391 MiB, 84
2026/03/27 19:12:10.134, 72 %, 50 %, 9391 MiB, 85
2026/03/27 19:12:15.135, 93 %, 67 %, 9391 MiB, 85
2026/03/27 19:12:20.136, 86 %, 56 %, 9391 MiB, 86
2026/03/27 19:12:25.136, 98 %, 73 %, 9391 MiB, 85
2026/03/27 19:12:30.137, 100 %, 73 %, 9391 MiB, 84
2026/03/27 19:12:35.138, 81 %, 52 %, 9391 MiB, 85
2026/03/27 19:12:40.139, 97 %, 70 %, 9391 MiB, 85
2026/03/27 19:12:45.139, 97 %, 70 %, 9391 MiB, 84
2026/03/27 19:12:50.140, 84 %, 57 %, 9391 MiB, 84
2026/03/27 19:12:55.141, 72 %, 47 %, 9391 MiB, 85
2026/03/27 19:13:00.142, 80 %, 53 %, 9391 MiB, 85
2026/03/27 19:13:05.142, 70 %, 44 %, 9391 MiB, 85
2026/03/27 19:13:10.143, 90 %, 62 %, 9391 MiB, 85
2026/03/27 19:13:15.144, 97 %, 68 %, 9391 MiB, 85
2026/03/27 19:13:20.145, 97 %, 72 %, 9391 MiB, 86
2026/03/27 19:13:25.146, 90 %, 65 %, 9391 MiB, 85
2026/03/27 19:13:30.146, 71 %, 48 %, 9391 MiB, 85
2026/03/27 19:13:35.147, 80 %, 54 %, 9391 MiB, 85
2026/03/27 19:13:40.148, 70 %, 44 %, 9391 MiB, 85
2026/03/27 19:13:45.149, 100 %, 73 %, 9391 MiB, 85
2026/03/27 19:13:50.150, 92 %, 65 %, 9391 MiB, 85
2026/03/27 19:13:55.150, 97 %, 73 %, 9391 MiB, 85
2026/03/27 19:14:00.151, 68 %, 48 %, 9391 MiB, 85
2026/03/27 19:14:05.152, 88 %, 63 %, 9391 MiB, 85
2026/03/27 19:14:10.153, 98 %, 69 %, 9391 MiB, 85
2026/03/27 19:14:15.154, 74 %, 49 %, 9391 MiB, 85
2026/03/27 19:14:20.154, 69 %, 47 %, 9391 MiB, 85
2026/03/27 19:14:25.155, 97 %, 74 %, 9391 MiB, 85
2026/03/27 19:14:30.156, 100 %, 74 %, 9391 MiB, 85
2026/03/27 19:14:35.157, 97 %, 72 %, 9391 MiB, 85
2026/03/27 19:14:40.158, 92 %, 67 %, 9391 MiB, 84
2026/03/27 19:14:45.159, 84 %, 53 %, 9391 MiB, 85
2026/03/27 19:14:50.159, 97 %, 68 %, 9391 MiB, 85
2026/03/27 19:14:55.160, 72 %, 44 %, 9391 MiB, 85
2026/03/27 19:15:00.161, 97 %, 71 %, 9391 MiB, 85
2026/03/27 19:15:05.162, 97 %, 68 %, 9391 MiB, 85
2026/03/27 19:15:10.162, 97 %, 69 %, 9391 MiB, 85
2026/03/27 19:15:15.163, 100 %, 73 %, 9391 MiB, 85
2026/03/27 19:15:20.164, 97 %, 69 %, 9391 MiB, 86
2026/03/27 19:15:25.165, 97 %, 68 %, 9391 MiB, 85
2026/03/27 19:15:30.166, 83 %, 56 %, 9391 MiB, 85
2026/03/27 19:15:35.167, 71 %, 48 %, 9391 MiB, 85
2026/03/27 19:15:40.167, 97 %, 73 %, 9391 MiB, 85
2026/03/27 19:15:45.168, 95 %, 70 %, 9391 MiB, 85
2026/03/27 19:15:50.169, 97 %, 67 %, 9391 MiB, 85
2026/03/27 19:15:55.170, 72 %, 45 %, 9391 MiB, 85
2026/03/27 19:16:00.170, 81 %, 56 %, 9391 MiB, 85
2026/03/27 19:16:05.171, 80 %, 57 %, 9391 MiB, 85
2026/03/27 19:16:10.172, 96 %, 69 %, 9391 MiB, 85
2026/03/27 19:16:15.173, 97 %, 74 %, 9391 MiB, 85
2026/03/27 19:16:20.173, 97 %, 74 %, 9391 MiB, 85
2026/03/27 19:16:25.174, 81 %, 59 %, 9391 MiB, 85
2026/03/27 19:16:30.175, 83 %, 54 %, 9391 MiB, 85
2026/03/27 19:16:35.175, 77 %, 46 %, 9391 MiB, 86
2026/03/27 19:16:40.176, 75 %, 49 %, 9391 MiB, 85
2026/03/27 19:16:45.177, 75 %, 50 %, 9391 MiB, 85
2026/03/27 19:16:50.178, 83 %, 58 %, 9391 MiB, 85
2026/03/27 19:16:55.178, 97 %, 75 %, 9391 MiB, 85
2026/03/27 19:17:00.179, 100 %, 72 %, 9391 MiB, 85
2026/03/27 19:17:05.180, 73 %, 47 %, 9391 MiB, 85
2026/03/27 19:17:10.181, 70 %, 44 %, 9391 MiB, 85
2026/03/27 19:17:15.182, 93 %, 66 %, 9391 MiB, 84
2026/03/27 19:17:20.182, 97 %, 74 %, 9391 MiB, 85
2026/03/27 19:17:25.183, 86 %, 60 %, 9391 MiB, 84
2026/03/27 19:17:30.184, 71 %, 49 %, 9391 MiB, 85
2026/03/27 19:17:35.185, 74 %, 50 %, 9391 MiB, 84
2026/03/27 19:17:40.186, 73 %, 48 %, 9391 MiB, 85
2026/03/27 19:17:45.186, 100 %, 73 %, 9391 MiB, 85
2026/03/27 19:17:50.188, 71 %, 48 %, 9391 MiB, 85
2026/03/27 19:17:55.188, 73 %, 49 %, 9391 MiB, 84
2026/03/27 19:18:00.189, 95 %, 70 %, 9391 MiB, 85
2026/03/27 19:18:05.190, 98 %, 68 %, 9391 MiB, 85
2026/03/27 19:18:10.191, 97 %, 76 %, 9391 MiB, 85
2026/03/27 19:18:15.192, 97 %, 74 %, 9391 MiB, 85
2026/03/27 19:18:20.192, 100 %, 72 %, 9391 MiB, 85
2026/03/27 19:18:25.193, 92 %, 65 %, 9391 MiB, 85
2026/03/27 19:18:30.194, 98 %, 69 %, 9391 MiB, 85
2026/03/27 19:18:35.195, 97 %, 67 %, 9391 MiB, 85
2026/03/27 19:18:40.196, 97 %, 68 %, 9391 MiB, 85
2026/03/27 19:18:45.196, 92 %, 65 %, 9391 MiB, 85
2026/03/27 19:18:50.197, 97 %, 67 %, 9391 MiB, 85
2026/03/27 19:18:55.198, 97 %, 68 %, 9391 MiB, 85
2026/03/27 19:19:00.199, 97 %, 67 %, 9391 MiB, 85
2026/03/27 19:19:05.200, 97 %, 67 %, 9391 MiB, 85
2026/03/27 19:19:10.200, 97 %, 72 %, 9391 MiB, 85
2026/03/27 19:19:15.201, 97 %, 68 %, 9391 MiB, 85
2026/03/27 19:19:20.202, 90 %, 66 %, 9391 MiB, 85
2026/03/27 19:19:25.203, 66 %, 42 %, 9391 MiB, 85
2026/03/27 19:19:30.203, 95 %, 70 %, 9391 MiB, 85
2026/03/27 19:19:35.204, 67 %, 47 %, 9391 MiB, 85
2026/03/27 19:19:40.205, 97 %, 67 %, 9391 MiB, 85
2026/03/27 19:19:45.206, 77 %, 53 %, 9391 MiB, 84
2026/03/27 19:19:50.206, 97 %, 71 %, 9391 MiB, 85
2026/03/27 19:19:55.207, 60 %, 41 %, 9391 MiB, 85
2026/03/27 19:20:00.208, 97 %, 76 %, 9391 MiB, 85
2026/03/27 19:20:05.209, 84 %, 56 %, 9391 MiB, 85
2026/03/27 19:20:10.209, 75 %, 51 %, 9391 MiB, 84
2026/03/27 19:20:15.210, 98 %, 74 %, 9391 MiB, 85
2026/03/27 19:20:20.211, 76 %, 50 %, 9391 MiB, 85
2026/03/27 19:20:25.212, 70 %, 44 %, 9391 MiB, 85
2026/03/27 19:20:30.213, 72 %, 52 %, 9391 MiB, 85
2026/03/27 19:20:35.213, 97 %, 74 %, 9391 MiB, 86
2026/03/27 19:20:40.214, 76 %, 48 %, 9391 MiB, 85
2026/03/27 19:20:45.215, 75 %, 51 %, 9391 MiB, 85
2026/03/27 19:20:50.216, 83 %, 59 %, 9391 MiB, 85
2026/03/27 19:20:55.216, 72 %, 47 %, 9391 MiB, 85
2026/03/27 19:21:00.217, 72 %, 49 %, 9391 MiB, 85
2026/03/27 19:21:05.218, 86 %, 62 %, 9391 MiB, 85
2026/03/27 19:21:10.218, 97 %, 75 %, 9391 MiB, 85
2026/03/27 19:21:15.219, 100 %, 74 %, 9391 MiB, 84
2026/03/27 19:21:20.220, 87 %, 59 %, 9391 MiB, 85
2026/03/27 19:21:25.221, 97 %, 75 %, 9391 MiB, 85
2026/03/27 19:21:30.222, 82 %, 60 %, 9391 MiB, 85
2026/03/27 19:21:35.222, 79 %, 54 %, 9391 MiB, 86
2026/03/27 19:21:40.223, 98 %, 74 %, 9391 MiB, 85
2026/03/27 19:21:45.224, 98 %, 72 %, 9391 MiB, 86
2026/03/27 19:21:50.225, 98 %, 71 %, 9391 MiB, 86
2026/03/27 19:21:55.225, 99 %, 68 %, 9391 MiB, 86
2026/03/27 19:22:00.226, 100 %, 75 %, 9391 MiB, 86
2026/03/27 19:22:05.227, 99 %, 74 %, 9391 MiB, 86
2026/03/27 19:22:10.228, 98 %, 69 %, 9391 MiB, 86
2026/03/27 19:22:15.229, 100 %, 74 %, 9391 MiB, 86
2026/03/27 19:22:20.229, 98 %, 70 %, 9391 MiB, 86
2026/03/27 19:22:25.230, 99 %, 72 %, 9391 MiB, 86
2026/03/27 19:22:30.231, 98 %, 72 %, 9391 MiB, 86
2026/03/27 19:22:35.232, 100 %, 74 %, 9391 MiB, 86
2026/03/27 19:22:40.233, 98 %, 72 %, 9391 MiB, 86
2026/03/27 19:22:45.233, 99 %, 72 %, 9391 MiB, 86
2026/03/27 19:22:50.234, 99 %, 67 %, 9391 MiB, 86
2026/03/27 19:22:55.235, 71 %, 49 %, 9391 MiB, 85
