timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu
2026/03/24 09:52:46.933, 93 %, 28 %, 1595 MiB, 83
2026/03/24 09:52:51.934, 0 %, 0 %, 7432 MiB, 37
2026/03/24 09:52:51.934, 90 %, 24 %, 1595 MiB, 83
2026/03/24 09:52:56.935, 0 %, 0 %, 7432 MiB, 37
2026/03/24 09:52:56.935, 85 %, 25 %, 1595 MiB, 83
2026/03/24 09:53:01.936, 0 %, 0 %, 7432 MiB, 37
2026/03/24 09:53:01.936, 75 %, 27 %, 1595 MiB, 84
2026/03/24 09:53:06.936, 0 %, 0 %, 7432 MiB, 37
2026/03/24 09:53:06.937, 93 %, 29 %, 1595 MiB, 83
2026/03/24 09:53:11.937, 0 %, 0 %, 7432 MiB, 37
2026/03/24 09:53:11.938, 77 %, 33 %, 1595 MiB, 84
2026/03/24 09:53:16.938, 0 %, 0 %, 7432 MiB, 37
2026/03/24 09:53:16.938, 84 %, 24 %, 1595 MiB, 84
2026/03/24 09:53:21.939, 0 %, 0 %, 7432 MiB, 37
2026/03/24 09:53:21.939, 77 %, 25 %, 1595 MiB, 83
2026/03/24 09:53:26.940, 0 %, 0 %, 7432 MiB, 37
2026/03/24 09:53:26.940, 86 %, 33 %, 1595 MiB, 84
2026/03/24 09:53:31.941, 0 %, 0 %, 7432 MiB, 37
2026/03/24 09:53:31.941, 93 %, 40 %, 1595 MiB, 83
2026/03/24 09:53:36.942, 0 %, 0 %, 7432 MiB, 37
2026/03/24 09:53:36.942, 83 %, 40 %, 1595 MiB, 84
2026/03/24 09:53:41.943, 0 %, 0 %, 7432 MiB, 37
2026/03/24 09:53:41.943, 75 %, 25 %, 1595 MiB, 84
2026/03/24 09:53:46.944, 0 %, 0 %, 7432 MiB, 37
2026/03/24 09:53:46.944, 79 %, 36 %, 1595 MiB, 84
2026/03/24 09:53:51.945, 0 %, 0 %, 7432 MiB, 37
2026/03/24 09:53:51.945, 92 %, 44 %, 1595 MiB, 84
2026/03/24 09:53:56.945, 0 %, 0 %, 7432 MiB, 37
2026/03/24 09:53:56.946, 92 %, 38 %, 1595 MiB, 83
2026/03/24 09:54:01.946, 0 %, 0 %, 7432 MiB, 37
2026/03/24 09:54:01.946, 84 %, 41 %, 1595 MiB, 84
2026/03/24 09:54:06.947, 0 %, 0 %, 7432 MiB, 37
2026/03/24 09:54:06.947, 92 %, 24 %, 1595 MiB, 83
2026/03/24 09:54:11.948, 0 %, 0 %, 7432 MiB, 37
2026/03/24 09:54:11.948, 88 %, 24 %, 1595 MiB, 83
2026/03/24 09:54:16.949, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:54:16.950, 73 %, 26 %, 1595 MiB, 84
2026/03/24 09:54:21.951, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:54:21.951, 78 %, 34 %, 1595 MiB, 84
2026/03/24 09:54:26.952, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:54:26.952, 74 %, 29 %, 1595 MiB, 84
2026/03/24 09:54:31.953, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:54:31.953, 91 %, 36 %, 1595 MiB, 83
2026/03/24 09:54:36.954, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:54:36.954, 77 %, 32 %, 1595 MiB, 84
2026/03/24 09:54:41.955, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:54:41.955, 72 %, 30 %, 1595 MiB, 84
2026/03/24 09:54:46.956, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:54:46.956, 92 %, 34 %, 1595 MiB, 83
2026/03/24 09:54:51.957, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:54:51.957, 79 %, 37 %, 1595 MiB, 84
2026/03/24 09:54:56.958, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:54:56.958, 91 %, 42 %, 1595 MiB, 83
2026/03/24 09:55:01.959, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:55:01.959, 83 %, 23 %, 1595 MiB, 83
2026/03/24 09:55:06.960, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:55:06.960, 84 %, 25 %, 1595 MiB, 84
2026/03/24 09:55:11.961, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:55:11.961, 83 %, 23 %, 1595 MiB, 83
2026/03/24 09:55:16.962, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:55:16.962, 83 %, 37 %, 1595 MiB, 84
2026/03/24 09:55:21.963, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:55:21.963, 84 %, 35 %, 1595 MiB, 84
2026/03/24 09:55:26.964, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:55:26.964, 92 %, 35 %, 1595 MiB, 83
2026/03/24 09:55:31.965, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:55:31.966, 86 %, 41 %, 1595 MiB, 84
2026/03/24 09:55:36.967, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:55:36.967, 92 %, 44 %, 1595 MiB, 84
2026/03/24 09:55:41.968, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:55:41.968, 92 %, 34 %, 1595 MiB, 84
2026/03/24 09:55:46.969, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:55:46.970, 91 %, 44 %, 1595 MiB, 84
2026/03/24 09:55:51.971, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:55:51.971, 87 %, 37 %, 1595 MiB, 84
2026/03/24 09:55:56.972, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:55:56.972, 83 %, 36 %, 1595 MiB, 83
2026/03/24 09:56:01.973, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:56:01.974, 92 %, 41 %, 1595 MiB, 84
2026/03/24 09:56:06.975, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:56:06.975, 88 %, 35 %, 1595 MiB, 84
2026/03/24 09:56:11.976, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:56:11.976, 92 %, 35 %, 1595 MiB, 83
2026/03/24 09:56:16.977, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:56:16.977, 92 %, 32 %, 1595 MiB, 84
2026/03/24 09:56:21.978, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:56:21.978, 90 %, 43 %, 1595 MiB, 83
2026/03/24 09:56:26.979, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:56:26.979, 79 %, 23 %, 1595 MiB, 84
2026/03/24 09:56:31.980, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:56:31.980, 85 %, 35 %, 1595 MiB, 83
2026/03/24 09:56:36.981, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:56:36.981, 83 %, 36 %, 1595 MiB, 84
2026/03/24 09:56:41.982, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:56:41.982, 86 %, 23 %, 1595 MiB, 84
2026/03/24 09:56:46.982, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:56:46.983, 73 %, 30 %, 1595 MiB, 84
2026/03/24 09:56:51.983, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:56:51.983, 82 %, 27 %, 1595 MiB, 83
2026/03/24 09:56:56.985, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:56:56.985, 85 %, 29 %, 1595 MiB, 84
2026/03/24 09:57:01.986, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:57:01.986, 73 %, 23 %, 1595 MiB, 84
2026/03/24 09:57:06.987, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:57:06.988, 89 %, 37 %, 1595 MiB, 83
2026/03/24 09:57:11.988, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:57:11.988, 85 %, 40 %, 1595 MiB, 84
2026/03/24 09:57:16.989, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:57:16.989, 91 %, 28 %, 1595 MiB, 83
2026/03/24 09:57:21.990, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:57:21.990, 87 %, 28 %, 1595 MiB, 83
2026/03/24 09:57:26.991, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:57:26.991, 92 %, 34 %, 1595 MiB, 84
2026/03/24 09:57:31.992, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:57:31.992, 92 %, 33 %, 1595 MiB, 84
2026/03/24 09:57:36.993, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:57:36.993, 92 %, 39 %, 1595 MiB, 83
2026/03/24 09:57:41.994, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:57:41.994, 82 %, 23 %, 1595 MiB, 83
2026/03/24 09:57:46.994, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:57:46.995, 82 %, 24 %, 1595 MiB, 84
2026/03/24 09:57:51.995, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:57:51.996, 89 %, 39 %, 1595 MiB, 84
2026/03/24 09:57:56.996, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:57:56.996, 89 %, 43 %, 1595 MiB, 84
2026/03/24 09:58:01.997, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:58:01.997, 85 %, 41 %, 1595 MiB, 83
2026/03/24 09:58:06.998, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:58:06.998, 85 %, 41 %, 1595 MiB, 84
2026/03/24 09:58:11.999, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:58:11.999, 93 %, 28 %, 1595 MiB, 84
2026/03/24 09:58:17.000, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:58:17.000, 80 %, 23 %, 1595 MiB, 84
2026/03/24 09:58:22.001, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:58:22.001, 77 %, 32 %, 1595 MiB, 84
2026/03/24 09:58:27.002, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:58:27.002, 84 %, 38 %, 1595 MiB, 84
2026/03/24 09:58:32.003, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:58:32.003, 82 %, 37 %, 1595 MiB, 83
2026/03/24 09:58:37.003, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:58:37.004, 91 %, 24 %, 1595 MiB, 83
2026/03/24 09:58:42.005, 0 %, 0 %, 7432 MiB, 38
2026/03/24 09:58:42.005, 82 %, 38 %, 1595 MiB, 84
2026/03/24 09:58:47.006, 0 %, 0 %, 7432 MiB, 39
2026/03/24 09:58:47.006, 92 %, 36 %, 1595 MiB, 83
2026/03/24 09:58:52.006, 0 %, 0 %, 7432 MiB, 39
2026/03/24 09:58:52.007, 92 %, 40 %, 1595 MiB, 84
2026/03/24 09:58:57.007, 0 %, 0 %, 7432 MiB, 39
2026/03/24 09:58:57.007, 73 %, 23 %, 1595 MiB, 84
2026/03/24 09:59:02.008, 0 %, 0 %, 7432 MiB, 39
2026/03/24 09:59:02.008, 83 %, 36 %, 1595 MiB, 84
2026/03/24 09:59:07.009, 0 %, 0 %, 7432 MiB, 39
2026/03/24 09:59:07.009, 82 %, 33 %, 1595 MiB, 84
2026/03/24 09:59:12.010, 0 %, 0 %, 7432 MiB, 39
2026/03/24 09:59:12.010, 90 %, 43 %, 1595 MiB, 84
2026/03/24 09:59:17.011, 0 %, 0 %, 7432 MiB, 39
2026/03/24 09:59:17.011, 76 %, 23 %, 1595 MiB, 84
2026/03/24 09:59:22.012, 0 %, 0 %, 7432 MiB, 39
2026/03/24 09:59:22.012, 87 %, 42 %, 1595 MiB, 84
2026/03/24 09:59:27.013, 0 %, 0 %, 7432 MiB, 39
2026/03/24 09:59:27.013, 69 %, 26 %, 1595 MiB, 84
2026/03/24 09:59:32.014, 0 %, 0 %, 7432 MiB, 39
2026/03/24 09:59:32.014, 78 %, 37 %, 1595 MiB, 83
2026/03/24 09:59:37.015, 0 %, 0 %, 7432 MiB, 39
2026/03/24 09:59:37.015, 84 %, 30 %, 1595 MiB, 84
2026/03/24 09:59:42.016, 0 %, 0 %, 7432 MiB, 39
2026/03/24 09:59:42.016, 77 %, 34 %, 1595 MiB, 84
2026/03/24 09:59:47.017, 0 %, 0 %, 7432 MiB, 39
2026/03/24 09:59:47.017, 81 %, 23 %, 1597 MiB, 84
2026/03/24 09:59:52.018, 0 %, 0 %, 7432 MiB, 39
2026/03/24 09:59:52.018, 76 %, 32 %, 1597 MiB, 84
2026/03/24 09:59:57.018, 0 %, 0 %, 7432 MiB, 39
2026/03/24 09:59:57.019, 75 %, 23 %, 1597 MiB, 83
2026/03/24 10:00:02.019, 0 %, 0 %, 7432 MiB, 39
2026/03/24 10:00:02.019, 91 %, 43 %, 1597 MiB, 84
2026/03/24 10:00:07.020, 0 %, 0 %, 7432 MiB, 39
2026/03/24 10:00:07.020, 69 %, 23 %, 1597 MiB, 84
2026/03/24 10:00:12.021, 0 %, 0 %, 7432 MiB, 39
2026/03/24 10:00:12.021, 89 %, 39 %, 1597 MiB, 84
2026/03/24 10:00:17.022, 0 %, 0 %, 7432 MiB, 39
2026/03/24 10:00:17.022, 43 %, 29 %, 1597 MiB, 84
2026/03/24 10:00:22.023, 0 %, 0 %, 7432 MiB, 39
2026/03/24 10:00:22.023, 51 %, 36 %, 1597 MiB, 84
2026/03/24 10:00:27.024, 0 %, 0 %, 7432 MiB, 39
2026/03/24 10:00:27.024, 43 %, 29 %, 1597 MiB, 84
2026/03/24 10:00:32.024, 0 %, 0 %, 7432 MiB, 39
2026/03/24 10:00:32.025, 50 %, 33 %, 1597 MiB, 84
2026/03/24 10:00:37.025, 0 %, 0 %, 7432 MiB, 39
2026/03/24 10:00:37.025, 43 %, 29 %, 1597 MiB, 84
2026/03/24 10:00:42.026, 0 %, 0 %, 7432 MiB, 39
2026/03/24 10:00:42.026, 11 %, 7 %, 1597 MiB, 84
