timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu, power.draw [W]
2026/04/05 20:37:12.634, 77 %, 76 %, 10684 MiB, 85, 181.96 W
2026/04/05 20:37:17.635, 78 %, 76 %, 10684 MiB, 85, 169.99 W
2026/04/05 20:37:22.635, 0 %, 0 %, 10684 MiB, 84, 152.89 W
2026/04/05 20:37:27.636, 0 %, 0 %, 10684 MiB, 81, 98.51 W
2026/04/05 20:37:32.636, 78 %, 76 %, 10684 MiB, 85, 170.01 W
2026/04/05 20:37:37.637, 79 %, 76 %, 10684 MiB, 85, 167.03 W
2026/04/05 20:37:42.638, 14 %, 0 %, 10684 MiB, 82, 98.60 W
2026/04/05 20:37:47.638, 78 %, 76 %, 10684 MiB, 84, 169.21 W
2026/04/05 20:37:52.639, 78 %, 76 %, 10684 MiB, 85, 170.45 W
2026/04/05 20:37:57.639, 14 %, 0 %, 10684 MiB, 82, 112.07 W
2026/04/05 20:38:02.640, 78 %, 76 %, 10684 MiB, 85, 172.33 W
2026/04/05 20:38:07.641, 78 %, 76 %, 10684 MiB, 85, 169.60 W
2026/04/05 20:38:12.641, 5 %, 0 %, 10684 MiB, 84, 118.91 W
2026/04/05 20:38:17.642, 6 %, 0 %, 10684 MiB, 81, 96.87 W
2026/04/05 20:38:22.643, 35 %, 34 %, 10684 MiB, 83, 134.88 W
2026/04/05 20:38:27.643, 71 %, 69 %, 10684 MiB, 84, 143.27 W
2026/04/05 20:38:32.644, 78 %, 76 %, 10684 MiB, 85, 181.31 W
2026/04/05 20:38:37.644, 5 %, 0 %, 10684 MiB, 83, 125.48 W
2026/04/05 20:38:42.645, 5 %, 0 %, 10684 MiB, 80, 95.35 W
2026/04/05 20:38:47.645, 35 %, 34 %, 10684 MiB, 80, 98.91 W
2026/04/05 20:38:52.646, 62 %, 61 %, 10684 MiB, 83, 169.66 W
2026/04/05 20:38:57.647, 34 %, 32 %, 10684 MiB, 82, 146.57 W
2026/04/05 20:39:02.648, 76 %, 75 %, 10684 MiB, 84, 164.33 W
2026/04/05 20:39:07.648, 13 %, 0 %, 10684 MiB, 81, 102.21 W
2026/04/05 20:39:12.649, 31 %, 30 %, 10684 MiB, 80, 103.27 W
2026/04/05 20:39:17.650, 77 %, 76 %, 10684 MiB, 84, 190.69 W
2026/04/05 20:39:22.650, 34 %, 33 %, 10684 MiB, 83, 156.81 W
2026/04/05 20:39:27.651, 34 %, 33 %, 10684 MiB, 81, 115.92 W
2026/04/05 20:39:32.651, 19 %, 18 %, 10684 MiB, 80, 115.84 W
2026/04/05 20:39:37.652, 6 %, 0 %, 10684 MiB, 78, 92.96 W
2026/04/05 20:39:42.653, 6 %, 0 %, 10684 MiB, 77, 91.16 W
2026/04/05 20:39:47.654, 32 %, 31 %, 10684 MiB, 81, 152.96 W
2026/04/05 20:39:52.654, 32 %, 31 %, 10684 MiB, 82, 164.20 W
2026/04/05 20:39:57.655, 33 %, 32 %, 10684 MiB, 80, 114.03 W
2026/04/05 20:40:02.655, 6 %, 0 %, 10684 MiB, 81, 122.38 W
2026/04/05 20:40:07.656, 6 %, 0 %, 10684 MiB, 78, 92.12 W
2026/04/05 20:40:12.656, 36 %, 35 %, 10684 MiB, 78, 112.10 W
2026/04/05 20:40:17.657, 21 %, 20 %, 10684 MiB, 81, 169.98 W
2026/04/05 20:40:22.658, 45 %, 44 %, 10684 MiB, 82, 154.43 W
2026/04/05 20:40:27.658, 35 %, 33 %, 10684 MiB, 79, 114.27 W
2026/04/05 20:40:32.659, 6 %, 6 %, 10684 MiB, 80, 117.52 W
2026/04/05 20:40:37.660, 6 %, 0 %, 10684 MiB, 77, 91.70 W
2026/04/05 20:40:42.660, 33 %, 32 %, 10684 MiB, 80, 152.79 W
2026/04/05 20:40:47.661, 33 %, 32 %, 10684 MiB, 81, 125.32 W
2026/04/05 20:40:52.661, 77 %, 75 %, 10684 MiB, 83, 194.79 W
2026/04/05 20:40:57.662, 6 %, 0 %, 10684 MiB, 81, 120.96 W
2026/04/05 20:41:02.662, 14 %, 0 %, 10684 MiB, 79, 94.50 W
2026/04/05 20:41:07.663, 74 %, 72 %, 10684 MiB, 84, 194.54 W
2026/04/05 20:41:12.663, 75 %, 74 %, 10684 MiB, 84, 176.53 W
2026/04/05 20:41:17.664, 33 %, 32 %, 10684 MiB, 81, 116.44 W
2026/04/05 20:41:22.664, 6 %, 0 %, 10684 MiB, 79, 94.02 W
2026/04/05 20:41:27.665, 6 %, 0 %, 10684 MiB, 78, 92.89 W
2026/04/05 20:41:32.666, 23 %, 22 %, 10684 MiB, 78, 106.13 W
2026/04/05 20:41:37.666, 35 %, 33 %, 10684 MiB, 78, 111.61 W
2026/04/05 20:41:42.667, 35 %, 33 %, 10684 MiB, 79, 135.68 W
2026/04/05 20:41:47.667, 35 %, 33 %, 10684 MiB, 78, 112.69 W
2026/04/05 20:41:52.668, 34 %, 32 %, 10684 MiB, 78, 111.51 W
2026/04/05 20:41:57.669, 6 %, 0 %, 10684 MiB, 76, 89.74 W
2026/04/05 20:42:02.669, 6 %, 0 %, 10684 MiB, 75, 89.18 W
2026/04/05 20:42:07.670, 23 %, 22 %, 10684 MiB, 75, 102.34 W
2026/04/05 20:42:12.670, 33 %, 32 %, 10684 MiB, 75, 106.68 W
2026/04/05 20:42:17.671, 34 %, 33 %, 10684 MiB, 77, 126.40 W
2026/04/05 20:42:22.671, 33 %, 31 %, 10684 MiB, 76, 109.60 W
2026/04/05 20:42:27.672, 75 %, 74 %, 10684 MiB, 80, 188.24 W
2026/04/05 20:42:32.673, 0 %, 0 %, 10684 MiB, 76, 88.24 W
2026/04/05 20:42:37.673, 6 %, 0 %, 10684 MiB, 75, 88.62 W
2026/04/05 20:42:42.674, 34 %, 33 %, 10684 MiB, 75, 108.27 W
2026/04/05 20:42:47.674, 74 %, 73 %, 10684 MiB, 79, 164.90 W
2026/04/05 20:42:52.675, 33 %, 32 %, 10684 MiB, 79, 150.38 W
2026/04/05 20:42:57.676, 35 %, 33 %, 10684 MiB, 77, 110.53 W
2026/04/05 20:43:02.676, 0 %, 0 %, 10684 MiB, 77, 119.75 W
2026/04/05 20:43:07.677, 13 %, 0 %, 10684 MiB, 75, 89.88 W
2026/04/05 20:43:12.677, 53 %, 52 %, 10684 MiB, 80, 191.47 W
2026/04/05 20:43:17.678, 33 %, 32 %, 10684 MiB, 77, 110.75 W
2026/04/05 20:43:22.678, 76 %, 74 %, 10684 MiB, 81, 172.83 W
2026/04/05 20:43:27.679, 5 %, 0 %, 10684 MiB, 80, 121.43 W
2026/04/05 20:43:32.680, 12 %, 0 %, 10684 MiB, 77, 90.45 W
2026/04/05 20:43:37.680, 74 %, 73 %, 10684 MiB, 81, 190.13 W
2026/04/05 20:43:42.681, 74 %, 73 %, 10684 MiB, 83, 188.43 W
2026/04/05 20:43:47.682, 76 %, 75 %, 10684 MiB, 84, 193.18 W
2026/04/05 20:43:52.682, 14 %, 0 %, 10684 MiB, 79, 94.43 W
2026/04/05 20:43:57.683, 9 %, 0 %, 10684 MiB, 78, 92.19 W
2026/04/05 20:44:02.683, 78 %, 76 %, 10684 MiB, 84, 197.46 W
2026/04/05 20:44:07.684, 76 %, 75 %, 10684 MiB, 84, 188.53 W
2026/04/05 20:44:12.685, 12 %, 0 %, 10684 MiB, 83, 128.08 W
2026/04/05 20:44:17.685, 78 %, 77 %, 10684 MiB, 84, 194.23 W
2026/04/05 20:44:22.686, 79 %, 78 %, 10684 MiB, 85, 178.23 W
2026/04/05 20:44:27.686, 12 %, 0 %, 10684 MiB, 84, 145.76 W
2026/04/05 20:44:32.687, 78 %, 76 %, 10684 MiB, 83, 122.69 W
2026/04/05 20:44:37.687, 79 %, 77 %, 10684 MiB, 84, 170.74 W
2026/04/05 20:44:42.688, 77 %, 75 %, 10684 MiB, 85, 168.88 W
2026/04/05 20:44:47.689, 14 %, 0 %, 10684 MiB, 81, 97.91 W
2026/04/05 20:44:52.689, 80 %, 78 %, 10684 MiB, 84, 170.40 W
2026/04/05 20:44:57.690, 77 %, 75 %, 10684 MiB, 85, 170.02 W
2026/04/05 20:45:02.690, 13 %, 0 %, 10684 MiB, 82, 98.32 W
2026/04/05 20:45:07.691, 79 %, 77 %, 10684 MiB, 85, 177.68 W
2026/04/05 20:45:12.692, 80 %, 77 %, 10684 MiB, 85, 166.57 W
2026/04/05 20:45:17.692, 12 %, 0 %, 10684 MiB, 84, 126.28 W
2026/04/05 20:45:22.693, 79 %, 77 %, 10684 MiB, 85, 183.49 W
2026/04/05 20:45:27.693, 79 %, 77 %, 10684 MiB, 85, 171.64 W
2026/04/05 20:45:32.694, 65 %, 5 %, 10684 MiB, 84, 147.30 W
2026/04/05 20:45:37.695, 28 %, 28 %, 10684 MiB, 82, 99.40 W
2026/04/05 20:45:42.695, 79 %, 77 %, 10684 MiB, 85, 171.29 W
2026/04/05 20:45:47.696, 80 %, 78 %, 10684 MiB, 85, 167.70 W
2026/04/05 20:45:52.696, 14 %, 0 %, 10684 MiB, 82, 98.73 W
2026/04/05 20:45:57.697, 79 %, 77 %, 10684 MiB, 85, 171.06 W
2026/04/05 20:46:02.698, 80 %, 78 %, 10684 MiB, 85, 168.77 W
2026/04/05 20:46:07.698, 14 %, 0 %, 10684 MiB, 82, 99.17 W
2026/04/05 20:46:12.699, 79 %, 77 %, 10684 MiB, 85, 178.40 W
2026/04/05 20:46:17.699, 80 %, 78 %, 10684 MiB, 85, 167.33 W
2026/04/05 20:46:22.700, 14 %, 0 %, 10684 MiB, 83, 117.67 W
2026/04/05 20:46:27.700, 79 %, 77 %, 10684 MiB, 84, 173.51 W
2026/04/05 20:46:32.701, 79 %, 77 %, 10684 MiB, 85, 173.86 W
2026/04/05 20:46:37.702, 12 %, 0 %, 10684 MiB, 84, 127.50 W
2026/04/05 20:46:42.702, 37 %, 27 %, 10684 MiB, 82, 106.10 W
2026/04/05 20:46:47.703, 37 %, 27 %, 10684 MiB, 81, 113.99 W
2026/04/05 20:46:52.703, 37 %, 27 %, 10684 MiB, 81, 113.18 W
2026/04/05 20:46:57.704, 2 %, 0 %, 10684 MiB, 79, 94.84 W
2026/04/05 20:47:02.705, 78 %, 77 %, 10684 MiB, 84, 190.51 W
2026/04/05 20:47:07.705, 79 %, 77 %, 10684 MiB, 84, 185.96 W
2026/04/05 20:47:12.706, 14 %, 0 %, 10684 MiB, 81, 97.26 W
2026/04/05 20:47:17.706, 79 %, 77 %, 10684 MiB, 85, 183.62 W
2026/04/05 20:47:22.707, 80 %, 78 %, 10684 MiB, 84, 170.24 W
2026/04/05 20:47:27.707, 17 %, 0 %, 10684 MiB, 82, 108.51 W
2026/04/05 20:47:32.708, 23 %, 9 %, 10684 MiB, 81, 97.31 W
2026/04/05 20:47:37.709, 17 %, 0 %, 10684 MiB, 79, 95.95 W
2026/04/05 20:47:42.709, 5 %, 0 %, 11726 MiB, 78, 93.34 W
2026/04/05 20:47:47.710, 37 %, 27 %, 11726 MiB, 78, 109.57 W
2026/04/05 20:47:52.710, 36 %, 26 %, 11726 MiB, 78, 108.94 W
2026/04/05 20:47:57.711, 0 %, 0 %, 12494 MiB, 77, 101.29 W
2026/04/05 20:48:02.712, 0 %, 0 %, 12494 MiB, 76, 91.64 W
2026/04/05 20:48:07.712, 76 %, 74 %, 12494 MiB, 82, 196.35 W
2026/04/05 20:48:12.713, 76 %, 75 %, 12494 MiB, 84, 195.56 W
2026/04/05 20:48:17.713, 14 %, 0 %, 12494 MiB, 79, 94.83 W
2026/04/05 20:48:22.714, 78 %, 77 %, 12494 MiB, 84, 198.75 W
2026/04/05 20:48:27.715, 79 %, 78 %, 12494 MiB, 84, 182.50 W
2026/04/05 20:48:32.715, 14 %, 0 %, 12494 MiB, 81, 103.41 W
2026/04/05 20:48:37.716, 78 %, 77 %, 12494 MiB, 84, 187.11 W
2026/04/05 20:48:42.716, 79 %, 77 %, 12494 MiB, 85, 177.11 W
2026/04/05 20:48:47.717, 11 %, 0 %, 12494 MiB, 84, 129.08 W
2026/04/05 20:48:52.718, 79 %, 77 %, 12494 MiB, 85, 154.03 W
2026/04/05 20:48:57.718, 79 %, 77 %, 12494 MiB, 84, 170.09 W
2026/04/05 20:49:02.719, 77 %, 75 %, 12494 MiB, 85, 169.17 W
2026/04/05 20:49:07.719, 14 %, 0 %, 12494 MiB, 81, 97.57 W
2026/04/05 20:49:12.720, 79 %, 77 %, 12494 MiB, 84, 170.07 W
2026/04/05 20:49:17.721, 77 %, 75 %, 12494 MiB, 85, 169.04 W
2026/04/05 20:49:22.721, 14 %, 0 %, 12494 MiB, 82, 98.68 W
2026/04/05 20:49:27.722, 79 %, 77 %, 12494 MiB, 84, 169.95 W
2026/04/05 20:49:32.722, 77 %, 76 %, 12494 MiB, 85, 169.57 W
2026/04/05 20:49:37.723, 14 %, 0 %, 12494 MiB, 83, 118.82 W
2026/04/05 20:49:42.723, 79 %, 77 %, 12494 MiB, 84, 186.69 W
2026/04/05 20:49:47.724, 79 %, 77 %, 12494 MiB, 85, 167.00 W
2026/04/05 20:49:52.725, 66 %, 5 %, 12494 MiB, 84, 143.01 W
2026/04/05 20:49:57.725, 0 %, 0 %, 12494 MiB, 81, 98.46 W
2026/04/05 20:50:02.726, 79 %, 77 %, 12494 MiB, 85, 171.52 W
2026/04/05 20:50:07.726, 80 %, 78 %, 12494 MiB, 85, 167.52 W
2026/04/05 20:50:12.727, 14 %, 0 %, 12494 MiB, 82, 98.52 W
2026/04/05 20:50:17.728, 79 %, 77 %, 12494 MiB, 85, 170.89 W
2026/04/05 20:50:22.728, 79 %, 77 %, 12494 MiB, 85, 167.17 W
2026/04/05 20:50:27.729, 14 %, 0 %, 12494 MiB, 82, 99.18 W
2026/04/05 20:50:32.729, 79 %, 77 %, 12494 MiB, 84, 169.90 W
2026/04/05 20:50:37.730, 80 %, 78 %, 12494 MiB, 85, 171.49 W
2026/04/05 20:50:42.730, 14 %, 0 %, 12494 MiB, 83, 117.95 W
2026/04/05 20:50:47.731, 78 %, 77 %, 12494 MiB, 85, 180.97 W
2026/04/05 20:50:52.732, 79 %, 77 %, 12494 MiB, 85, 171.60 W
2026/04/05 20:50:57.732, 12 %, 0 %, 12494 MiB, 84, 137.96 W
2026/04/05 20:51:02.733, 78 %, 77 %, 12494 MiB, 84, 116.54 W
2026/04/05 20:51:07.733, 80 %, 77 %, 12494 MiB, 85, 172.35 W
2026/04/05 20:51:12.734, 80 %, 78 %, 12494 MiB, 85, 167.04 W
2026/04/05 20:51:17.735, 14 %, 0 %, 12494 MiB, 82, 98.61 W
2026/04/05 20:51:22.735, 79 %, 77 %, 12494 MiB, 85, 171.20 W
2026/04/05 20:51:27.736, 80 %, 78 %, 12494 MiB, 85, 166.57 W
2026/04/05 20:51:32.736, 14 %, 0 %, 12494 MiB, 82, 98.62 W
2026/04/05 20:51:37.737, 79 %, 77 %, 12494 MiB, 85, 174.71 W
2026/04/05 20:51:42.737, 80 %, 77 %, 12494 MiB, 85, 167.45 W
2026/04/05 20:51:47.738, 14 %, 0 %, 12494 MiB, 83, 118.84 W
2026/04/05 20:51:52.739, 78 %, 77 %, 12494 MiB, 85, 183.63 W
2026/04/05 20:51:57.739, 79 %, 77 %, 12494 MiB, 85, 171.37 W
2026/04/05 20:52:02.740, 12 %, 0 %, 12494 MiB, 84, 134.53 W
2026/04/05 20:52:07.740, 78 %, 77 %, 12494 MiB, 85, 138.84 W
2026/04/05 20:52:12.741, 79 %, 77 %, 12494 MiB, 85, 171.79 W
2026/04/05 20:52:17.742, 79 %, 77 %, 12494 MiB, 85, 169.37 W
2026/04/05 20:52:22.742, 14 %, 0 %, 12494 MiB, 82, 98.28 W
2026/04/05 20:52:27.743, 79 %, 77 %, 12494 MiB, 85, 170.73 W
2026/04/05 20:52:32.743, 79 %, 77 %, 12494 MiB, 85, 169.44 W
2026/04/05 20:52:37.744, 14 %, 0 %, 12494 MiB, 82, 98.87 W
2026/04/05 20:52:42.744, 79 %, 77 %, 12494 MiB, 85, 175.44 W
2026/04/05 20:52:47.745, 80 %, 78 %, 12494 MiB, 85, 171.86 W
2026/04/05 20:52:52.745, 14 %, 0 %, 12494 MiB, 82, 107.18 W
2026/04/05 20:52:57.746, 79 %, 76 %, 12494 MiB, 84, 175.11 W
2026/04/05 20:53:02.747, 79 %, 77 %, 12494 MiB, 85, 171.15 W
2026/04/05 20:53:07.747, 12 %, 0 %, 12494 MiB, 84, 124.25 W
2026/04/05 20:53:12.748, 78 %, 76 %, 12494 MiB, 84, 154.02 W
2026/04/05 20:53:17.748, 80 %, 78 %, 12494 MiB, 85, 171.41 W
2026/04/05 20:53:22.749, 43 %, 41 %, 12494 MiB, 85, 164.33 W
2026/04/05 20:53:27.749, 14 %, 0 %, 12494 MiB, 82, 98.09 W
2026/04/05 20:53:32.750, 35 %, 34 %, 12494 MiB, 85, 149.63 W
2026/04/05 20:53:37.751, 33 %, 32 %, 12494 MiB, 83, 130.02 W
2026/04/05 20:53:42.751, 34 %, 33 %, 12494 MiB, 84, 156.68 W
2026/04/05 20:53:47.752, 14 %, 0 %, 12494 MiB, 81, 97.89 W
2026/04/05 20:53:52.752, 78 %, 76 %, 12494 MiB, 84, 187.32 W
2026/04/05 20:53:57.753, 34 %, 33 %, 12494 MiB, 84, 167.23 W
2026/04/05 20:54:02.753, 34 %, 33 %, 12494 MiB, 84, 158.03 W
2026/04/05 20:54:07.754, 36 %, 35 %, 12494 MiB, 84, 153.88 W
2026/04/05 20:54:12.754, 12 %, 0 %, 12494 MiB, 81, 96.75 W
2026/04/05 20:54:17.755, 70 %, 69 %, 12494 MiB, 83, 133.47 W
2026/04/05 20:54:22.755, 70 %, 69 %, 12494 MiB, 84, 180.20 W
2026/04/05 20:54:27.756, 34 %, 33 %, 12494 MiB, 82, 118.36 W
2026/04/05 20:54:32.756, 34 %, 33 %, 12494 MiB, 84, 156.71 W
2026/04/05 20:54:37.758, 6 %, 0 %, 12494 MiB, 80, 94.98 W
2026/04/05 20:54:42.759, 11 %, 0 %, 12494 MiB, 79, 95.19 W
2026/04/05 20:54:47.759, 36 %, 35 %, 12494 MiB, 79, 114.63 W
2026/04/05 20:54:52.760, 34 %, 33 %, 12494 MiB, 81, 132.99 W
2026/04/05 20:54:57.761, 35 %, 34 %, 12494 MiB, 82, 153.17 W
2026/04/05 20:55:02.761, 34 %, 33 %, 12494 MiB, 82, 154.62 W
2026/04/05 20:55:07.762, 4 %, 0 %, 12494 MiB, 79, 93.94 W
2026/04/05 20:55:12.762, 6 %, 0 %, 12494 MiB, 78, 92.58 W
2026/04/05 20:55:17.763, 8 %, 0 %, 12494 MiB, 77, 90.72 W
2026/04/05 20:55:22.763, 35 %, 34 %, 12494 MiB, 78, 117.82 W
2026/04/05 20:55:27.764, 34 %, 33 %, 12494 MiB, 78, 112.62 W
2026/04/05 20:55:32.764, 34 %, 34 %, 12494 MiB, 80, 152.62 W
2026/04/05 20:55:37.765, 0 %, 0 %, 12494 MiB, 81, 170.05 W
2026/04/05 20:55:42.765, 13 %, 0 %, 12494 MiB, 77, 92.75 W
2026/04/05 20:55:47.766, 78 %, 76 %, 12494 MiB, 80, 130.76 W
2026/04/05 20:55:52.766, 32 %, 32 %, 12494 MiB, 81, 156.31 W
2026/04/05 20:55:57.767, 76 %, 74 %, 12494 MiB, 83, 176.92 W
2026/04/05 20:56:02.770, 13 %, 0 %, 12494 MiB, 79, 98.07 W
2026/04/05 20:56:07.771, 78 %, 77 %, 12494 MiB, 83, 186.97 W
2026/04/05 20:56:12.771, 35 %, 33 %, 12494 MiB, 79, 114.37 W
2026/04/05 20:56:17.774, 31 %, 30 %, 12494 MiB, 79, 112.96 W
2026/04/05 20:56:22.775, 32 %, 32 %, 12494 MiB, 80, 158.77 W
2026/04/05 20:56:27.775, 5 %, 0 %, 12494 MiB, 81, 121.65 W
2026/04/05 20:56:32.776, 6 %, 0 %, 12494 MiB, 78, 91.55 W
2026/04/05 20:56:37.776, 35 %, 33 %, 12494 MiB, 78, 110.16 W
2026/04/05 20:56:42.777, 33 %, 32 %, 12494 MiB, 80, 152.51 W
2026/04/05 20:56:47.778, 78 %, 76 %, 12494 MiB, 83, 191.43 W
2026/04/05 20:56:52.778, 34 %, 33 %, 12494 MiB, 83, 155.07 W
2026/04/05 20:56:57.779, 14 %, 0 %, 12494 MiB, 79, 93.47 W
2026/04/05 20:57:02.780, 6 %, 0 %, 12494 MiB, 77, 91.15 W
2026/04/05 20:57:07.780, 56 %, 55 %, 12494 MiB, 81, 189.43 W
2026/04/05 20:57:12.781, 35 %, 33 %, 12494 MiB, 78, 112.97 W
2026/04/05 20:57:17.781, 71 %, 70 %, 12494 MiB, 83, 191.33 W
2026/04/05 20:57:22.782, 30 %, 29 %, 12494 MiB, 84, 186.62 W
2026/04/05 20:57:27.782, 6 %, 0 %, 12494 MiB, 79, 93.61 W
2026/04/05 20:57:32.783, 34 %, 33 %, 12494 MiB, 81, 152.37 W
2026/04/05 20:57:37.784, 34 %, 33 %, 12494 MiB, 82, 153.64 W
2026/04/05 20:57:42.784, 35 %, 34 %, 12494 MiB, 79, 114.66 W
2026/04/05 20:57:47.785, 36 %, 35 %, 12494 MiB, 81, 153.15 W
2026/04/05 20:57:52.785, 35 %, 34 %, 12494 MiB, 79, 113.49 W
2026/04/05 20:57:57.786, 6 %, 0 %, 12494 MiB, 77, 90.69 W
2026/04/05 20:58:02.789, 77 %, 74 %, 12494 MiB, 80, 135.37 W
2026/04/05 20:58:07.790, 32 %, 30 %, 12494 MiB, 78, 111.14 W
2026/04/05 20:58:12.790, 32 %, 32 %, 12494 MiB, 80, 151.41 W
2026/04/05 20:58:17.791, 33 %, 31 %, 12494 MiB, 78, 111.32 W
2026/04/05 20:58:22.791, 28 %, 27 %, 12494 MiB, 77, 105.30 W
2026/04/05 20:58:27.791, 13 %, 0 %, 12494 MiB, 77, 105.63 W
2026/04/05 20:58:32.792, 35 %, 33 %, 12494 MiB, 76, 109.96 W
2026/04/05 20:58:37.792, 77 %, 76 %, 12494 MiB, 80, 162.11 W
2026/04/05 20:58:42.793, 35 %, 33 %, 12494 MiB, 78, 130.06 W
2026/04/05 20:58:47.794, 76 %, 74 %, 12494 MiB, 82, 191.41 W
2026/04/05 20:58:52.794, 51 %, 5 %, 12494 MiB, 78, 90.99 W
2026/04/05 20:58:57.795, 6 %, 0 %, 12494 MiB, 77, 90.57 W
2026/04/05 20:59:02.795, 6 %, 0 %, 12494 MiB, 76, 89.26 W
2026/04/05 20:59:07.796, 34 %, 33 %, 12494 MiB, 79, 132.32 W
2026/04/05 20:59:12.796, 75 %, 73 %, 12494 MiB, 82, 194.35 W
2026/04/05 20:59:17.797, 10 %, 4 %, 12494 MiB, 81, 131.54 W
2026/04/05 20:59:22.797, 77 %, 76 %, 12494 MiB, 82, 154.03 W
2026/04/05 20:59:27.798, 78 %, 76 %, 12494 MiB, 84, 189.76 W
2026/04/05 20:59:32.799, 75 %, 74 %, 12494 MiB, 85, 182.15 W
2026/04/05 20:59:37.799, 17 %, 0 %, 12494 MiB, 80, 97.71 W
2026/04/05 20:59:42.800, 17 %, 0 %, 12494 MiB, 79, 95.67 W
2026/04/05 20:59:47.800, 17 %, 0 %, 12494 MiB, 78, 95.42 W
2026/04/05 20:59:52.801, 12 %, 0 %, 14032 MiB, 77, 92.33 W
2026/04/05 20:59:57.801, 77 %, 76 %, 14032 MiB, 82, 196.01 W
2026/04/05 21:00:02.802, 77 %, 75 %, 14032 MiB, 84, 199.05 W
2026/04/05 21:00:07.803, 12 %, 0 %, 14032 MiB, 82, 127.89 W
2026/04/05 21:00:12.803, 77 %, 76 %, 14032 MiB, 84, 195.27 W
2026/04/05 21:00:17.804, 76 %, 74 %, 14032 MiB, 84, 182.00 W
2026/04/05 21:00:22.804, 76 %, 74 %, 14032 MiB, 83, 153.65 W
2026/04/05 21:00:27.805, 14 %, 0 %, 14032 MiB, 80, 97.39 W
2026/04/05 21:00:32.806, 78 %, 76 %, 14032 MiB, 84, 168.53 W
2026/04/05 21:00:37.806, 75 %, 73 %, 14032 MiB, 85, 174.98 W
2026/04/05 21:00:42.807, 14 %, 0 %, 14032 MiB, 82, 98.10 W
2026/04/05 21:00:47.807, 78 %, 76 %, 14032 MiB, 84, 168.59 W
2026/04/05 21:00:52.808, 76 %, 75 %, 14032 MiB, 85, 169.05 W
2026/04/05 21:00:57.808, 12 %, 0 %, 14032 MiB, 84, 128.85 W
2026/04/05 21:01:02.809, 77 %, 76 %, 14032 MiB, 84, 174.85 W
2026/04/05 21:01:07.810, 73 %, 71 %, 14032 MiB, 85, 169.56 W
2026/04/05 21:01:12.810, 0 %, 0 %, 14032 MiB, 84, 142.32 W
2026/04/05 21:01:17.811, 13 %, 0 %, 14032 MiB, 82, 101.68 W
2026/04/05 21:01:22.811, 78 %, 77 %, 14032 MiB, 85, 169.78 W
2026/04/05 21:01:27.812, 76 %, 74 %, 14032 MiB, 85, 169.37 W
2026/04/05 21:01:32.812, 14 %, 0 %, 14032 MiB, 82, 98.70 W
2026/04/05 21:01:37.813, 78 %, 76 %, 14032 MiB, 85, 175.13 W
2026/04/05 21:01:42.814, 78 %, 76 %, 14032 MiB, 85, 169.60 W
2026/04/05 21:01:47.814, 14 %, 0 %, 14032 MiB, 82, 109.47 W
2026/04/05 21:01:52.815, 78 %, 76 %, 14032 MiB, 84, 172.38 W
2026/04/05 21:01:57.815, 79 %, 76 %, 14032 MiB, 85, 166.86 W
2026/04/05 21:02:02.816, 12 %, 0 %, 14032 MiB, 84, 124.63 W
2026/04/05 21:02:07.816, 78 %, 75 %, 14032 MiB, 85, 147.62 W
2026/04/05 21:02:12.817, 77 %, 75 %, 14032 MiB, 85, 169.94 W
2026/04/05 21:02:17.818, 78 %, 76 %, 14032 MiB, 85, 167.62 W
2026/04/05 21:02:22.818, 14 %, 0 %, 14032 MiB, 82, 98.24 W
2026/04/05 21:02:27.819, 78 %, 76 %, 14032 MiB, 85, 170.09 W
2026/04/05 21:02:32.819, 79 %, 76 %, 14032 MiB, 85, 166.91 W
2026/04/05 21:02:37.820, 13 %, 0 %, 14032 MiB, 82, 99.07 W
2026/04/05 21:02:42.820, 77 %, 75 %, 14032 MiB, 85, 175.18 W
2026/04/05 21:02:47.821, 78 %, 76 %, 14032 MiB, 85, 167.85 W
2026/04/05 21:02:52.822, 13 %, 0 %, 14032 MiB, 83, 118.61 W
2026/04/05 21:02:57.822, 77 %, 76 %, 14032 MiB, 84, 175.16 W
2026/04/05 21:03:02.823, 78 %, 76 %, 14032 MiB, 85, 170.47 W
2026/04/05 21:03:07.823, 0 %, 0 %, 14032 MiB, 84, 139.18 W
2026/04/05 21:03:12.824, 25 %, 16 %, 14032 MiB, 83, 108.19 W
2026/04/05 21:03:17.824, 77 %, 75 %, 14032 MiB, 85, 169.17 W
2026/04/05 21:03:22.825, 77 %, 75 %, 14032 MiB, 85, 169.20 W
2026/04/05 21:03:27.825, 14 %, 0 %, 14032 MiB, 82, 98.34 W
2026/04/05 21:03:32.826, 78 %, 76 %, 14032 MiB, 85, 172.66 W
2026/04/05 21:03:37.827, 79 %, 77 %, 14032 MiB, 85, 169.90 W
2026/04/05 21:03:42.827, 14 %, 0 %, 14032 MiB, 82, 103.26 W
2026/04/05 21:03:47.829, 76 %, 74 %, 14032 MiB, 84, 172.33 W
2026/04/05 21:03:52.830, 32 %, 30 %, 14032 MiB, 83, 127.62 W
2026/04/05 21:03:57.831, 33 %, 32 %, 14032 MiB, 83, 139.67 W
2026/04/05 21:04:02.833, 31 %, 29 %, 14032 MiB, 83, 128.81 W
2026/04/05 21:04:07.833, 5 %, 0 %, 14032 MiB, 80, 95.18 W
