timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu, power.draw [W]
2026/04/03 13:18:13.276, 100 %, 100 %, 12984 MiB, 86, 185.18 W
2026/04/03 13:18:18.277, 100 %, 100 %, 12984 MiB, 86, 180.19 W
2026/04/03 13:18:23.277, 100 %, 100 %, 12984 MiB, 86, 175.22 W
2026/04/03 13:18:28.278, 4 %, 1 %, 12984 MiB, 85, 126.09 W
2026/04/03 13:18:33.278, 100 %, 100 %, 12984 MiB, 86, 189.24 W
2026/04/03 13:18:38.279, 100 %, 100 %, 12984 MiB, 86, 182.03 W
2026/04/03 13:18:43.280, 100 %, 100 %, 12984 MiB, 86, 177.82 W
2026/04/03 13:18:48.383, 100 %, 100 %, 12984 MiB, 86, 174.06 W
2026/04/03 13:18:53.648, 16 %, 2 %, 12984 MiB, 84, 124.51 W
2026/04/03 13:18:58.649, 100 %, 100 %, 12984 MiB, 86, 191.31 W
2026/04/03 13:19:03.649, 100 %, 100 %, 12984 MiB, 86, 184.32 W
2026/04/03 13:19:08.650, 100 %, 100 %, 12984 MiB, 86, 179.11 W
2026/04/03 13:19:13.651, 100 %, 100 %, 12984 MiB, 86, 175.08 W
2026/04/03 13:19:18.651, 21 %, 18 %, 12984 MiB, 84, 127.41 W
2026/04/03 13:19:23.652, 100 %, 100 %, 12984 MiB, 86, 188.81 W
2026/04/03 13:19:28.653, 100 %, 100 %, 12984 MiB, 86, 183.20 W
2026/04/03 13:19:33.653, 100 %, 100 %, 12984 MiB, 86, 179.55 W
2026/04/03 13:19:38.654, 0 %, 0 %, 12984 MiB, 85, 133.76 W
2026/04/03 13:19:43.655, 0 %, 0 %, 12984 MiB, 84, 127.84 W
2026/04/03 13:19:48.655, 100 %, 100 %, 12984 MiB, 87, 193.98 W
2026/04/03 13:19:53.656, 100 %, 100 %, 12984 MiB, 86, 183.43 W
2026/04/03 13:19:58.656, 100 %, 100 %, 12984 MiB, 86, 178.89 W
2026/04/03 13:20:03.657, 16 %, 0 %, 12984 MiB, 85, 119.31 W
2026/04/03 13:20:08.658, 0 %, 0 %, 12984 MiB, 84, 125.66 W
2026/04/03 13:20:13.658, 100 %, 100 %, 12984 MiB, 86, 190.56 W
2026/04/03 13:20:18.659, 100 %, 100 %, 12984 MiB, 86, 184.96 W
2026/04/03 13:20:23.660, 100 %, 100 %, 12984 MiB, 86, 181.14 W
2026/04/03 13:20:28.660, 29 %, 1 %, 12984 MiB, 84, 116.10 W
2026/04/03 13:20:33.661, 100 %, 100 %, 12984 MiB, 86, 150.94 W
2026/04/03 13:20:38.661, 100 %, 100 %, 12984 MiB, 86, 190.65 W
2026/04/03 13:20:43.662, 100 %, 100 %, 12984 MiB, 86, 184.17 W
2026/04/03 13:20:48.663, 100 %, 100 %, 12984 MiB, 86, 179.04 W
2026/04/03 13:20:53.663, 16 %, 2 %, 12984 MiB, 84, 118.74 W
2026/04/03 13:20:58.664, 100 %, 100 %, 12984 MiB, 86, 199.58 W
2026/04/03 13:21:03.664, 100 %, 100 %, 12984 MiB, 86, 189.86 W
2026/04/03 13:21:08.665, 100 %, 100 %, 12984 MiB, 86, 183.89 W
2026/04/03 13:21:13.666, 100 %, 100 %, 12984 MiB, 86, 180.44 W
2026/04/03 13:21:18.666, 13 %, 2 %, 12984 MiB, 84, 118.56 W
2026/04/03 13:21:23.667, 100 %, 100 %, 12984 MiB, 86, 199.54 W
2026/04/03 13:21:28.667, 100 %, 100 %, 12984 MiB, 86, 189.84 W
2026/04/03 13:21:33.668, 100 %, 100 %, 12984 MiB, 86, 183.76 W
2026/04/03 13:21:38.669, 100 %, 100 %, 12984 MiB, 86, 178.99 W
2026/04/03 13:21:43.669, 17 %, 2 %, 12984 MiB, 84, 118.35 W
2026/04/03 13:21:48.670, 100 %, 100 %, 12984 MiB, 86, 199.09 W
2026/04/03 13:21:54.021, 100 %, 100 %, 12984 MiB, 86, 189.74 W
2026/04/03 13:21:59.369, 100 %, 100 %, 12984 MiB, 86, 183.38 W
2026/04/03 13:22:04.541, 100 %, 100 %, 12984 MiB, 86, 176.19 W
2026/04/03 13:22:09.618, 16 %, 2 %, 12984 MiB, 84, 123.23 W
2026/04/03 13:22:14.619, 100 %, 100 %, 12984 MiB, 86, 198.20 W
2026/04/03 13:22:19.619, 100 %, 100 %, 12984 MiB, 86, 189.19 W
2026/04/03 13:22:24.620, 100 %, 100 %, 12984 MiB, 86, 182.76 W
2026/04/03 13:22:29.620, 100 %, 100 %, 12984 MiB, 86, 177.93 W
2026/04/03 13:22:34.621, 15 %, 1 %, 12984 MiB, 83, 124.75 W
2026/04/03 13:22:39.621, 87 %, 95 %, 12984 MiB, 86, 184.44 W
2026/04/03 13:22:44.622, 80 %, 88 %, 12984 MiB, 86, 176.83 W
2026/04/03 13:22:49.626, 82 %, 89 %, 12984 MiB, 86, 173.39 W
2026/04/03 13:22:54.825, 22 %, 3 %, 12984 MiB, 84, 129.48 W
2026/04/03 13:22:59.826, 19 %, 1 %, 12984 MiB, 82, 103.97 W
2026/04/03 13:23:04.827, 0 %, 0 %, 12984 MiB, 82, 124.42 W
2026/04/03 13:23:09.828, 0 %, 0 %, 12984 MiB, 83, 144.71 W
2026/04/03 13:23:14.829, 100 %, 100 %, 12984 MiB, 84, 196.26 W
2026/04/03 13:23:19.830, 100 %, 100 %, 12984 MiB, 85, 190.35 W
2026/04/03 13:23:24.831, 100 %, 100 %, 12984 MiB, 85, 186.41 W
2026/04/03 13:23:29.832, 42 %, 1 %, 12984 MiB, 84, 124.32 W
2026/04/03 13:23:34.833, 81 %, 90 %, 12984 MiB, 85, 191.35 W
2026/04/03 13:23:40.188, 100 %, 100 %, 12984 MiB, 86, 195.99 W
2026/04/03 13:23:45.300, 89 %, 99 %, 12984 MiB, 86, 183.88 W
2026/04/03 13:23:50.514, 82 %, 91 %, 12984 MiB, 86, 179.13 W
2026/04/03 13:23:55.515, 25 %, 1 %, 12984 MiB, 84, 116.37 W
2026/04/03 13:24:00.516, 100 %, 100 %, 12984 MiB, 86, 156.10 W
2026/04/03 13:24:05.519, 100 %, 100 %, 12984 MiB, 86, 183.47 W
2026/04/03 13:24:10.520, 100 %, 100 %, 12984 MiB, 86, 183.14 W
2026/04/03 13:24:15.522, 100 %, 100 %, 12984 MiB, 86, 178.50 W
2026/04/03 13:24:20.523, 34 %, 1 %, 12984 MiB, 85, 138.42 W
2026/04/03 13:24:25.525, 0 %, 0 %, 12984 MiB, 83, 101.11 W
2026/04/03 13:24:30.526, 77 %, 85 %, 12984 MiB, 86, 184.57 W
2026/04/03 13:24:35.527, 100 %, 100 %, 12984 MiB, 86, 183.20 W
2026/04/03 13:24:40.528, 100 %, 100 %, 12984 MiB, 86, 180.21 W
2026/04/03 13:24:45.529, 97 %, 100 %, 12984 MiB, 86, 173.07 W
2026/04/03 13:24:50.533, 17 %, 2 %, 12984 MiB, 84, 121.48 W
2026/04/03 13:24:55.534, 72 %, 80 %, 12984 MiB, 86, 174.33 W
2026/04/03 13:25:00.535, 63 %, 71 %, 12984 MiB, 86, 175.60 W
2026/04/03 13:25:05.758, 100 %, 100 %, 12984 MiB, 85, 177.82 W
2026/04/03 13:25:11.016, 100 %, 100 %, 12984 MiB, 86, 177.76 W
2026/04/03 13:25:16.248, 11 %, 1 %, 12984 MiB, 84, 116.42 W
2026/04/03 13:25:21.251, 74 %, 82 %, 12984 MiB, 86, 148.28 W
2026/04/03 13:25:26.252, 100 %, 100 %, 12984 MiB, 86, 192.71 W
2026/04/03 13:25:31.253, 100 %, 100 %, 12984 MiB, 86, 183.83 W
2026/04/03 13:25:36.254, 100 %, 100 %, 12984 MiB, 86, 179.30 W
2026/04/03 13:25:41.255, 0 %, 0 %, 12984 MiB, 85, 140.56 W
2026/04/03 13:25:46.256, 18 %, 21 %, 12984 MiB, 85, 129.85 W
2026/04/03 13:25:51.259, 100 %, 100 %, 12984 MiB, 86, 190.73 W
2026/04/03 13:25:56.260, 100 %, 100 %, 12984 MiB, 86, 181.97 W
2026/04/03 13:26:01.261, 100 %, 100 %, 12984 MiB, 86, 180.30 W
2026/04/03 13:26:06.261, 100 %, 100 %, 12984 MiB, 86, 174.27 W
2026/04/03 13:26:11.262, 17 %, 2 %, 12984 MiB, 83, 111.45 W
2026/04/03 13:26:16.263, 100 %, 100 %, 12984 MiB, 86, 194.34 W
2026/04/03 13:26:21.338, 100 %, 100 %, 12984 MiB, 86, 184.76 W
2026/04/03 13:26:26.495, 100 %, 100 %, 12984 MiB, 86, 178.33 W
2026/04/03 13:26:31.724, 10 %, 0 %, 12984 MiB, 85, 136.88 W
2026/04/03 13:26:36.725, 100 %, 100 %, 12984 MiB, 86, 145.38 W
2026/04/03 13:26:41.725, 100 %, 100 %, 12984 MiB, 86, 189.71 W
2026/04/03 13:26:46.726, 100 %, 100 %, 12984 MiB, 86, 182.64 W
2026/04/03 13:26:51.726, 100 %, 100 %, 12984 MiB, 86, 178.85 W
2026/04/03 13:26:56.727, 39 %, 1 %, 12984 MiB, 85, 119.14 W
2026/04/03 13:27:01.728, 100 %, 100 %, 12984 MiB, 86, 199.51 W
2026/04/03 13:27:06.729, 100 %, 100 %, 12984 MiB, 86, 187.81 W
2026/04/03 13:27:11.730, 100 %, 100 %, 12984 MiB, 86, 182.11 W
2026/04/03 13:27:16.731, 100 %, 100 %, 12984 MiB, 86, 177.89 W
2026/04/03 13:27:21.733, 17 %, 2 %, 12984 MiB, 84, 114.79 W
2026/04/03 13:27:26.734, 100 %, 100 %, 12984 MiB, 86, 197.44 W
2026/04/03 13:27:31.735, 100 %, 100 %, 12984 MiB, 86, 188.21 W
2026/04/03 13:27:36.736, 100 %, 100 %, 12984 MiB, 86, 181.02 W
2026/04/03 13:27:41.736, 100 %, 100 %, 12984 MiB, 86, 177.61 W
2026/04/03 13:27:46.875, 17 %, 2 %, 12984 MiB, 83, 106.04 W
2026/04/03 13:27:51.876, 100 %, 100 %, 12984 MiB, 86, 195.59 W
2026/04/03 13:27:56.876, 100 %, 100 %, 12984 MiB, 86, 187.11 W
2026/04/03 13:28:01.877, 100 %, 100 %, 12984 MiB, 86, 181.85 W
2026/04/03 13:28:06.878, 100 %, 100 %, 12984 MiB, 86, 177.94 W
2026/04/03 13:28:11.879, 18 %, 2 %, 12984 MiB, 83, 105.23 W
2026/04/03 13:28:16.880, 100 %, 100 %, 12984 MiB, 86, 196.07 W
2026/04/03 13:28:21.881, 100 %, 100 %, 12984 MiB, 86, 186.82 W
2026/04/03 13:28:26.882, 100 %, 100 %, 12984 MiB, 86, 180.41 W
2026/04/03 13:28:31.886, 100 %, 100 %, 12984 MiB, 86, 176.09 W
2026/04/03 13:28:36.887, 14 %, 13 %, 12984 MiB, 83, 121.97 W
2026/04/03 13:28:41.889, 100 %, 100 %, 12984 MiB, 86, 189.81 W
2026/04/03 13:28:46.891, 100 %, 100 %, 12984 MiB, 86, 182.73 W
2026/04/03 13:28:51.892, 100 %, 100 %, 12984 MiB, 85, 152.44 W
2026/04/03 13:28:56.893, 15 %, 0 %, 12984 MiB, 84, 124.89 W
2026/04/03 13:29:01.897, 0 %, 0 %, 12984 MiB, 82, 116.97 W
2026/04/03 13:29:06.898, 12 %, 1 %, 12984 MiB, 80, 98.80 W
2026/04/03 13:29:11.899, 100 %, 100 %, 12984 MiB, 85, 196.63 W
2026/04/03 13:29:16.901, 100 %, 100 %, 12984 MiB, 85, 190.55 W
2026/04/03 13:29:21.902, 100 %, 100 %, 12984 MiB, 86, 188.06 W
2026/04/03 13:29:26.905, 100 %, 100 %, 12984 MiB, 84, 154.84 W
2026/04/03 13:29:31.906, 0 %, 0 %, 12984 MiB, 85, 158.94 W
2026/04/03 13:29:36.909, 100 %, 100 %, 12984 MiB, 86, 192.98 W
2026/04/03 13:29:41.911, 100 %, 100 %, 12984 MiB, 86, 186.15 W
2026/04/03 13:29:46.912, 100 %, 100 %, 12984 MiB, 86, 179.45 W
2026/04/03 13:29:51.912, 37 %, 1 %, 12984 MiB, 84, 116.59 W
2026/04/03 13:29:56.913, 100 %, 100 %, 12984 MiB, 86, 199.72 W
2026/04/03 13:30:01.914, 100 %, 100 %, 12984 MiB, 86, 186.55 W
2026/04/03 13:30:06.915, 100 %, 100 %, 12984 MiB, 86, 182.90 W
2026/04/03 13:30:11.916, 100 %, 100 %, 12984 MiB, 86, 177.95 W
2026/04/03 13:30:16.917, 17 %, 2 %, 12984 MiB, 84, 119.89 W
2026/04/03 13:30:21.918, 100 %, 100 %, 12984 MiB, 86, 195.28 W
2026/04/03 13:30:26.919, 100 %, 100 %, 12984 MiB, 86, 185.20 W
2026/04/03 13:30:31.920, 100 %, 100 %, 12984 MiB, 86, 179.60 W
2026/04/03 13:30:36.920, 100 %, 100 %, 12984 MiB, 86, 175.61 W
2026/04/03 13:30:41.921, 18 %, 2 %, 12984 MiB, 84, 123.64 W
2026/04/03 13:30:46.922, 100 %, 100 %, 12984 MiB, 86, 195.76 W
2026/04/03 13:30:51.923, 100 %, 100 %, 12984 MiB, 86, 185.76 W
2026/04/03 13:30:56.924, 100 %, 100 %, 12984 MiB, 86, 181.14 W
2026/04/03 13:31:01.924, 100 %, 100 %, 12984 MiB, 86, 177.00 W
2026/04/03 13:31:07.006, 17 %, 2 %, 12984 MiB, 85, 126.71 W
2026/04/03 13:31:12.007, 100 %, 100 %, 12984 MiB, 86, 191.81 W
2026/04/03 13:31:17.008, 100 %, 100 %, 12984 MiB, 86, 182.59 W
2026/04/03 13:31:22.008, 100 %, 100 %, 12984 MiB, 86, 178.15 W
2026/04/03 13:31:27.009, 100 %, 100 %, 12984 MiB, 86, 174.93 W
2026/04/03 13:31:32.009, 0 %, 0 %, 12984 MiB, 83, 103.27 W
2026/04/03 13:31:37.010, 100 %, 100 %, 12984 MiB, 86, 194.96 W
2026/04/03 13:31:42.421, 100 %, 100 %, 12984 MiB, 86, 185.34 W
2026/04/03 13:31:47.594, 100 %, 100 %, 12984 MiB, 86, 179.63 W
2026/04/03 13:31:52.795, 33 %, 1 %, 12984 MiB, 85, 118.15 W
2026/04/03 13:31:57.796, 0 %, 0 %, 12984 MiB, 86, 172.50 W
2026/04/03 13:32:02.796, 100 %, 100 %, 12984 MiB, 86, 188.24 W
2026/04/03 13:32:07.797, 100 %, 100 %, 12984 MiB, 86, 183.12 W
2026/04/03 13:32:12.879, 100 %, 100 %, 12984 MiB, 86, 178.05 W
2026/04/03 13:32:18.018, 16 %, 2 %, 12984 MiB, 84, 119.36 W
2026/04/03 13:32:23.019, 100 %, 100 %, 12984 MiB, 86, 198.93 W
2026/04/03 13:32:28.020, 100 %, 100 %, 12984 MiB, 86, 187.00 W
2026/04/03 13:32:33.021, 100 %, 100 %, 12984 MiB, 86, 181.29 W
2026/04/03 13:32:38.022, 100 %, 100 %, 12984 MiB, 86, 177.84 W
2026/04/03 13:32:43.023, 16 %, 2 %, 12984 MiB, 85, 108.83 W
2026/04/03 13:32:48.025, 100 %, 100 %, 12984 MiB, 86, 195.16 W
2026/04/03 13:32:53.027, 100 %, 100 %, 12984 MiB, 86, 186.81 W
2026/04/03 13:32:58.031, 100 %, 100 %, 12984 MiB, 87, 181.66 W
2026/04/03 13:33:03.034, 100 %, 100 %, 12984 MiB, 86, 174.32 W
2026/04/03 13:33:08.034, 18 %, 2 %, 12984 MiB, 84, 122.66 W
2026/04/03 13:33:13.035, 100 %, 100 %, 12984 MiB, 86, 194.01 W
2026/04/03 13:33:18.036, 100 %, 100 %, 12984 MiB, 86, 186.28 W
2026/04/03 13:33:23.037, 100 %, 100 %, 12984 MiB, 86, 181.86 W
2026/04/03 13:33:28.038, 100 %, 100 %, 12984 MiB, 86, 177.44 W
2026/04/03 13:33:33.040, 0 %, 0 %, 12984 MiB, 84, 126.66 W
2026/04/03 13:33:38.041, 100 %, 100 %, 12984 MiB, 86, 192.38 W
2026/04/03 13:33:43.044, 100 %, 100 %, 12984 MiB, 86, 183.79 W
2026/04/03 13:33:48.047, 100 %, 100 %, 12984 MiB, 86, 180.22 W
2026/04/03 13:33:53.054, 0 %, 0 %, 12984 MiB, 85, 146.37 W
2026/04/03 13:33:58.055, 17 %, 2 %, 12984 MiB, 83, 120.18 W
2026/04/03 13:34:03.308, 100 %, 100 %, 12984 MiB, 86, 189.28 W
2026/04/03 13:34:08.532, 100 %, 100 %, 12984 MiB, 86, 183.74 W
2026/04/03 13:34:13.610, 100 %, 100 %, 12984 MiB, 86, 179.49 W
2026/04/03 13:34:18.828, 15 %, 1 %, 12984 MiB, 85, 122.05 W
2026/04/03 13:34:23.828, 100 %, 100 %, 12984 MiB, 87, 197.00 W
2026/04/03 13:34:28.828, 100 %, 100 %, 12984 MiB, 86, 183.94 W
2026/04/03 13:34:33.829, 100 %, 100 %, 12984 MiB, 86, 176.93 W
2026/04/03 13:34:38.830, 23 %, 3 %, 12984 MiB, 83, 108.40 W
2026/04/03 13:34:43.830, 0 %, 0 %, 12984 MiB, 82, 103.48 W
2026/04/03 13:34:48.831, 17 %, 2 %, 12984 MiB, 83, 134.93 W
2026/04/03 13:34:53.832, 100 %, 100 %, 12984 MiB, 85, 199.09 W
2026/04/03 13:34:59.065, 100 %, 100 %, 12984 MiB, 86, 195.30 W
2026/04/03 13:35:04.367, 100 %, 100 %, 12984 MiB, 86, 189.81 W
2026/04/03 13:35:09.521, 100 %, 100 %, 12984 MiB, 86, 177.88 W
2026/04/03 13:35:14.531, 0 %, 0 %, 12984 MiB, 84, 131.48 W
2026/04/03 13:35:19.531, 100 %, 100 %, 12984 MiB, 86, 192.06 W
2026/04/03 13:35:24.532, 100 %, 100 %, 12984 MiB, 86, 183.81 W
2026/04/03 13:35:29.532, 100 %, 100 %, 12984 MiB, 86, 180.80 W
2026/04/03 13:35:34.533, 10 %, 1 %, 12984 MiB, 85, 119.65 W
2026/04/03 13:35:39.534, 100 %, 100 %, 12984 MiB, 86, 192.14 W
2026/04/03 13:35:44.534, 100 %, 100 %, 12984 MiB, 86, 187.74 W
2026/04/03 13:35:49.535, 100 %, 100 %, 12984 MiB, 86, 182.84 W
2026/04/03 13:35:54.536, 100 %, 100 %, 12984 MiB, 86, 178.08 W
2026/04/03 13:35:59.537, 16 %, 2 %, 12984 MiB, 84, 120.03 W
2026/04/03 13:36:04.538, 100 %, 100 %, 12984 MiB, 86, 199.61 W
2026/04/03 13:36:09.540, 100 %, 100 %, 12984 MiB, 86, 189.31 W
2026/04/03 13:36:14.541, 100 %, 100 %, 12984 MiB, 86, 182.65 W
2026/04/03 13:36:19.541, 100 %, 100 %, 12984 MiB, 86, 179.05 W
2026/04/03 13:36:24.620, 17 %, 2 %, 12984 MiB, 84, 108.86 W
2026/04/03 13:36:29.621, 100 %, 100 %, 12984 MiB, 86, 199.26 W
2026/04/03 13:36:34.622, 100 %, 100 %, 12984 MiB, 86, 188.60 W
2026/04/03 13:36:39.622, 100 %, 100 %, 12984 MiB, 86, 182.77 W
2026/04/03 13:36:44.623, 100 %, 100 %, 12984 MiB, 86, 178.43 W
2026/04/03 13:36:49.624, 17 %, 2 %, 12984 MiB, 85, 126.93 W
2026/04/03 13:36:54.625, 100 %, 100 %, 12984 MiB, 86, 194.72 W
2026/04/03 13:36:59.626, 100 %, 100 %, 12984 MiB, 86, 184.58 W
2026/04/03 13:37:04.627, 100 %, 100 %, 12984 MiB, 86, 181.09 W
2026/04/03 13:37:09.642, 100 %, 100 %, 12984 MiB, 86, 176.23 W
2026/04/03 13:37:14.934, 16 %, 2 %, 12984 MiB, 85, 127.82 W
2026/04/03 13:37:19.935, 100 %, 100 %, 12984 MiB, 86, 191.89 W
2026/04/03 13:37:24.936, 100 %, 100 %, 12984 MiB, 86, 184.49 W
2026/04/03 13:37:29.990, 100 %, 100 %, 12984 MiB, 86, 181.40 W
2026/04/03 13:37:35.178, 0 %, 0 %, 12984 MiB, 85, 132.01 W
2026/04/03 13:37:40.179, 0 %, 0 %, 12984 MiB, 84, 125.64 W
2026/04/03 13:37:45.179, 100 %, 100 %, 12984 MiB, 86, 188.63 W
2026/04/03 13:37:50.180, 100 %, 100 %, 12984 MiB, 86, 184.06 W
2026/04/03 13:37:55.181, 100 %, 100 %, 12984 MiB, 86, 180.47 W
2026/04/03 13:38:00.182, 29 %, 1 %, 12984 MiB, 84, 115.53 W
2026/04/03 13:38:05.183, 100 %, 100 %, 12984 MiB, 86, 174.83 W
2026/04/03 13:38:10.184, 100 %, 100 %, 12984 MiB, 86, 190.70 W
2026/04/03 13:38:15.184, 100 %, 100 %, 12984 MiB, 86, 183.23 W
2026/04/03 13:38:20.188, 100 %, 100 %, 12984 MiB, 86, 178.53 W
2026/04/03 13:38:25.191, 15 %, 2 %, 12984 MiB, 84, 115.59 W
2026/04/03 13:38:30.192, 100 %, 100 %, 12984 MiB, 86, 198.33 W
2026/04/03 13:38:35.444, 100 %, 100 %, 12984 MiB, 86, 188.06 W
2026/04/03 13:38:40.736, 100 %, 100 %, 12984 MiB, 86, 182.35 W
2026/04/03 13:38:45.964, 100 %, 100 %, 12984 MiB, 86, 177.48 W
2026/04/03 13:38:51.146, 15 %, 2 %, 12984 MiB, 84, 122.71 W
2026/04/03 13:38:56.148, 100 %, 100 %, 12984 MiB, 86, 195.41 W
2026/04/03 13:39:01.151, 100 %, 100 %, 12984 MiB, 86, 188.00 W
2026/04/03 13:39:06.152, 100 %, 100 %, 12984 MiB, 86, 182.29 W
2026/04/03 13:39:11.153, 100 %, 100 %, 12984 MiB, 86, 178.53 W
2026/04/03 13:39:16.228, 26 %, 19 %, 12984 MiB, 84, 127.78 W
2026/04/03 13:39:21.228, 100 %, 100 %, 12984 MiB, 86, 191.74 W
2026/04/03 13:39:26.229, 100 %, 100 %, 12984 MiB, 86, 183.98 W
2026/04/03 13:39:31.229, 100 %, 100 %, 12984 MiB, 86, 179.82 W
2026/04/03 13:39:36.230, 0 %, 0 %, 12984 MiB, 85, 127.04 W
2026/04/03 13:39:41.230, 0 %, 0 %, 12984 MiB, 86, 149.25 W
2026/04/03 13:39:46.231, 100 %, 100 %, 12984 MiB, 86, 190.00 W
2026/04/03 13:39:51.232, 100 %, 100 %, 12984 MiB, 86, 185.18 W
2026/04/03 13:39:56.232, 100 %, 100 %, 12984 MiB, 86, 179.89 W
2026/04/03 13:40:01.233, 14 %, 1 %, 12984 MiB, 84, 119.60 W
2026/04/03 13:40:06.233, 100 %, 100 %, 12984 MiB, 86, 197.73 W
2026/04/03 13:40:11.237, 100 %, 100 %, 12984 MiB, 86, 185.96 W
2026/04/03 13:40:16.238, 100 %, 100 %, 12984 MiB, 87, 180.17 W
2026/04/03 13:40:21.238, 23 %, 3 %, 12984 MiB, 84, 114.12 W
2026/04/03 13:40:26.239, 18 %, 1 %, 12984 MiB, 83, 118.33 W
2026/04/03 13:40:31.240, 11 %, 1 %, 12984 MiB, 83, 115.45 W
2026/04/03 13:40:36.240, 100 %, 100 %, 12984 MiB, 84, 191.10 W
2026/04/03 13:40:41.389, 100 %, 100 %, 12984 MiB, 85, 193.50 W
2026/04/03 13:40:46.619, 100 %, 100 %, 12984 MiB, 85, 190.15 W
2026/04/03 13:40:51.792, 100 %, 100 %, 12984 MiB, 86, 185.27 W
2026/04/03 13:40:56.870, 18 %, 2 %, 12984 MiB, 83, 104.44 W
2026/04/03 13:41:01.870, 100 %, 100 %, 12984 MiB, 86, 197.41 W
2026/04/03 13:41:06.873, 100 %, 100 %, 12984 MiB, 86, 191.17 W
2026/04/03 13:41:11.921, 100 %, 100 %, 12984 MiB, 86, 185.46 W
2026/04/03 13:41:17.213, 100 %, 100 %, 12984 MiB, 86, 178.89 W
2026/04/03 13:41:22.275, 18 %, 2 %, 12984 MiB, 83, 105.77 W
2026/04/03 13:41:27.278, 100 %, 100 %, 12984 MiB, 86, 195.88 W
2026/04/03 13:41:32.279, 100 %, 100 %, 12984 MiB, 86, 185.81 W
2026/04/03 13:41:37.280, 100 %, 100 %, 12984 MiB, 86, 180.53 W
2026/04/03 13:41:42.281, 37 %, 1 %, 12984 MiB, 85, 131.31 W
2026/04/03 13:41:47.285, 100 %, 100 %, 12984 MiB, 86, 184.90 W
2026/04/03 13:41:52.286, 100 %, 100 %, 12984 MiB, 86, 187.48 W
2026/04/03 13:41:57.287, 100 %, 100 %, 12984 MiB, 86, 182.32 W
2026/04/03 13:42:02.288, 100 %, 100 %, 12984 MiB, 86, 176.62 W
2026/04/03 13:42:07.288, 16 %, 2 %, 12984 MiB, 85, 121.65 W
2026/04/03 13:42:12.289, 100 %, 100 %, 12984 MiB, 86, 196.33 W
2026/04/03 13:42:17.291, 100 %, 100 %, 12984 MiB, 86, 185.69 W
2026/04/03 13:42:22.292, 100 %, 100 %, 12984 MiB, 86, 181.50 W
2026/04/03 13:42:27.293, 100 %, 100 %, 12984 MiB, 86, 177.34 W
2026/04/03 13:42:32.294, 16 %, 2 %, 12984 MiB, 85, 125.21 W
2026/04/03 13:42:37.295, 100 %, 100 %, 12984 MiB, 86, 192.58 W
2026/04/03 13:42:42.596, 100 %, 100 %, 12984 MiB, 86, 183.88 W
2026/04/03 13:42:47.853, 100 %, 100 %, 12984 MiB, 86, 179.42 W
2026/04/03 13:42:53.113, 100 %, 100 %, 12984 MiB, 86, 175.94 W
2026/04/03 13:42:58.279, 13 %, 2 %, 12984 MiB, 85, 126.46 W
2026/04/03 13:43:03.280, 100 %, 100 %, 12984 MiB, 86, 192.26 W
2026/04/03 13:43:08.281, 100 %, 100 %, 12984 MiB, 86, 185.92 W
2026/04/03 13:43:13.282, 100 %, 100 %, 12984 MiB, 86, 179.20 W
2026/04/03 13:43:18.286, 100 %, 100 %, 12984 MiB, 86, 175.32 W
2026/04/03 13:43:23.287, 0 %, 0 %, 12984 MiB, 83, 104.68 W
2026/04/03 13:43:28.288, 100 %, 100 %, 12984 MiB, 86, 191.24 W
2026/04/03 13:43:33.288, 100 %, 100 %, 12984 MiB, 86, 183.37 W
2026/04/03 13:43:38.290, 100 %, 100 %, 12984 MiB, 86, 179.46 W
2026/04/03 13:43:43.291, 4 %, 0 %, 12984 MiB, 84, 120.45 W
2026/04/03 13:43:48.295, 100 %, 100 %, 12984 MiB, 86, 174.46 W
2026/04/03 13:43:53.296, 100 %, 100 %, 12984 MiB, 86, 190.75 W
2026/04/03 13:43:58.298, 100 %, 100 %, 12984 MiB, 86, 182.76 W
2026/04/03 13:44:03.299, 100 %, 100 %, 12984 MiB, 86, 179.34 W
2026/04/03 13:44:08.299, 14 %, 2 %, 12984 MiB, 85, 122.30 W
2026/04/03 13:44:13.300, 100 %, 100 %, 12984 MiB, 86, 197.29 W
2026/04/03 13:44:18.487, 100 %, 100 %, 12984 MiB, 86, 189.35 W
2026/04/03 13:44:23.704, 100 %, 100 %, 12984 MiB, 86, 183.13 W
2026/04/03 13:44:28.947, 100 %, 100 %, 12984 MiB, 86, 177.33 W
2026/04/03 13:44:34.128, 17 %, 2 %, 12984 MiB, 84, 119.17 W
2026/04/03 13:44:39.129, 100 %, 100 %, 12984 MiB, 86, 195.53 W
2026/04/03 13:44:44.130, 100 %, 100 %, 12984 MiB, 86, 187.35 W
2026/04/03 13:44:49.131, 100 %, 100 %, 12984 MiB, 86, 182.21 W
2026/04/03 13:44:54.132, 100 %, 100 %, 12984 MiB, 86, 177.49 W
2026/04/03 13:44:59.133, 8 %, 1 %, 12984 MiB, 83, 101.68 W
2026/04/03 13:45:04.134, 100 %, 100 %, 12984 MiB, 86, 199.11 W
2026/04/03 13:45:09.134, 100 %, 100 %, 12984 MiB, 86, 192.69 W
2026/04/03 13:45:14.137, 100 %, 100 %, 12984 MiB, 86, 185.14 W
2026/04/03 13:45:19.138, 100 %, 100 %, 12984 MiB, 86, 179.32 W
