timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu
2026/03/24 12:31:36.911, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:31:36.911, 87 %, 24 %, 1597 MiB, 84
2026/03/24 12:31:41.912, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:31:41.913, 89 %, 24 %, 1597 MiB, 85
2026/03/24 12:31:46.914, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:31:46.914, 94 %, 34 %, 1597 MiB, 84
2026/03/24 12:31:51.915, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:31:51.915, 94 %, 41 %, 1597 MiB, 84
2026/03/24 12:31:56.916, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:31:56.917, 91 %, 44 %, 1597 MiB, 85
2026/03/24 12:32:01.918, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:32:01.918, 78 %, 35 %, 1597 MiB, 84
2026/03/24 12:32:06.919, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:32:06.919, 77 %, 33 %, 1597 MiB, 84
2026/03/24 12:32:11.919, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:32:11.920, 86 %, 32 %, 1597 MiB, 84
2026/03/24 12:32:16.920, 0 %, 2 %, 7432 MiB, 41
2026/03/24 12:32:16.921, 93 %, 41 %, 1597 MiB, 84
2026/03/24 12:32:21.921, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:32:21.921, 78 %, 37 %, 1597 MiB, 85
2026/03/24 12:32:26.922, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:32:26.922, 85 %, 32 %, 1597 MiB, 85
2026/03/24 12:32:31.923, 0 %, 2 %, 7432 MiB, 41
2026/03/24 12:32:31.923, 93 %, 43 %, 1597 MiB, 85
2026/03/24 12:32:36.924, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:32:36.924, 75 %, 23 %, 1597 MiB, 83
2026/03/24 12:32:41.925, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:32:41.925, 92 %, 34 %, 1597 MiB, 84
2026/03/24 12:32:46.926, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:32:46.926, 86 %, 30 %, 1597 MiB, 84
2026/03/24 12:32:51.927, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:32:51.927, 85 %, 25 %, 1597 MiB, 84
2026/03/24 12:32:56.928, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:32:56.928, 86 %, 25 %, 1597 MiB, 83
2026/03/24 12:33:01.928, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:33:01.929, 86 %, 24 %, 1597 MiB, 84
2026/03/24 12:33:06.929, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:33:06.930, 77 %, 34 %, 1597 MiB, 84
2026/03/24 12:33:11.930, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:33:11.931, 78 %, 24 %, 1597 MiB, 84
2026/03/24 12:33:16.931, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:33:16.932, 93 %, 27 %, 1597 MiB, 84
2026/03/24 12:33:21.933, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:33:21.933, 77 %, 23 %, 1597 MiB, 85
2026/03/24 12:33:26.934, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:33:26.934, 87 %, 31 %, 1597 MiB, 84
2026/03/24 12:33:31.934, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:33:31.935, 85 %, 28 %, 1597 MiB, 85
2026/03/24 12:33:36.935, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:33:36.935, 80 %, 23 %, 1597 MiB, 84
2026/03/24 12:33:41.936, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:33:41.936, 93 %, 33 %, 1597 MiB, 84
2026/03/24 12:33:46.937, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:33:46.937, 92 %, 36 %, 1597 MiB, 84
2026/03/24 12:33:51.938, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:33:51.938, 93 %, 37 %, 1597 MiB, 85
2026/03/24 12:33:56.938, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:33:56.939, 83 %, 23 %, 1597 MiB, 84
2026/03/24 12:34:01.939, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:34:01.940, 93 %, 41 %, 1597 MiB, 85
2026/03/24 12:34:06.940, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:34:06.940, 87 %, 23 %, 1597 MiB, 84
2026/03/24 12:34:11.941, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:34:11.941, 75 %, 23 %, 1597 MiB, 84
2026/03/24 12:34:16.942, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:34:16.942, 91 %, 24 %, 1597 MiB, 85
2026/03/24 12:34:21.943, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:34:21.943, 92 %, 42 %, 1597 MiB, 84
2026/03/24 12:34:26.944, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:34:26.944, 87 %, 42 %, 1597 MiB, 85
2026/03/24 12:34:31.945, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:34:31.945, 85 %, 40 %, 1597 MiB, 84
2026/03/24 12:34:36.946, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:34:36.946, 86 %, 37 %, 1597 MiB, 84
2026/03/24 12:34:41.947, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:34:41.948, 93 %, 28 %, 1597 MiB, 84
2026/03/24 12:34:46.948, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:34:46.948, 0 %, 0 %, 1597 MiB, 83
2026/03/24 12:34:51.949, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:34:51.949, 52 %, 35 %, 1597 MiB, 85
2026/03/24 12:34:56.950, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:34:56.950, 35 %, 24 %, 1597 MiB, 84
2026/03/24 12:35:01.951, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:35:01.951, 34 %, 23 %, 1597 MiB, 85
2026/03/24 12:35:06.952, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:35:06.952, 38 %, 27 %, 1597 MiB, 84
2026/03/24 12:35:11.953, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:35:11.953, 43 %, 29 %, 1597 MiB, 84
2026/03/24 12:35:16.953, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:35:16.954, 16 %, 12 %, 1597 MiB, 83
2026/03/24 12:35:21.954, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:35:21.955, 86 %, 42 %, 1597 MiB, 84
2026/03/24 12:35:26.955, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:35:26.955, 90 %, 24 %, 1597 MiB, 84
2026/03/24 12:35:31.956, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:35:31.956, 93 %, 24 %, 1597 MiB, 84
2026/03/24 12:35:36.957, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:35:36.957, 73 %, 23 %, 1597 MiB, 84
2026/03/24 12:35:41.958, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:35:41.958, 82 %, 23 %, 1597 MiB, 84
2026/03/24 12:35:46.959, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:35:46.959, 83 %, 30 %, 1597 MiB, 85
2026/03/24 12:35:51.960, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:35:51.960, 84 %, 33 %, 1597 MiB, 85
2026/03/24 12:35:56.960, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:35:56.961, 86 %, 23 %, 1597 MiB, 84
2026/03/24 12:36:01.961, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:36:01.961, 89 %, 24 %, 1597 MiB, 84
2026/03/24 12:36:06.962, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:36:06.962, 86 %, 23 %, 1597 MiB, 85
2026/03/24 12:36:11.963, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:36:11.963, 77 %, 23 %, 1597 MiB, 85
2026/03/24 12:36:16.964, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:36:16.964, 86 %, 23 %, 1597 MiB, 84
2026/03/24 12:36:21.965, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:36:21.965, 93 %, 42 %, 1597 MiB, 84
2026/03/24 12:36:26.965, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:36:26.966, 92 %, 29 %, 1597 MiB, 85
2026/03/24 12:36:31.966, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:36:31.966, 85 %, 38 %, 1597 MiB, 85
2026/03/24 12:36:36.967, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:36:36.967, 88 %, 42 %, 1597 MiB, 85
2026/03/24 12:36:41.968, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:36:41.968, 80 %, 23 %, 1597 MiB, 84
2026/03/24 12:36:46.969, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:36:46.969, 86 %, 41 %, 1597 MiB, 85
2026/03/24 12:36:51.969, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:36:51.970, 93 %, 28 %, 1597 MiB, 85
2026/03/24 12:36:56.970, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:36:56.970, 93 %, 31 %, 1597 MiB, 84
2026/03/24 12:37:01.971, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:37:01.971, 85 %, 24 %, 1597 MiB, 85
2026/03/24 12:37:06.972, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:37:06.972, 86 %, 23 %, 1597 MiB, 85
2026/03/24 12:37:11.973, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:37:11.973, 88 %, 23 %, 1597 MiB, 85
2026/03/24 12:37:16.974, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:37:16.974, 86 %, 34 %, 1597 MiB, 84
2026/03/24 12:37:21.975, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:37:21.975, 79 %, 23 %, 1597 MiB, 84
2026/03/24 12:37:26.975, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:37:26.975, 84 %, 28 %, 1597 MiB, 84
2026/03/24 12:37:31.976, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:37:31.976, 92 %, 44 %, 1597 MiB, 84
2026/03/24 12:37:36.977, 0 %, 1 %, 7432 MiB, 41
2026/03/24 12:37:36.978, 93 %, 28 %, 1597 MiB, 84
2026/03/24 12:37:41.979, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:37:41.979, 86 %, 25 %, 1597 MiB, 85
2026/03/24 12:37:46.979, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:37:46.980, 93 %, 40 %, 1597 MiB, 84
2026/03/24 12:37:51.980, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:37:51.980, 76 %, 24 %, 1597 MiB, 85
2026/03/24 12:37:56.981, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:37:56.981, 85 %, 37 %, 1597 MiB, 84
2026/03/24 12:38:01.982, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:38:01.982, 78 %, 24 %, 1597 MiB, 84
2026/03/24 12:38:06.983, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:38:06.983, 90 %, 30 %, 1597 MiB, 84
2026/03/24 12:38:11.983, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:38:11.984, 86 %, 24 %, 1597 MiB, 85
2026/03/24 12:38:16.985, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:38:16.985, 62 %, 23 %, 1597 MiB, 85
2026/03/24 12:38:21.986, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:38:21.986, 81 %, 36 %, 1597 MiB, 85
2026/03/24 12:38:26.986, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:38:26.987, 90 %, 24 %, 1597 MiB, 85
2026/03/24 12:38:31.987, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:38:31.987, 85 %, 40 %, 1597 MiB, 84
2026/03/24 12:38:36.988, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:38:36.988, 89 %, 43 %, 1597 MiB, 85
2026/03/24 12:38:41.989, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:38:41.989, 82 %, 23 %, 1597 MiB, 84
2026/03/24 12:38:46.990, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:38:46.990, 93 %, 38 %, 1597 MiB, 84
2026/03/24 12:38:51.991, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:38:51.991, 88 %, 34 %, 1597 MiB, 85
2026/03/24 12:38:56.992, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:38:56.992, 93 %, 28 %, 1597 MiB, 84
2026/03/24 12:39:01.993, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:39:01.993, 85 %, 23 %, 1597 MiB, 84
2026/03/24 12:39:06.994, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:39:06.994, 84 %, 39 %, 1597 MiB, 84
2026/03/24 12:39:11.995, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:39:11.995, 93 %, 33 %, 1597 MiB, 84
2026/03/24 12:39:16.996, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:39:16.996, 76 %, 23 %, 1597 MiB, 84
2026/03/24 12:39:21.996, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:39:21.996, 93 %, 28 %, 1597 MiB, 85
2026/03/24 12:39:26.997, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:39:26.997, 83 %, 38 %, 1597 MiB, 85
2026/03/24 12:39:31.998, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:39:31.998, 82 %, 23 %, 1597 MiB, 84
2026/03/24 12:39:36.999, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:39:36.999, 85 %, 34 %, 1597 MiB, 85
2026/03/24 12:39:42.000, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:39:42.000, 79 %, 24 %, 1597 MiB, 85
2026/03/24 12:39:47.001, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:39:47.001, 77 %, 32 %, 1597 MiB, 85
2026/03/24 12:39:52.002, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:39:52.002, 75 %, 31 %, 1597 MiB, 84
2026/03/24 12:39:57.004, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:39:57.004, 92 %, 32 %, 1597 MiB, 84
2026/03/24 12:40:02.005, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:40:02.005, 87 %, 40 %, 1597 MiB, 84
2026/03/24 12:40:07.005, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:40:07.006, 92 %, 44 %, 1597 MiB, 84
2026/03/24 12:40:12.006, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:40:12.007, 87 %, 42 %, 1597 MiB, 84
2026/03/24 12:40:17.007, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:40:17.008, 73 %, 30 %, 1597 MiB, 84
2026/03/24 12:40:22.008, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:40:22.008, 93 %, 32 %, 1597 MiB, 84
2026/03/24 12:40:27.009, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:40:27.009, 88 %, 43 %, 1597 MiB, 84
2026/03/24 12:40:32.010, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:40:32.010, 80 %, 23 %, 1597 MiB, 84
2026/03/24 12:40:37.011, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:40:37.012, 78 %, 33 %, 1597 MiB, 84
2026/03/24 12:40:42.013, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:40:42.014, 83 %, 35 %, 1597 MiB, 85
2026/03/24 12:40:47.014, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:40:47.015, 93 %, 28 %, 1597 MiB, 84
2026/03/24 12:40:52.016, 0 %, 2 %, 7432 MiB, 41
2026/03/24 12:40:52.016, 93 %, 42 %, 1597 MiB, 85
2026/03/24 12:40:57.017, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:40:57.017, 78 %, 33 %, 1597 MiB, 84
2026/03/24 12:41:02.047, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:41:02.047, 93 %, 41 %, 1597 MiB, 84
2026/03/24 12:41:07.048, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:41:07.048, 92 %, 37 %, 1597 MiB, 84
2026/03/24 12:41:12.049, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:41:12.050, 80 %, 39 %, 1597 MiB, 84
2026/03/24 12:41:17.051, 0 %, 1 %, 7432 MiB, 41
2026/03/24 12:41:17.051, 86 %, 30 %, 1597 MiB, 84
2026/03/24 12:41:22.052, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:41:22.052, 78 %, 33 %, 1597 MiB, 85
2026/03/24 12:41:27.053, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:41:27.053, 66 %, 23 %, 1597 MiB, 83
2026/03/24 12:41:32.053, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:41:32.054, 87 %, 23 %, 1597 MiB, 84
2026/03/24 12:41:37.054, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:41:37.054, 85 %, 39 %, 1597 MiB, 84
2026/03/24 12:41:42.055, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:41:42.055, 85 %, 29 %, 1597 MiB, 85
2026/03/24 12:41:47.056, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:41:47.056, 82 %, 39 %, 1597 MiB, 85
2026/03/24 12:41:52.058, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:41:52.058, 86 %, 40 %, 1597 MiB, 85
2026/03/24 12:41:57.059, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:41:57.059, 88 %, 43 %, 1597 MiB, 84
2026/03/24 12:42:02.060, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:42:02.060, 88 %, 40 %, 1597 MiB, 84
2026/03/24 12:42:07.062, 0 %, 2 %, 7432 MiB, 41
2026/03/24 12:42:07.062, 82 %, 24 %, 1597 MiB, 84
2026/03/24 12:42:12.063, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:42:12.063, 92 %, 24 %, 1597 MiB, 84
2026/03/24 12:42:17.063, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:42:17.064, 87 %, 23 %, 1597 MiB, 84
2026/03/24 12:42:22.064, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:42:22.064, 77 %, 32 %, 1597 MiB, 84
2026/03/24 12:42:27.065, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:42:27.065, 93 %, 37 %, 1597 MiB, 84
2026/03/24 12:42:32.066, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:42:32.066, 77 %, 24 %, 1597 MiB, 84
2026/03/24 12:42:37.067, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:42:37.067, 75 %, 30 %, 1597 MiB, 84
2026/03/24 12:42:42.068, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:42:42.068, 84 %, 41 %, 1597 MiB, 84
2026/03/24 12:42:47.069, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:42:47.069, 76 %, 33 %, 1597 MiB, 85
2026/03/24 12:42:52.070, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:42:52.070, 78 %, 36 %, 1597 MiB, 84
2026/03/24 12:42:57.071, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:42:57.071, 89 %, 43 %, 1597 MiB, 84
2026/03/24 12:43:02.072, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:43:02.072, 91 %, 43 %, 1597 MiB, 84
2026/03/24 12:43:07.072, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:43:07.073, 79 %, 28 %, 1597 MiB, 85
2026/03/24 12:43:12.073, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:43:12.073, 92 %, 44 %, 1597 MiB, 85
2026/03/24 12:43:17.074, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:43:17.074, 87 %, 42 %, 1597 MiB, 85
2026/03/24 12:43:22.075, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:43:22.076, 86 %, 28 %, 1597 MiB, 84
2026/03/24 12:43:27.077, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:43:27.077, 76 %, 23 %, 1597 MiB, 84
2026/03/24 12:43:32.078, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:43:32.078, 92 %, 27 %, 1597 MiB, 84
2026/03/24 12:43:37.079, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:43:37.079, 81 %, 23 %, 1597 MiB, 84
2026/03/24 12:43:42.080, 0 %, 2 %, 7432 MiB, 41
2026/03/24 12:43:42.081, 79 %, 23 %, 1597 MiB, 84
2026/03/24 12:43:47.082, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:43:47.082, 82 %, 23 %, 1597 MiB, 84
2026/03/24 12:43:52.083, 0 %, 1 %, 7432 MiB, 41
2026/03/24 12:43:52.083, 90 %, 28 %, 1597 MiB, 85
2026/03/24 12:43:57.083, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:43:57.084, 86 %, 27 %, 1597 MiB, 84
2026/03/24 12:44:02.084, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:44:02.084, 93 %, 44 %, 1597 MiB, 84
2026/03/24 12:44:07.085, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:44:07.085, 78 %, 33 %, 1597 MiB, 84
2026/03/24 12:44:12.086, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:44:12.086, 89 %, 25 %, 1597 MiB, 84
2026/03/24 12:44:17.087, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:44:17.087, 77 %, 23 %, 1597 MiB, 84
2026/03/24 12:44:22.088, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:44:22.088, 81 %, 37 %, 1597 MiB, 85
2026/03/24 12:44:27.089, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:44:27.089, 76 %, 24 %, 1597 MiB, 84
2026/03/24 12:44:32.090, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:44:32.090, 84 %, 23 %, 1597 MiB, 84
2026/03/24 12:44:37.091, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:44:37.091, 87 %, 30 %, 1597 MiB, 85
2026/03/24 12:44:42.092, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:44:42.092, 91 %, 43 %, 1597 MiB, 84
2026/03/24 12:44:47.092, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:44:47.093, 84 %, 23 %, 1597 MiB, 85
2026/03/24 12:44:52.093, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:44:52.093, 81 %, 27 %, 1597 MiB, 85
2026/03/24 12:44:57.095, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:44:57.095, 93 %, 29 %, 1597 MiB, 84
2026/03/24 12:45:02.096, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:45:02.096, 84 %, 25 %, 1597 MiB, 84
2026/03/24 12:45:07.097, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:45:07.097, 84 %, 23 %, 1597 MiB, 84
2026/03/24 12:45:12.098, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:45:12.098, 85 %, 28 %, 1597 MiB, 84
2026/03/24 12:45:17.099, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:45:17.099, 88 %, 24 %, 1597 MiB, 85
2026/03/24 12:45:22.100, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:45:22.100, 84 %, 32 %, 1597 MiB, 85
2026/03/24 12:45:27.101, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:45:27.101, 93 %, 31 %, 1597 MiB, 84
2026/03/24 12:45:32.102, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:45:32.102, 76 %, 28 %, 1597 MiB, 84
2026/03/24 12:45:37.103, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:45:37.103, 86 %, 33 %, 1597 MiB, 84
2026/03/24 12:45:42.104, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:45:42.105, 70 %, 24 %, 1597 MiB, 84
2026/03/24 12:45:47.105, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:45:47.106, 82 %, 39 %, 1597 MiB, 84
2026/03/24 12:45:52.130, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:45:52.130, 86 %, 32 %, 1597 MiB, 85
2026/03/24 12:45:57.131, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:45:57.131, 93 %, 44 %, 1597 MiB, 84
2026/03/24 12:46:02.132, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:46:02.133, 88 %, 24 %, 1597 MiB, 85
2026/03/24 12:46:07.133, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:46:07.134, 85 %, 28 %, 1597 MiB, 84
2026/03/24 12:46:12.135, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:46:12.135, 86 %, 24 %, 1597 MiB, 84
2026/03/24 12:46:17.136, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:46:17.136, 88 %, 23 %, 1597 MiB, 84
2026/03/24 12:46:22.136, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:46:22.137, 93 %, 33 %, 1597 MiB, 84
2026/03/24 12:46:27.137, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:46:27.138, 79 %, 24 %, 1597 MiB, 85
2026/03/24 12:46:32.138, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:46:32.138, 80 %, 26 %, 1597 MiB, 85
2026/03/24 12:46:37.139, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:46:37.139, 93 %, 30 %, 1597 MiB, 84
2026/03/24 12:46:42.140, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:46:42.141, 78 %, 37 %, 1597 MiB, 85
2026/03/24 12:46:47.141, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:46:47.141, 86 %, 38 %, 1597 MiB, 84
2026/03/24 12:46:52.142, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:46:52.142, 93 %, 39 %, 1597 MiB, 84
2026/03/24 12:46:57.144, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:46:57.144, 87 %, 41 %, 1597 MiB, 85
2026/03/24 12:47:02.144, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:47:02.145, 92 %, 31 %, 1597 MiB, 84
2026/03/24 12:47:07.145, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:47:07.145, 81 %, 28 %, 1597 MiB, 85
2026/03/24 12:47:12.146, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:47:12.146, 93 %, 34 %, 1597 MiB, 84
2026/03/24 12:47:17.147, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:47:17.147, 93 %, 35 %, 1597 MiB, 84
2026/03/24 12:47:22.148, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:47:22.148, 81 %, 32 %, 1597 MiB, 85
2026/03/24 12:47:27.148, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:47:27.149, 85 %, 28 %, 1597 MiB, 84
2026/03/24 12:47:32.149, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:47:32.149, 83 %, 26 %, 1597 MiB, 84
2026/03/24 12:47:37.150, 0 %, 0 %, 7432 MiB, 41
2026/03/24 12:47:37.150, 46 %, 30 %, 1597 MiB, 85
2026/03/24 12:47:42.151, 0 %, 0 %, 7432 MiB, 41
