filename,t_max,temperature_gpu_0_mean,temperature_gpu_0_std,temperature_gpu_1_mean,temperature_gpu_1_std,temperature_memory_0_mean,temperature_memory_0_std,temperature_memory_1_mean,temperature_memory_1_std
37218928230733-r2652301-n685852_cleaned.parquet,2743.7614998817444,48.407370754492916,1.9088192199674066,44.82301480484522,1.8360161206966397,48.91081466233869,2.561758962045942,44.5988836988362,2.525766732304133
37218928230733-r2652301-n851693_cleaned.parquet,2743.7709999084473,43.32284087314141,1.861948872842811,42.7179689971528,1.613363083519946,44.72022303068649,2.460858036932159,40.95183486238532,2.265325906291394
37218928230733-r2652301-n976057_cleaned.parquet,2743.687999725342,45.0938304869834,1.9799259001916647,42.237983912509414,1.6831880680703484,43.341561992312876,2.5458992697794094,42.0361770416452,2.173869391130663
37218928230733-r2825489-n136082_cleaned.parquet,2743.6775002479553,43.7910099009901,1.8791370507728649,41.89782178217822,1.747183678350415,45.341227722772274,2.4670186289737166,42.75782178217822,2.312389594634209
37218928230733-r2825489-n208530_cleaned.parquet,2743.6764998435974,45.72634128906715,2.083533705383213,43.89801834716651,1.7170373555061287,44.553234581629006,2.5418177612697193,42.098407529486515,2.293636482491898
37218928230733-r2998125-n136082_cleaned.parquet,2743.728500366211,43.141703929405246,1.6658961733849462,44.00672707846939,1.5317101511724072,43.42978117209449,2.3385175417833413,41.473546753195365,2.1482092007673783
37218928230733-r2825489-n139058_cleaned.parquet,2743.7874999046326,45.98219102014914,2.1543601950619378,43.230366492146594,1.918555404902532,45.679398699032205,2.6482880960208046,42.75186419165477,2.3303546148844156
37218928230733-r2998125-n208530_cleaned.parquet,2743.651500225067,43.43443986689906,1.7532319771762115,39.97025035652036,1.4506726220761397,42.30482490888924,2.3684614180544785,39.86353192837902,1.7431976837894991
37218928230733-r3041626-n386398_cleaned.parquet,2743.690999984741,40.80372418732344,1.848413115276589,38.542871921378264,1.4366989080444277,40.137866549954246,2.278001807107519,37.677595193570205,1.9827016706779805
37218928230733-r3041626-n685852_cleaned.parquet,2743.7660002708435,45.27007676703393,1.9081971435303928,42.91189690147568,1.6922991336837268,44.91273219044589,2.3442624013276268,42.551171393341555,2.2674008299298714
37218928230733-r3041626-n43543_cleaned.parquet,2743.730499982834,46.047340320348034,1.8468743893796546,43.72374925845363,1.6448587711198852,45.88756179553095,1.9129048484054134,42.397547953332015,2.208229921251277
37218928230733-r3041626-n830961_cleaned.parquet,2743.6989998817444,45.37391028689174,1.7891399323027792,43.33428435568236,1.5743130401743461,44.55381201458234,2.4460894115547527,41.91167379933428,1.7888778733935486
37218928230733-r3041626-n851693_cleaned.parquet,2743.694000005722,44.13576145845691,1.8425414260289554,40.35868232688733,1.4872277994746899,43.95258433187013,2.4603005352912586,38.541187171273776,1.9090783497749135
37218928230733-r3041626-n911952_cleaned.parquet,2743.7750000953674,45.37069410783106,2.0362206490713115,43.720449759624934,1.7509996748375007,45.3520203424848,2.584637697050649,42.083714092733125,2.0566381755506637
37218928230733-r3041626-n976057_cleaned.parquet,2743.6799998283386,45.16281746031746,2.0119583756702024,41.58936507936508,1.750054563007028,43.8925,2.5975761740971737,41.5484126984127,2.4383418938358967
37218928230733-r3117156-n139058_cleaned.parquet,2743.7255001068115,43.89395621827411,2.0761665483034992,41.99004600253807,1.7524861414154307,43.96077887055838,2.7323765897831676,40.325824873096444,2.3088259117407155
37218928230733-r3117156-n136082_cleaned.parquet,2743.7229998111725,44.44226277661217,1.8608037691938704,42.316416610585485,1.8831027826245579,43.044297533747674,2.5022193716454084,40.72380349154824,2.2568973805302583
37218928230733-r3117156-n208530_cleaned.parquet,2743.6799998283386,44.614128280345675,1.7548226024136784,41.71604693570126,1.6299603769853563,44.51320066597955,2.4482278874785943,40.93859510029335,2.2214369924915016
37218928230733-r3226521-n386398_cleaned.parquet,2743.6799998283386,41.65635983098369,1.7778846073378687,39.45452750464005,1.5083474709444553,40.240374363227104,2.193234433135663,37.97535836986139,1.9951626163107088
37218928230733-r3226521-n43543_cleaned.parquet,2743.7470002174377,44.85320193144938,1.8923798149659257,45.45622575793556,1.6613091160148838,44.26874060001583,2.488789440772838,43.04508034512784,1.929139035641628
37218928230733-r3226521-n685852_cleaned.parquet,2743.728499889374,46.997181197395584,1.9315396118035726,43.0781721454661,1.6498251957292767,44.052405907575036,2.386410422972677,42.54275845640781,2.2354282281613878
37218928230733-r3226521-n830961_cleaned.parquet,2743.741499900818,47.8912408182608,1.7175739617572463,42.97377774267436,1.5623703411612992,44.53633204328252,2.4734367350754938,43.518008056235686,2.087973619234153
37218928230733-r3226521-n851693_cleaned.parquet,2743.668999671936,43.15028445006321,1.7139742224134429,42.733565107458915,1.531273080039025,42.17588495575221,2.4171545285836387,42.93911978508218,2.3756098018685923
37218928230733-r3226521-n976057_cleaned.parquet,2743.732500076294,42.45585614132372,1.8728342655525425,41.721867944706304,1.5905049392084591,42.59749673228502,2.584251430118818,41.94454786707332,2.346283238952238
37218928230733-r3405251-n136082_cleaned.parquet,2743.701499938965,41.28818455207344,2.022783370139356,40.5502928141817,1.8428213628804893,40.174264007597344,2.36742616200064,38.80377492877493,2.451523757542935
