timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu, power.draw [W]
2026/04/01 16:40:56.314, 0 %, 0 %, 10951 MiB, 82, 96.07 W
2026/04/01 16:41:01.314, 16 %, 3 %, 10951 MiB, 83, 109.34 W
2026/04/01 16:41:06.315, 100 %, 100 %, 10951 MiB, 85, 198.63 W
2026/04/01 16:41:11.315, 100 %, 100 %, 10951 MiB, 86, 194.83 W
2026/04/01 16:41:16.316, 100 %, 100 %, 10951 MiB, 86, 188.45 W
2026/04/01 16:41:21.317, 100 %, 100 %, 10951 MiB, 86, 180.71 W
2026/04/01 16:41:26.317, 100 %, 100 %, 10951 MiB, 86, 190.61 W
2026/04/01 16:41:31.318, 100 %, 100 %, 10951 MiB, 86, 183.53 W
2026/04/01 16:41:36.318, 100 %, 100 %, 10951 MiB, 86, 178.76 W
2026/04/01 16:41:41.319, 100 %, 100 %, 10951 MiB, 86, 174.63 W
2026/04/01 16:41:46.320, 0 %, 0 %, 10951 MiB, 83, 97.09 W
2026/04/01 16:41:51.320, 0 %, 0 %, 10951 MiB, 81, 95.47 W
2026/04/01 16:41:56.321, 100 %, 100 %, 10951 MiB, 83, 123.09 W
2026/04/01 16:42:01.321, 100 %, 100 %, 10951 MiB, 85, 196.41 W
2026/04/01 16:42:06.322, 100 %, 100 %, 10951 MiB, 86, 192.79 W
2026/04/01 16:42:11.322, 100 %, 100 %, 10951 MiB, 86, 186.92 W
2026/04/01 16:42:16.323, 20 %, 3 %, 10951 MiB, 84, 127.25 W
2026/04/01 16:42:21.324, 100 %, 100 %, 10951 MiB, 86, 189.17 W
2026/04/01 16:42:26.324, 100 %, 100 %, 10951 MiB, 86, 183.21 W
2026/04/01 16:42:31.325, 100 %, 100 %, 10951 MiB, 86, 178.08 W
2026/04/01 16:42:36.325, 0 %, 0 %, 10951 MiB, 85, 119.96 W
2026/04/01 16:42:41.326, 0 %, 0 %, 10951 MiB, 82, 96.05 W
2026/04/01 16:42:46.327, 0 %, 0 %, 10951 MiB, 81, 94.77 W
2026/04/01 16:42:51.327, 100 %, 100 %, 10951 MiB, 84, 199.04 W
2026/04/01 16:42:56.328, 100 %, 100 %, 10951 MiB, 85, 194.39 W
2026/04/01 16:43:01.328, 100 %, 100 %, 10951 MiB, 86, 190.75 W
2026/04/01 16:43:06.329, 100 %, 100 %, 10951 MiB, 86, 184.36 W
2026/04/01 16:43:11.331, 100 %, 100 %, 10951 MiB, 86, 198.44 W
2026/04/01 16:43:16.332, 100 %, 100 %, 10951 MiB, 86, 187.61 W
2026/04/01 16:43:21.334, 100 %, 100 %, 10951 MiB, 86, 182.11 W
2026/04/01 16:43:26.335, 100 %, 100 %, 10951 MiB, 86, 177.65 W
2026/04/01 16:43:31.335, 0 %, 0 %, 10951 MiB, 83, 101.54 W
2026/04/01 16:43:36.336, 0 %, 0 %, 10951 MiB, 81, 95.67 W
2026/04/01 16:43:41.337, 18 %, 21 %, 10951 MiB, 81, 126.85 W
2026/04/01 16:43:46.337, 100 %, 100 %, 10951 MiB, 85, 199.10 W
2026/04/01 16:43:51.338, 100 %, 100 %, 10951 MiB, 85, 193.45 W
2026/04/01 16:43:56.338, 100 %, 100 %, 10951 MiB, 86, 188.61 W
2026/04/01 16:44:01.339, 20 %, 3 %, 10951 MiB, 84, 128.23 W
2026/04/01 16:44:06.340, 100 %, 100 %, 10951 MiB, 86, 192.01 W
2026/04/01 16:44:11.340, 100 %, 100 %, 10951 MiB, 86, 185.43 W
2026/04/01 16:44:16.341, 100 %, 100 %, 10951 MiB, 86, 180.00 W
2026/04/01 16:44:21.342, 0 %, 0 %, 10951 MiB, 85, 122.14 W
2026/04/01 16:44:26.342, 0 %, 0 %, 10951 MiB, 82, 96.05 W
2026/04/01 16:44:31.343, 19 %, 3 %, 10951 MiB, 83, 135.57 W
2026/04/01 16:44:36.343, 100 %, 100 %, 10951 MiB, 85, 198.69 W
2026/04/01 16:44:41.344, 100 %, 100 %, 10951 MiB, 86, 194.72 W
2026/04/01 16:44:46.345, 100 %, 100 %, 10951 MiB, 86, 189.45 W
2026/04/01 16:44:51.345, 18 %, 2 %, 10951 MiB, 84, 141.68 W
2026/04/01 16:44:56.346, 100 %, 100 %, 10951 MiB, 86, 193.89 W
2026/04/01 16:45:01.347, 100 %, 100 %, 10951 MiB, 86, 184.39 W
2026/04/01 16:45:06.347, 100 %, 100 %, 10951 MiB, 86, 178.92 W
2026/04/01 16:45:11.348, 0 %, 0 %, 10951 MiB, 82, 96.60 W
2026/04/01 16:45:16.348, 0 %, 0 %, 10951 MiB, 81, 95.31 W
2026/04/01 16:45:21.349, 0 %, 0 %, 10951 MiB, 80, 97.59 W
2026/04/01 16:45:26.350, 0 %, 0 %, 10951 MiB, 79, 92.22 W
2026/04/01 16:45:31.350, 0 %, 0 %, 10951 MiB, 78, 90.61 W
2026/04/01 16:45:36.351, 100 %, 100 %, 10951 MiB, 82, 199.50 W
2026/04/01 16:45:41.351, 100 %, 100 %, 10951 MiB, 84, 199.70 W
2026/04/01 16:45:46.352, 100 %, 100 %, 10951 MiB, 84, 192.23 W
2026/04/01 16:45:51.353, 100 %, 100 %, 10951 MiB, 85, 182.00 W
2026/04/01 16:45:56.353, 100 %, 100 %, 10951 MiB, 85, 199.14 W
2026/04/01 16:46:01.354, 100 %, 100 %, 10951 MiB, 86, 193.95 W
2026/04/01 16:46:06.355, 100 %, 100 %, 10951 MiB, 86, 185.21 W
2026/04/01 16:46:11.355, 100 %, 100 %, 10951 MiB, 86, 178.36 W
2026/04/01 16:46:16.356, 0 %, 0 %, 10951 MiB, 83, 104.66 W
2026/04/01 16:46:21.356, 0 %, 0 %, 10951 MiB, 82, 95.70 W
2026/04/01 16:46:26.357, 10 %, 12 %, 10951 MiB, 81, 117.68 W
2026/04/01 16:46:31.357, 100 %, 100 %, 10951 MiB, 85, 198.65 W
2026/04/01 16:46:36.358, 100 %, 100 %, 10951 MiB, 86, 195.73 W
2026/04/01 16:46:41.359, 100 %, 100 %, 10951 MiB, 86, 184.66 W
2026/04/01 16:46:46.359, 20 %, 3 %, 10951 MiB, 84, 122.71 W
2026/04/01 16:46:51.360, 100 %, 100 %, 10951 MiB, 87, 188.36 W
2026/04/01 16:46:56.360, 100 %, 100 %, 10951 MiB, 86, 180.84 W
2026/04/01 16:47:01.361, 100 %, 100 %, 10951 MiB, 86, 176.56 W
2026/04/01 16:47:06.362, 0 %, 0 %, 10951 MiB, 85, 122.22 W
2026/04/01 16:47:11.362, 0 %, 0 %, 10951 MiB, 82, 96.46 W
2026/04/01 16:47:16.363, 0 %, 0 %, 10951 MiB, 81, 95.31 W
2026/04/01 16:47:21.364, 100 %, 100 %, 10951 MiB, 85, 198.92 W
2026/04/01 16:47:26.364, 100 %, 100 %, 10951 MiB, 86, 195.60 W
2026/04/01 16:47:31.365, 100 %, 100 %, 10951 MiB, 86, 190.63 W
2026/04/01 16:47:36.365, 100 %, 100 %, 10951 MiB, 86, 182.28 W
2026/04/01 16:47:41.366, 100 %, 100 %, 10951 MiB, 86, 198.16 W
2026/04/01 16:47:46.367, 100 %, 100 %, 10951 MiB, 86, 186.84 W
2026/04/01 16:47:51.367, 100 %, 100 %, 10951 MiB, 86, 180.66 W
2026/04/01 16:47:56.368, 100 %, 100 %, 10951 MiB, 86, 176.59 W
2026/04/01 16:48:01.368, 0 %, 0 %, 10951 MiB, 83, 106.47 W
2026/04/01 16:48:06.369, 0 %, 0 %, 10951 MiB, 81, 95.83 W
2026/04/01 16:48:11.370, 19 %, 3 %, 10951 MiB, 83, 135.94 W
2026/04/01 16:48:16.370, 100 %, 100 %, 10951 MiB, 85, 198.66 W
2026/04/01 16:48:21.371, 100 %, 100 %, 10951 MiB, 85, 194.30 W
2026/04/01 16:48:26.371, 100 %, 100 %, 10951 MiB, 86, 189.18 W
2026/04/01 16:48:31.372, 19 %, 3 %, 10951 MiB, 84, 136.29 W
2026/04/01 16:48:36.372, 100 %, 100 %, 10951 MiB, 86, 193.59 W
2026/04/01 16:48:41.373, 100 %, 100 %, 10951 MiB, 86, 186.19 W
2026/04/01 16:48:46.374, 100 %, 100 %, 10951 MiB, 86, 180.21 W
2026/04/01 16:48:51.374, 0 %, 0 %, 10951 MiB, 85, 161.54 W
2026/04/01 16:48:56.375, 0 %, 0 %, 10951 MiB, 82, 96.43 W
2026/04/01 16:49:01.375, 100 %, 3 %, 10951 MiB, 81, 95.03 W
2026/04/01 16:49:06.376, 100 %, 100 %, 10951 MiB, 84, 198.23 W
2026/04/01 16:49:11.377, 100 %, 100 %, 10951 MiB, 85, 195.47 W
2026/04/01 16:49:16.377, 100 %, 100 %, 10951 MiB, 86, 191.88 W
2026/04/01 16:49:21.378, 100 %, 100 %, 10951 MiB, 86, 185.40 W
2026/04/01 16:49:26.378, 100 %, 100 %, 10951 MiB, 86, 199.81 W
2026/04/01 16:49:31.379, 100 %, 100 %, 10951 MiB, 86, 188.67 W
2026/04/01 16:49:36.380, 100 %, 100 %, 10951 MiB, 86, 182.46 W
2026/04/01 16:49:41.380, 100 %, 100 %, 10951 MiB, 86, 178.41 W
2026/04/01 16:49:46.381, 0 %, 0 %, 10951 MiB, 83, 105.52 W
2026/04/01 16:49:51.381, 0 %, 0 %, 10951 MiB, 81, 95.65 W
2026/04/01 16:49:56.382, 19 %, 3 %, 10951 MiB, 82, 135.82 W
2026/04/01 16:50:01.383, 100 %, 100 %, 10951 MiB, 85, 198.55 W
2026/04/01 16:50:06.383, 100 %, 100 %, 10951 MiB, 85, 194.15 W
2026/04/01 16:50:11.384, 100 %, 100 %, 10951 MiB, 86, 188.50 W
2026/04/01 16:50:16.384, 19 %, 3 %, 10951 MiB, 84, 130.99 W
2026/04/01 16:50:21.385, 100 %, 100 %, 10951 MiB, 86, 194.12 W
2026/04/01 16:50:26.386, 100 %, 100 %, 10951 MiB, 86, 187.18 W
2026/04/01 16:50:31.386, 100 %, 100 %, 10951 MiB, 86, 181.19 W
2026/04/01 16:50:36.387, 0 %, 0 %, 10951 MiB, 85, 156.19 W
2026/04/01 16:50:41.388, 0 %, 0 %, 10951 MiB, 82, 96.34 W
2026/04/01 16:50:46.388, 100 %, 3 %, 10951 MiB, 81, 94.71 W
2026/04/01 16:50:51.389, 100 %, 100 %, 10951 MiB, 84, 199.13 W
2026/04/01 16:50:56.389, 100 %, 100 %, 10951 MiB, 85, 194.64 W
2026/04/01 16:51:01.390, 100 %, 100 %, 10951 MiB, 86, 191.00 W
2026/04/01 16:51:06.391, 100 %, 100 %, 10951 MiB, 86, 185.44 W
2026/04/01 16:51:11.391, 100 %, 100 %, 10951 MiB, 86, 198.68 W
2026/04/01 16:51:16.392, 100 %, 100 %, 10951 MiB, 86, 187.37 W
2026/04/01 16:51:21.392, 100 %, 100 %, 10951 MiB, 86, 180.86 W
2026/04/01 16:51:26.393, 0 %, 0 %, 10951 MiB, 83, 104.97 W
2026/04/01 16:51:31.394, 0 %, 0 %, 10951 MiB, 81, 95.47 W
2026/04/01 16:51:36.394, 31 %, 23 %, 10951 MiB, 83, 137.71 W
2026/04/01 16:51:41.395, 0 %, 0 %, 10951 MiB, 79, 92.55 W
2026/04/01 16:51:46.396, 100 %, 3 %, 10951 MiB, 78, 90.93 W
2026/04/01 16:51:51.396, 100 %, 100 %, 10951 MiB, 83, 199.75 W
2026/04/01 16:51:56.397, 100 %, 100 %, 10951 MiB, 84, 199.85 W
2026/04/01 16:52:01.397, 100 %, 100 %, 10951 MiB, 84, 187.87 W
2026/04/01 16:52:06.398, 100 %, 100 %, 10951 MiB, 85, 183.42 W
2026/04/01 16:52:11.399, 100 %, 100 %, 10951 MiB, 85, 199.26 W
2026/04/01 16:52:16.399, 100 %, 100 %, 10951 MiB, 86, 194.60 W
2026/04/01 16:52:21.400, 100 %, 100 %, 10951 MiB, 86, 185.50 W
2026/04/01 16:52:26.400, 100 %, 100 %, 10951 MiB, 86, 178.41 W
2026/04/01 16:52:31.401, 0 %, 0 %, 10951 MiB, 83, 105.21 W
2026/04/01 16:52:36.402, 0 %, 0 %, 10951 MiB, 81, 95.68 W
2026/04/01 16:52:41.402, 0 %, 0 %, 10951 MiB, 81, 126.00 W
2026/04/01 16:52:46.403, 100 %, 100 %, 10951 MiB, 85, 198.18 W
2026/04/01 16:52:51.404, 100 %, 100 %, 10951 MiB, 86, 193.88 W
2026/04/01 16:52:56.404, 100 %, 100 %, 10951 MiB, 86, 185.64 W
2026/04/01 16:53:01.405, 19 %, 3 %, 10951 MiB, 85, 123.87 W
2026/04/01 16:53:06.405, 100 %, 100 %, 10951 MiB, 86, 187.15 W
2026/04/01 16:53:11.406, 100 %, 100 %, 10951 MiB, 86, 180.82 W
2026/04/01 16:53:16.406, 100 %, 100 %, 10951 MiB, 86, 176.57 W
2026/04/01 16:53:21.407, 0 %, 0 %, 10951 MiB, 84, 105.85 W
2026/04/01 16:53:26.408, 0 %, 0 %, 10951 MiB, 82, 96.25 W
2026/04/01 16:53:31.408, 15 %, 3 %, 10951 MiB, 83, 122.35 W
2026/04/01 16:53:36.409, 100 %, 100 %, 10951 MiB, 85, 198.47 W
2026/04/01 16:53:41.409, 100 %, 100 %, 10951 MiB, 86, 194.40 W
2026/04/01 16:53:46.410, 100 %, 100 %, 10951 MiB, 86, 188.76 W
2026/04/01 16:53:51.411, 100 %, 100 %, 10951 MiB, 86, 181.77 W
2026/04/01 16:53:56.411, 100 %, 100 %, 10951 MiB, 86, 192.38 W
2026/04/01 16:54:01.412, 100 %, 100 %, 10951 MiB, 86, 185.02 W
2026/04/01 16:54:06.412, 100 %, 100 %, 10951 MiB, 86, 179.87 W
2026/04/01 16:54:11.413, 100 %, 100 %, 10951 MiB, 86, 175.82 W
2026/04/01 16:54:16.414, 0 %, 0 %, 10951 MiB, 83, 96.87 W
2026/04/01 16:54:21.414, 0 %, 0 %, 10951 MiB, 81, 95.50 W
2026/04/01 16:54:26.415, 100 %, 100 %, 10951 MiB, 84, 157.91 W
2026/04/01 16:54:31.415, 100 %, 100 %, 10951 MiB, 85, 196.21 W
2026/04/01 16:54:36.416, 100 %, 100 %, 10951 MiB, 86, 192.91 W
2026/04/01 16:54:41.416, 100 %, 100 %, 10951 MiB, 86, 188.38 W
2026/04/01 16:54:46.417, 28 %, 12 %, 10951 MiB, 84, 120.87 W
2026/04/01 16:54:51.418, 100 %, 100 %, 10951 MiB, 86, 191.61 W
2026/04/01 16:54:56.418, 100 %, 100 %, 10951 MiB, 86, 184.31 W
2026/04/01 16:55:01.419, 100 %, 100 %, 10951 MiB, 86, 179.77 W
2026/04/01 16:55:06.419, 0 %, 0 %, 10951 MiB, 85, 120.99 W
2026/04/01 16:55:11.420, 0 %, 0 %, 10951 MiB, 82, 96.05 W
2026/04/01 16:55:16.420, 0 %, 0 %, 10951 MiB, 80, 94.70 W
2026/04/01 16:55:21.421, 100 %, 100 %, 10951 MiB, 84, 199.92 W
2026/04/01 16:55:26.422, 100 %, 100 %, 10951 MiB, 85, 195.41 W
2026/04/01 16:55:31.422, 100 %, 100 %, 10951 MiB, 85, 192.01 W
2026/04/01 16:55:36.423, 100 %, 100 %, 10951 MiB, 86, 186.57 W
2026/04/01 16:55:41.423, 100 %, 100 %, 10951 MiB, 86, 182.71 W
2026/04/01 16:55:46.424, 100 %, 100 %, 10951 MiB, 86, 189.57 W
2026/04/01 16:55:51.425, 100 %, 100 %, 10951 MiB, 86, 183.74 W
2026/04/01 16:55:56.425, 100 %, 100 %, 10951 MiB, 86, 178.44 W
2026/04/01 16:56:01.426, 0 %, 0 %, 10951 MiB, 83, 109.37 W
2026/04/01 16:56:06.426, 0 %, 0 %, 10951 MiB, 82, 95.83 W
2026/04/01 16:56:11.427, 18 %, 3 %, 10951 MiB, 82, 132.30 W
2026/04/01 16:56:16.427, 100 %, 100 %, 10951 MiB, 85, 198.81 W
2026/04/01 16:56:21.428, 100 %, 100 %, 10951 MiB, 85, 194.48 W
2026/04/01 16:56:26.429, 100 %, 100 %, 10951 MiB, 86, 189.35 W
2026/04/01 16:56:31.429, 18 %, 3 %, 10951 MiB, 84, 164.74 W
2026/04/01 16:56:36.430, 100 %, 100 %, 10951 MiB, 86, 196.82 W
2026/04/01 16:56:41.430, 100 %, 100 %, 10951 MiB, 86, 187.64 W
2026/04/01 16:56:46.431, 100 %, 100 %, 10951 MiB, 86, 181.75 W
2026/04/01 16:56:51.432, 100 %, 100 %, 10951 MiB, 86, 177.37 W
2026/04/01 16:56:56.432, 0 %, 0 %, 10951 MiB, 83, 96.65 W
2026/04/01 16:57:01.433, 0 %, 0 %, 10951 MiB, 81, 95.35 W
2026/04/01 16:57:06.433, 100 %, 100 %, 10951 MiB, 84, 200.00 W
2026/04/01 16:57:11.434, 100 %, 100 %, 10951 MiB, 85, 195.78 W
2026/04/01 16:57:16.435, 100 %, 100 %, 10951 MiB, 86, 192.67 W
2026/04/01 16:57:21.435, 100 %, 100 %, 10951 MiB, 86, 187.39 W
2026/04/01 16:57:26.436, 100 %, 100 %, 10951 MiB, 86, 167.91 W
2026/04/01 16:57:31.437, 100 %, 100 %, 10951 MiB, 86, 188.43 W
2026/04/01 16:57:36.437, 100 %, 100 %, 10951 MiB, 86, 181.18 W
2026/04/01 16:57:41.438, 0 %, 0 %, 10951 MiB, 84, 113.86 W
2026/04/01 16:57:46.438, 0 %, 0 %, 10951 MiB, 81, 95.87 W
2026/04/01 16:57:51.439, 20 %, 2 %, 10951 MiB, 82, 136.95 W
2026/04/01 16:57:56.440, 0 %, 0 %, 10951 MiB, 80, 93.72 W
2026/04/01 16:58:01.440, 0 %, 0 %, 10951 MiB, 78, 91.41 W
2026/04/01 16:58:06.441, 100 %, 100 %, 10951 MiB, 82, 199.84 W
2026/04/01 16:58:11.441, 100 %, 100 %, 10951 MiB, 84, 199.63 W
2026/04/01 16:58:16.442, 100 %, 100 %, 10951 MiB, 84, 189.10 W
2026/04/01 16:58:21.443, 100 %, 100 %, 10951 MiB, 85, 183.98 W
2026/04/01 16:58:26.443, 100 %, 100 %, 10951 MiB, 85, 184.44 W
2026/04/01 16:58:31.444, 100 %, 100 %, 10951 MiB, 86, 196.13 W
2026/04/01 16:58:36.444, 100 %, 100 %, 10951 MiB, 86, 186.28 W
2026/04/01 16:58:41.445, 100 %, 100 %, 10951 MiB, 86, 179.63 W
2026/04/01 16:58:46.446, 0 %, 0 %, 10951 MiB, 84, 112.60 W
2026/04/01 16:58:51.446, 0 %, 0 %, 10951 MiB, 82, 95.94 W
2026/04/01 16:58:56.447, 18 %, 3 %, 10951 MiB, 83, 134.65 W
2026/04/01 16:59:01.447, 100 %, 100 %, 10951 MiB, 85, 198.26 W
2026/04/01 16:59:06.448, 100 %, 100 %, 10951 MiB, 86, 194.42 W
2026/04/01 16:59:11.449, 100 %, 100 %, 10951 MiB, 86, 188.33 W
2026/04/01 16:59:16.449, 19 %, 3 %, 10951 MiB, 85, 149.06 W
2026/04/01 16:59:21.450, 100 %, 100 %, 10951 MiB, 86, 190.45 W
2026/04/01 16:59:26.450, 100 %, 100 %, 10951 MiB, 86, 182.68 W
2026/04/01 16:59:31.451, 100 %, 100 %, 10951 MiB, 86, 177.47 W
2026/04/01 16:59:36.452, 100 %, 100 %, 10951 MiB, 86, 173.73 W
2026/04/01 16:59:41.452, 0 %, 0 %, 10951 MiB, 83, 96.70 W
2026/04/01 16:59:46.453, 0 %, 0 %, 10951 MiB, 81, 95.59 W
2026/04/01 16:59:51.453, 3 %, 3 %, 10951 MiB, 81, 113.38 W
2026/04/01 16:59:56.454, 100 %, 100 %, 10951 MiB, 85, 198.56 W
2026/04/01 17:00:01.455, 100 %, 100 %, 10951 MiB, 86, 194.79 W
2026/04/01 17:00:06.455, 100 %, 100 %, 10951 MiB, 86, 187.74 W
2026/04/01 17:00:11.456, 20 %, 3 %, 10951 MiB, 84, 126.83 W
2026/04/01 17:00:16.456, 100 %, 100 %, 10951 MiB, 86, 189.77 W
2026/04/01 17:00:21.457, 100 %, 100 %, 10951 MiB, 86, 183.53 W
2026/04/01 17:00:26.457, 100 %, 100 %, 10951 MiB, 86, 178.93 W
2026/04/01 17:00:31.458, 0 %, 0 %, 10951 MiB, 85, 120.02 W
2026/04/01 17:00:36.459, 0 %, 0 %, 10951 MiB, 82, 96.20 W
2026/04/01 17:00:41.459, 0 %, 0 %, 10951 MiB, 81, 94.96 W
2026/04/01 17:00:46.460, 100 %, 100 %, 10951 MiB, 84, 199.33 W
2026/04/01 17:00:51.460, 100 %, 100 %, 10951 MiB, 85, 194.50 W
2026/04/01 17:00:56.461, 100 %, 100 %, 10951 MiB, 86, 191.07 W
2026/04/01 17:01:01.462, 100 %, 100 %, 10951 MiB, 86, 184.83 W
2026/04/01 17:01:06.462, 100 %, 100 %, 10951 MiB, 86, 199.27 W
2026/04/01 17:01:11.463, 100 %, 100 %, 10951 MiB, 86, 188.49 W
2026/04/01 17:01:16.463, 100 %, 100 %, 10951 MiB, 86, 182.75 W
2026/04/01 17:01:21.464, 100 %, 100 %, 10951 MiB, 86, 178.15 W
2026/04/01 17:01:26.465, 0 %, 0 %, 10951 MiB, 83, 104.16 W
2026/04/01 17:01:31.465, 0 %, 0 %, 10951 MiB, 81, 95.72 W
2026/04/01 17:01:36.466, 100 %, 100 %, 10951 MiB, 83, 124.95 W
2026/04/01 17:01:41.466, 100 %, 100 %, 10951 MiB, 85, 198.26 W
2026/04/01 17:01:46.467, 100 %, 100 %, 10951 MiB, 86, 194.01 W
2026/04/01 17:01:51.468, 100 %, 100 %, 10951 MiB, 86, 188.57 W
2026/04/01 17:01:56.468, 20 %, 3 %, 10951 MiB, 84, 127.78 W
2026/04/01 17:02:01.469, 100 %, 100 %, 10951 MiB, 86, 190.59 W
2026/04/01 17:02:06.469, 100 %, 100 %, 10951 MiB, 86, 185.19 W
2026/04/01 17:02:11.470, 100 %, 100 %, 10951 MiB, 86, 180.40 W
2026/04/01 17:02:16.471, 0 %, 0 %, 10951 MiB, 84, 122.29 W
2026/04/01 17:02:21.471, 0 %, 0 %, 10951 MiB, 82, 96.28 W
2026/04/01 17:02:26.472, 100 %, 3 %, 10951 MiB, 80, 94.71 W
2026/04/01 17:02:31.472, 100 %, 100 %, 10951 MiB, 84, 199.07 W
2026/04/01 17:02:36.473, 100 %, 100 %, 10951 MiB, 85, 195.10 W
2026/04/01 17:02:41.474, 100 %, 100 %, 10951 MiB, 85, 191.09 W
2026/04/01 17:02:46.474, 100 %, 100 %, 10951 MiB, 86, 185.45 W
2026/04/01 17:02:51.475, 100 %, 100 %, 10951 MiB, 86, 199.85 W
2026/04/01 17:02:56.475, 100 %, 100 %, 10951 MiB, 86, 190.31 W
2026/04/01 17:03:01.476, 100 %, 100 %, 10951 MiB, 86, 183.81 W
2026/04/01 17:03:06.477, 100 %, 100 %, 10951 MiB, 86, 178.65 W
2026/04/01 17:03:11.477, 0 %, 0 %, 10951 MiB, 83, 105.06 W
2026/04/01 17:03:16.478, 0 %, 0 %, 10951 MiB, 81, 95.52 W
2026/04/01 17:03:21.478, 100 %, 100 %, 10951 MiB, 84, 199.79 W
2026/04/01 17:03:26.479, 100 %, 100 %, 10951 MiB, 85, 196.26 W
2026/04/01 17:03:31.480, 100 %, 100 %, 10951 MiB, 86, 192.69 W
2026/04/01 17:03:36.480, 100 %, 100 %, 10951 MiB, 86, 185.59 W
2026/04/01 17:03:41.481, 100 %, 100 %, 10951 MiB, 86, 174.46 W
2026/04/01 17:03:46.481, 100 %, 100 %, 10951 MiB, 86, 186.90 W
2026/04/01 17:03:51.482, 100 %, 100 %, 10951 MiB, 86, 181.51 W
2026/04/01 17:03:56.483, 0 %, 0 %, 10951 MiB, 83, 110.41 W
2026/04/01 17:04:01.483, 0 %, 0 %, 10951 MiB, 81, 95.69 W
2026/04/01 17:04:06.484, 21 %, 2 %, 10951 MiB, 81, 108.62 W
2026/04/01 17:04:11.484, 0 %, 0 %, 10951 MiB, 79, 92.38 W
2026/04/01 17:04:16.485, 0 %, 0 %, 10951 MiB, 78, 90.82 W
2026/04/01 17:04:21.486, 100 %, 100 %, 10951 MiB, 82, 199.38 W
2026/04/01 17:04:26.486, 100 %, 100 %, 10951 MiB, 84, 199.55 W
2026/04/01 17:04:31.487, 100 %, 100 %, 10951 MiB, 85, 195.64 W
2026/04/01 17:04:36.487, 100 %, 100 %, 10951 MiB, 85, 184.65 W
2026/04/01 17:04:41.488, 100 %, 100 %, 10951 MiB, 85, 199.22 W
2026/04/01 17:04:46.489, 100 %, 100 %, 10951 MiB, 86, 194.86 W
2026/04/01 17:04:51.489, 100 %, 100 %, 10951 MiB, 86, 185.90 W
2026/04/01 17:04:56.490, 100 %, 100 %, 10951 MiB, 86, 179.43 W
2026/04/01 17:05:01.490, 0 %, 0 %, 10951 MiB, 83, 103.93 W
2026/04/01 17:05:06.491, 0 %, 0 %, 10951 MiB, 81, 95.76 W
2026/04/01 17:05:11.492, 24 %, 21 %, 10951 MiB, 82, 128.71 W
2026/04/01 17:05:16.492, 100 %, 100 %, 10951 MiB, 85, 198.72 W
2026/04/01 17:05:21.493, 100 %, 100 %, 10951 MiB, 86, 196.68 W
2026/04/01 17:05:26.493, 100 %, 100 %, 10951 MiB, 86, 186.40 W
2026/04/01 17:05:31.494, 20 %, 3 %, 10951 MiB, 84, 120.21 W
2026/04/01 17:05:36.495, 100 %, 100 %, 10951 MiB, 86, 189.51 W
2026/04/01 17:05:41.495, 100 %, 100 %, 10951 MiB, 86, 183.27 W
2026/04/01 17:05:46.496, 100 %, 100 %, 10951 MiB, 86, 177.74 W
2026/04/01 17:05:51.496, 0 %, 0 %, 10951 MiB, 85, 136.81 W
2026/04/01 17:05:56.497, 0 %, 0 %, 10951 MiB, 83, 96.75 W
2026/04/01 17:06:01.498, 0 %, 0 %, 10951 MiB, 81, 95.48 W
2026/04/01 17:06:06.498, 100 %, 100 %, 10951 MiB, 84, 197.26 W
2026/04/01 17:06:11.499, 100 %, 100 %, 10951 MiB, 85, 195.74 W
2026/04/01 17:06:16.500, 100 %, 100 %, 10951 MiB, 86, 192.28 W
2026/04/01 17:06:21.500, 100 %, 100 %, 10951 MiB, 86, 183.99 W
2026/04/01 17:06:26.501, 100 %, 100 %, 10951 MiB, 86, 198.29 W
2026/04/01 17:06:31.501, 100 %, 100 %, 10951 MiB, 86, 186.80 W
2026/04/01 17:06:36.502, 100 %, 100 %, 10951 MiB, 86, 181.34 W
2026/04/01 17:06:41.503, 100 %, 100 %, 10951 MiB, 86, 176.76 W
2026/04/01 17:06:46.503, 0 %, 0 %, 10951 MiB, 83, 104.81 W
2026/04/01 17:06:51.504, 0 %, 0 %, 10951 MiB, 81, 95.81 W
2026/04/01 17:06:56.504, 18 %, 3 %, 10951 MiB, 82, 132.87 W
2026/04/01 17:07:01.505, 100 %, 100 %, 10951 MiB, 85, 198.36 W
2026/04/01 17:07:06.506, 100 %, 100 %, 10951 MiB, 85, 194.12 W
2026/04/01 17:07:11.506, 100 %, 100 %, 10951 MiB, 86, 189.13 W
2026/04/01 17:07:16.507, 19 %, 3 %, 10951 MiB, 84, 145.07 W
2026/04/01 17:07:21.508, 100 %, 100 %, 10951 MiB, 86, 194.56 W
2026/04/01 17:07:26.508, 100 %, 100 %, 10951 MiB, 86, 186.32 W
2026/04/01 17:07:31.509, 100 %, 100 %, 10951 MiB, 86, 180.15 W
2026/04/01 17:07:36.509, 4 %, 4 %, 10951 MiB, 86, 170.87 W
2026/04/01 17:07:41.510, 0 %, 0 %, 10951 MiB, 82, 96.48 W
2026/04/01 17:07:46.510, 0 %, 0 %, 10951 MiB, 81, 95.31 W
2026/04/01 17:07:51.511, 100 %, 100 %, 10951 MiB, 84, 196.38 W
